Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Baseboy,"Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944432/baseboy,2.4,-1,Sport,"5.10+ PG13",1,75,36.14903,-115.42296
"Johnny Come Lately","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732806/johnny-come-lately,3.0,-1,Sport,5.10+,1,120,36.03518,-115.46652
"Red Rider","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048879/red-rider,2.6,-1,Sport,5.10+,1,55,36.15361,-115.4266
"Forget About It","Main Rock > Spooner Crag > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106762004/forget-about-it,2.6,-1,Sport,5.10+,1,45,39.1002,-119.9141
"John Cena Memorial Route","The Cleft > Paradise Valley > Santa Rosa Range > Western Nevada > Nevada",https://www.mountainproject.com/route/122338309/john-cena-memorial-route,3.3,-1,"Sport, Alpine",5.10+,5,430,41.65854,-117.54267
"The Monkey Swing","Main Rock > Spooner Crag > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/107190657/the-monkey-swing,2.6,-1,Sport,5.10+,1,40,39.1002,-119.9141
"Traditional Temptation","The Church Pew > Cathedral Rock > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114612610/traditional-temptation,3.1,-1,Sport,5.10+,1,45,36.25541,-115.64905
"Bull Rider","Hall of Fame > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106063901/bull-rider,2.2,-1,Sport,5.10+,1,35,36.16528,-115.44285
"Saki and Moon","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120270868/saki-and-moon,2.5,-1,Sport,5.10+,1,60,35.97231,-115.52518
"Guns Galore","Left (South) Wall > The Gun Club > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/120399790/guns-galore,1.7,-1,Sport,5.10+,1,50,36.22963,-115.33614
"Owler Monkey","5. West Face > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/122234660/owler-monkey,2.4,-1,"Sport, TR",5.10+,1,20,39.36954,-119.69523
"Owlometric Equation","1. East Wall > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/120459474/owlometric-equation,2.3,-1,Sport,5.10+,1,35,39.36947,-119.69488
"Gluteal Glochids","Cactus Joes > North Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120418301/gluteal-glochids,2.6,-1,Sport,5.10+,1,55,36.00409,-115.48324
"The Cractus","Cactus Joes > North Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120330262/the-cractus,2.0,-1,Sport,5.10+,1,50,36.00409,-115.48324
Exibition,"Dali Dome > Christmas Tree Pass > Southern Nevada > Nevada",https://www.mountainproject.com/route/106667825/exibition,2.0,-1,Sport,"5.10+ X",3,,35.24816,-114.71166
Haunted,"Ghost Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109884770/haunted,1.5,-1,Sport,5.10+,1,45,36.14462,-115.42503
"Clown Face","Circus Cliff > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122011823/clown-face,1.3,-1,Sport,5.10+,1,30,36.14686,-115.42907
"Turkey Brain","Pet Rock > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106249729/turkey-brain,1.0,-1,Sport,5.10+,1,40,36.15659,-115.43674
Unknown,"4. North Wall > Owl Rock > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/124123240/unknown,3.0,-1,Sport,5.10+,1,40,39.36962,-119.69508
"The Fang","Mogul Cliffs > Reno Area > Western Nevada > Nevada",https://www.mountainproject.com/route/125342801/the-fang,2.0,-1,Sport,"5.10+ PG13",1,50,39.52233,-119.92515
"Herd Immunity","Lake Mead Buttress > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/125599379/herd-immunity,3.3,-1,Sport,5.10+,6,600,36.2169,-115.36439
Invertebrates,"Crustacean Crag > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/125608883/invertebrates,3.5,-1,Sport,"5.10+ PG13",1,115,36.23194,-115.36142
"White Crow","People's Wall > Dreamland Gully > La Madre North > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/125748447/white-crow,2.7,-1,Sport,5.10+,1,60,36.2911,-115.39611
