Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Shady Grove","1. Hoback Shield Left > Hoback Shield > Jackson Hole > Wyoming",https://www.mountainproject.com/route/106082264/shady-grove,2.1,-1,Sport,5.7+,1,50,43.28862,-110.53717
"Prairie Rain","3. Poker Face Alice > 1. Left Side (Lunarscape, Tribal War, Poker-Face, Lone Pilgrim) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/110751628/prairie-rain,2.0,-1,Sport,5.7+,1,35,42.57479,-108.717
"Madiera Beach","Beehive Buttress > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/107261911/madiera-beach,2.1,-1,Sport,5.7+,1,90,41.2285,-105.4085
"Jesus Loves You","The Island > The Island Area > Cody > Wyoming",https://www.mountainproject.com/route/106158014/jesus-loves-you,2.1,-1,"Sport, Alpine",5.7+,1,60,44.50834,-109.17714
"Six Shooter and a Mullet","3. Poker Face Alice > 1. Left Side (Lunarscape, Tribal War, Poker-Face, Lone Pilgrim) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/117375409/six-shooter-and-a-mullet,1.6,-1,Sport,5.7+,1,30,42.57479,-108.717
"Spooky Tooth-Right Side","2. Spooky Tooth Area > 3. Fairfield West > Fairfield Hill > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/106786394/spooky-tooth-right-side,2.4,-1,Sport,5.7+,1,55,42.73988,-108.85106
"Zircon Encrusted Geezers","Main Moonstone > The Moonstone > Sweetwater Rocks > Wyoming",https://www.mountainproject.com/route/106379275/zircon-encrusted-geezers,3.0,-1,Sport,5.7+,4,650,42.5294,-107.51336
"Hollywood Propaganda","Zephyr Wall > Kennedy Ranch Rocks > Laramie Peak Wildlife Habitat Management Area > Laramie Range > Wyoming",https://www.mountainproject.com/route/112024933/hollywood-propaganda,2.7,-1,Sport,5.7+,1,60,41.99246,-105.42792
"Shotgun Love","Switchbax  Power Tower Wall > Area 5:  Red and White Grotto Walls > Guernsey State Park > Wyoming",https://www.mountainproject.com/route/108800856/shotgun-love,2.5,-1,Sport,5.7+,1,80,42.2881,-104.75803
"Photon Torpedo","South Face Base > Sugar Loaf > Laramie Peak Wildlife Habitat Management Area > Laramie Range > Wyoming",https://www.mountainproject.com/route/114584969/photon-torpedo,2.5,-1,Sport,5.7+,1,80,41.96592,-105.39656
"Walking on Water","East Corner > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/108284491/walking-on-water,2.2,-1,Sport,5.7+,1,70,41.19426,-105.38411
"Fabel Routes","Aspen Grade Wall > Shady Side > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/116521687/fabel-routes,2.0,-1,Sport,5.7+,1,90,42.73173,-108.83147
"Poverty Trap","Stuffed Valley > Douthitt Mountain > Laramie Peak Wildlife Habitat Management Area > Laramie Range > Wyoming",https://www.mountainproject.com/route/110629995/poverty-trap,2.3,-1,Sport,5.7+,1,70,41.99093,-105.49622
