Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Better Than Beer and Pretzels","Dam - Back Side > Outlets > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/105714887/better-than-beer-and-pretzels,2.7,-1,Sport,5.5,1,70,43.84753,-103.56572
"Full Speed Ahead","Toy Boat > South Seas > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714863/full-speed-ahead,2.0,-1,Sport,5.5,1,30,43.88702,-103.46592
Quickbeam,"Fanghorn Hills > Middle Earth > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/105714893/quickbeam,2.7,-1,Sport,5.5,1,60,43.84842,-103.57021
"Trail of Teeth","The Guardian > Towers of Teeth > Middle Earth > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/109358735/trail-of-teeth,2.8,-1,Sport,5.5,1,90,43.84812,-103.56999
"Chockstone Pinnacle","Rhinoceros Rock > Outlets > Sylvan Lake > Custer State Park > South Dakota",https://www.mountainproject.com/route/106500976/chockstone-pinnacle,2.6,-1,Sport,5.5,2,120,43.84829,-103.56894
Pigskin,"Meat Counter > Chopping Block > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105714758/pigskin,2.1,-1,Sport,5.5,1,50,43.88522,-103.469
"Wrinkled Rib Left","Sherpa Wall > Wrinkled Rock Campground > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/114566155/wrinkled-rib-left,2.6,-1,Sport,5.5,1,50,43.89061,-103.46748
"Darth Vader","The Galaxy > Moonlight Ridge > Custer State Park > South Dakota",https://www.mountainproject.com/route/106491577/darth-vader,2.5,-1,"Trad, Sport","5.5 PG13",1,30,43.84331,-103.54343
"Sewn Up","Skeletal Remains > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/108043961/sewn-up,1.3,-1,Sport,5.5,1,20,44.4514,-103.864
"Roy Dingus","Community Cove > Dells Of The Sioux River > East Side SD > South Dakota",https://www.mountainproject.com/route/124040275/roy-dingus,1.6,-1,"Sport, TR",5.5,1,25,43.80765,-96.71396
"Dingus Khan","Community Cove > Dells Of The Sioux River > East Side SD > South Dakota",https://www.mountainproject.com/route/124040729/dingus-khan,1.6,-1,"Sport, TR",5.5,1,25,43.80765,-96.71396
"Lichen The Ryken","Community Cove > Dells Of The Sioux River > East Side SD > South Dakota",https://www.mountainproject.com/route/124041035/lichen-the-ryken,2.0,-1,"Sport, TR",5.5,1,25,43.80765,-96.71396
