Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Shaft","Right Cave > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109042051/the-shaft,3.9,-1,Sport,5.12a,2,110,61.8128,-148.1665
"Hauling Water","1st Fin > North Fins > Jaw Point > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/121225913/hauling-water,4.0,-1,Sport,5.12a,2,170,58.2673,-134.0644
"Glacial Gifts","Glacier View > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119285101/glacial-gifts,4.0,-1,"Sport, Alpine",5.12a,1,60,61.17081,-145.72983
"Pumped Like A Horror","Upper Center Wall > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109210763/pumped-like-a-horror,3.8,-1,Sport,5.12a,1,,61.81266,-148.14126
Onomatopoeia,"Weekender Wall > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109239114/onomatopoeia,3.3,-1,Sport,5.12a,1,,61.80554,-148.30643
"Trustafarian (Rasta With a Trust Fund)","Republic of Boulder > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108606890/trustafarian-rasta-with-a-trust-fund,3.5,-1,"Sport, Alpine",5.12a,1,90,61.17251,-145.7244
"Crimptastic Ride","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111218516/crimptastic-ride,3.3,-1,"Sport, Alpine",5.12a,1,40,61.13908,-146.20546
"Unknown 2","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109329218/unknown-2,3.0,-1,Sport,5.12a,1,70,61.8172,-148.17242
"Use Enough Gun","Weekender Wall > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109239724/use-enough-gun,3.0,-1,Sport,5.12a,1,40,61.80554,-148.30643
Silk,"Glacier View > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119285107/silk,3.0,-1,"Sport, Alpine",5.12a,1,60,61.17081,-145.72983
"Stand Up Wise Up","Left Wall > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109218698/stand-up-wise-up,3.0,-1,Sport,5.12a,1,55,61.8129,-148.1423
"Choss Boss","The Tunnel Wall > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108604873/choss-boss,3.0,-1,"Sport, Alpine",5.12a,1,85,61.08487,-145.89324
"Mike L. Boltin","Dew Mound - Lower Wall > Dew Mound > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108339748/mike-l-boltin,2.4,-1,Sport,5.12a,1,90,61.20459,-149.25232
"Flavor of the Minute","Left Cave > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109893618/flavor-of-the-minute,2.5,-1,Sport,5.12a,1,50,61.8128,-148.1665
"Mental Merger","Creekside Cliff > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109199244/mental-merger,2.5,-1,Sport,5.12a,1,,61.81175,-148.13854
"New Wave Dino","Dino Head > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108967097/new-wave-dino,2.3,-1,Sport,5.12a,1,,60.9834,-149.58971
"Termination Dust","Left Cave > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109893783/termination-dust,2.3,-1,Sport,5.12a,1,90,61.8128,-148.1665
Spangler/Turecki,"Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109367770/spanglerturecki,2.0,-1,Sport,5.12a,1,45,61.8172,-148.17242
"Cosmic Connection","Good Vibes Wall > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108948576/cosmic-connection,2.0,-1,Sport,5.12a,1,,61.018,-149.73869
"8 Years Later","Upper Right Wall > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109207253/8-years-later,2.0,-1,Sport,5.12a,1,,61.81244,-148.1403
"Unknown 6","Right Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109943036/unknown-6,2.0,-1,Sport,5.12a,1,60,61.81071,-148.15916
Gain-A-Turn,"Party World > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108965074/gain-a-turn,1.8,-1,Sport,5.12a,1,55,60.9901,-149.6179
"Unknown 3","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109367745/unknown-3,1.5,-1,Sport,5.12a,1,35,61.8172,-148.17242
