Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Makin Hole aka The Dorsal Fin","Green Gully > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109195153/makin-hole-aka-the-dorsal-fin,3.8,-1,Sport,5.10c,1,110,61.81376,-149.24389
"Brother nose best","Stadium Slab > Woznesensky Glacier > Kenai Peninsula Rock and Ice > Alaska",https://www.mountainproject.com/route/108260027/brother-nose-best,4.0,-1,"Sport, TR, Alpine",5.10c,1,63,59.5061,-151.02361
"Zig Zag Route","Ravine Lake Main Walls > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109238294/zig-zag-route,3.6,-1,Sport,5.10c,2,,61.8049,-148.29289
Stonemaster,"Dew Mound - Lower Wall > Dew Mound > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108189806/stonemaster,3.3,-1,Sport,5.10c,2,,61.20459,-149.25232
"Even Smoke Jumpers Get the Blues","Rubble Pile Crag > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106838894/even-smoke-jumpers-get-the-blues,3.3,-1,"Sport, TR",5.10c,1,55,65.28717,-148.19013
"Stoner Girl","Kiliak Wall > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108339780/stoner-girl,2.9,-1,Sport,5.10c,1,50,61.21059,-149.24977
"My Subaru Love's the Environment","Republic of Boulder > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108607279/my-subaru-loves-the-environment,3.3,-1,"Sport, Alpine",5.10c,1,90,61.17251,-145.7244
"Road Soda","Sunshine Ridge > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107151206/road-soda,2.5,-1,Sport,5.10c,1,75,61.00626,-149.68649
"Air Shows & Flower Drops","Airport Heights > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108605344/air-shows-flower-drops,3.3,-1,"Sport, Alpine",5.10c,1,70,61.13965,-146.22021
"Elephant Ear","Tram Rock > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108968907/elephant-ear,2.9,-1,Sport,5.10c,1,55,60.96848,-149.09322
"Rope Eater Roof","Creekside Cliff > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109151749/rope-eater-roof,3.0,-1,Sport,5.10c,1,,61.81175,-148.13854
"Sign of Jonah","Morning Star Gully > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108952520/sign-of-jonah,3.0,-1,Sport,5.10c,1,,61.00682,-149.68568
"Better Call Thal","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/116692838/better-call-thal,3.0,-1,"Sport, Alpine",5.10c,1,70,61.13908,-146.20546
"Ghost of a Smile","The Wedge > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110787239/ghost-of-a-smile,3.0,-1,"Sport, Alpine",5.10c,1,80,61.07919,-149.58605
"Janes crack","Tarzan's Temple > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108244638/janes-crack,3.0,-1,"Trad, Sport",5.10c,2,200,61.81326,-149.2683
"No Floss Necessary","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108621214/no-floss-necessary,2.7,-1,"Sport, Alpine",5.10c,1,50,61.13908,-146.20546
"Milo's Big Adventure","Kiliak Wall > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111060487/milos-big-adventure,3.0,-1,Sport,5.10c,1,50,61.21059,-149.24977
"The Pink","Std walls > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108244649/the-pink,3.0,-1,"Trad, Sport",5.10c,1,20,61.81663,-149.23829
"Face It","Upper Sky Pilot > Sky Pilot Areas > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108953994/face-it,3.0,-1,Sport,5.10c,1,,61.00379,-149.6704
G,"Raspberry Rock > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108923307/g,3.0,-1,"Sport, Alpine",5.10c,1,45,61.12227,-145.68878
Heylel,"Morning Star Gully > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108952714/heylel,2.3,-1,Sport,"5.10c R",1,,61.00682,-149.68568
