Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Voodoo Child","Zulu Wall > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106821098/voodoo-child,3.9,-1,Sport,"5.10b PG13",1,95,61.8158,-149.24355
"Zulu Warrior","Zulu Wall > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106821124/zulu-warrior,3.9,-1,Sport,"5.10b R",1,100,61.8158,-149.24355
"Too Much Fun for You","The Monolith > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109137980/too-much-fun-for-you,3.7,-1,Sport,"5.10b PG13",1,180,61.82504,-149.24309
Shiner,"Goats Head Soup > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108158360/shiner,2.7,-1,Sport,5.10b,1,,60.98632,-149.61141
"Goat's Head Soup","Goats Head Soup > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108825453/goats-head-soup,2.9,-1,Sport,5.10b,1,80,60.98632,-149.61141
Thrombosis,"Sunshine Ridge > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106454177/thrombosis,2.9,-1,Sport,5.10b,1,,61.00626,-149.68649
"Hammer Time","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/116699711/hammer-time,3.3,-1,"Sport, Alpine",5.10b,1,75,61.13908,-146.20546
Alienizer,"Upper Right Wall > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109206998/alienizer,3.3,-1,Sport,5.10b,1,,61.81244,-148.1403
"Bombs Over Tulsa","Dermatologist's Dream Wall > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119570051/bombs-over-tulsa,3.5,-1,Sport,5.10b,1,60,61.83034,-149.18305
Astroclam,"Fatal Attraction Wall > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113557463/astroclam,3.3,-1,Sport,5.10b,1,80,61.82882,-149.17199
