Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Soft in the Middle","Gallatin Tower > West Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/106433348/soft-in-the-middle,3.6,-1,"Trad, Sport",5.11c,1,70,45.41689,-111.2342
"Porcelain Wall","Porcelain Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/108117615/porcelain-wall,3.4,-1,Sport,5.11c,1,70,45.54941,-110.2046
"Adventure Time","The Foyer > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/109530643/adventure-time,3.7,-1,Sport,5.11c,1,70,45.5492,-110.205
"Tough Trip Through Paradise","Practice Rock > Hyalite Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/107238683/tough-trip-through-paradise,3.8,-1,"Trad, Sport",5.11c,1,100,45.55519,-111.06181
"The Cannon","Divers Wall > Rattler Gulch > Northwest Region > Montana",https://www.mountainproject.com/route/107111507/the-cannon,3.7,-1,Sport,5.11c,1,60,46.72623,-113.23236
"Out of the Whole","Obscurity Crag > Allenspur > Paradise Valley > Southwest Region > Montana",https://www.mountainproject.com/route/110735025/out-of-the-whole,3.5,-1,"Sport, TR",5.11c,1,60,45.59377,-110.55925
"Next Best aka Next to the Last Best Route in Billings","Gregory > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107557196/next-best-aka-next-to-the-last-best-route-in-billings,4.0,-1,"Sport, TR",5.11c,1,60,45.8033,-108.5884
"Beaver Fever","Lower Beaver Creek Crags > Beaver Creek > Big Belt Mountains > Southwest Region > Montana",https://www.mountainproject.com/route/115447250/beaver-fever,4.0,-1,Sport,5.11c,1,65,46.79128,-111.87088
"The Rowel","Northern Exposure > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/119486846/the-rowel,4.0,-1,Sport,5.11c,1,35,45.41943,-111.22715
M&Ms,"Baby Roof Rock > Gillespie Basin > Southwest Region > Montana",https://www.mountainproject.com/route/118895321/mms,4.0,-1,Sport,5.11c,1,55,45.99349,-112.25971
"Train Leaving Gray","Antiquities Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/117325208/train-leaving-gray,3.5,-1,Sport,5.11c,1,90,45.55028,-110.20327
