Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Road Warrior","Sunshine Ridge > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106454171/road-warrior,2.3,-1,Sport,5.9,1,,61.00626,-149.68649
"Womb with a view","Bill's hill > Woznesensky Glacier > Kenai Peninsula Rock and Ice > Alaska",https://www.mountainproject.com/route/108259967/womb-with-a-view,4.0,-1,"Sport, Alpine",5.9,1,50,59.50507,-151.0269
"Randys roof","The Jungle Gym > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108262372/randys-roof,3.5,-1,Sport,5.9,1,100,61.82171,-149.24834
"As good as it gets","The Jungle Gym > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108244712/as-good-as-it-gets,3.2,-1,"Trad, Sport",5.9,1,20,61.82171,-149.24834
Jaw-way,"4th Fin (Mountaineers Buttress) > North Fins > Jaw Point > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/119721611/jaw-way,3.8,-1,"Sport, Alpine",5.9,1,80,58.26744,-134.0639
Sandbag,"Twin Towers > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/106011453/sandbag,2.8,-1,Sport,5.9,1,60,65.29304,-148.15959
"The Razors Edge","27 Mile > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107977286/the-razors-edge,3.5,-1,"Sport, Alpine",5.9,1,60,61.13066,-146.35117
"New School","The Jungle Gym > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108342056/new-school,3.2,-1,"Trad, Sport",5.9,1,70,61.82171,-149.24834
"Coitus Interuptus","The High Dive > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110795811/coitus-interuptus,3.3,-1,Sport,5.9,1,70,61.84442,-149.16129
"Brazilian Sex Wax","Birds of Prey > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113099493/brazilian-sex-wax,3.0,-1,"Sport, Alpine",5.9,1,80,61.83098,-149.18136
