Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Rapa Nui","Moai Wall > Independence Mine Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111992723/rapa-nui,4.0,-1,"Sport, Alpine",5.10-,1,95,61.83701,-149.27792
Serendipity,"Lower Wall > 43 mile crag > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118936276/serendipity,3.8,-1,"Sport, Alpine",5.10-,1,80,61.24271,-145.34439
"Freedom Roof","The Monolith > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108270032/freedom-roof,2.7,-1,Sport,5.10-,1,90,61.82504,-149.24309
"Direct Genie","Resolution Bluff > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108158301/direct-genie,2.6,-1,Sport,5.10-,1,,61.01484,-149.71649
"Mask Off","Pandemic Area > Tanana River Bluffs > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/120678267/mask-off,3.0,-1,"Sport, TR",5.10-,1,75,64.27407,-146.68157
"Satan's throne","Hard Sea Cliffs > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/118968397/satans-throne,3.0,-1,"Sport, TR",5.10-,1,30,58.58095,-134.89636
TBA,"McAlpine Sector > 43 mile crag > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118945047/tba,3.0,-1,"Sport, Alpine",5.10-,1,50,61.24221,-145.34589
"Better things","The White Spot > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109190599/better-things,2.8,-1,Sport,5.10-,1,125,61.81268,-149.2434
"Pony Express","Upper Wall > 43 mile crag > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/118935953/pony-express,2.3,-1,"Sport, Alpine",5.10-,1,65,61.24252,-145.34501
Unknowner,"27 Mile > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107995195/unknowner,2.3,-1,"Sport, Alpine",5.10-,1,45,61.13066,-146.35117
Mastercard,"Reed Creek Wall > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/112217086/mastercard,2.0,-1,Sport,5.10-,1,35,61.83041,-149.17507
"Dino Found","Dino Head > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109011555/dino-found,1.5,-1,Sport,5.10-,1,50,60.9834,-149.58971
"Blades of Glory","Wishbone > Fairangel Walls > Archangel Valley Sport and Traditional Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/113288860/blades-of-glory,1.4,-1,Sport,5.10-,1,60,61.82717,-149.24447
"Lightning Strikes Twice","Tsaina River Gorge Wall > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111908084/lightning-strikes-twice,1.0,-1,"Sport, Alpine",5.10-,1,50,61.20813,-145.4701
