Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Pettifogger,"5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108079159/pettifogger,3.7,-1,Sport,5.12c,1,70,38.04953,-81.07039
"Finders Keepers","R) The Cirque > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107062570/finders-keepers,3.5,-1,Sport,5.12c,1,80,38.05615,-81.04359
Creature,"1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107516037/creature,3.7,-1,Sport,5.12c,1,60,38.14319,-80.91967
"Puppy Chow","3 Greatest Show Area > Lower Meadow > Meadow River Gorge > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107138702/puppy-chow,4.0,-1,Sport,5.12c,1,100,38.15303,-80.93231
Sloth,"R) The Cirque > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106508083/sloth,3.4,-1,Sport,5.12c,1,70,38.05615,-81.04359
"Green Envy","[Redacted] > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107257287/green-envy,3.9,-1,Sport,5.12c,1,70,38.05372,-81.03333
[Redacted],"1. The Hole > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106703828/redacted,3.6,-1,Sport,5.12c,1,60,38.0449,-81.06561
"Gun Club","7) Thunder Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108049258/gun-club,3.9,-1,Sport,5.12c,1,80,38.05053,-81.03102
"Harbinger Scarab","B) Party Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/107799731/harbinger-scarab,3.8,-1,Sport,5.12c,1,90,38.05569,-81.06276
"Tongue Lashing","Long Point > Summersville (Gauley River) Area > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/111337589/tongue-lashing,4.0,-1,Sport,5.12c,1,90,38.22643,-80.85637
Shang,"5. White Wall > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108287221/shang,3.1,-1,Sport,5.12c,1,80,38.04953,-81.07039
"The Haulage","2. First Buttress > Kaymoor > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/108231286/the-haulage,3.7,-1,Sport,5.12c,1,70,38.04588,-81.06645
"Cover Girl","Domino Point > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/119888036/cover-girl,4.0,-1,Sport,5.12c,1,100,38.04684,-81.04953
Southside,"Riverbend > Franklin Gorge > Eastern WV > West Virginia",https://www.mountainproject.com/route/109799401/southside,4.0,-1,Sport,5.12c,1,60,38.66538,-79.32472
"Vulcan Block","J) Snake Buttress > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114034126/vulcan-block,3.7,-1,"Sport, Aid","5.12c A0",1,90,38.05474,-81.05704
"Maximum Leader","H) Hellbound Area > Endless Wall > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/109476525/maximum-leader,4.0,-1,Sport,5.12c,1,90,38.0536,-81.05917
"Grace Note","5) Burning Buttress > Beauty Mountain > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/106421437/grace-note,3.4,-1,Sport,5.12c,1,80,38.05238,-81.03324
