Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"(4) New School","Main Wall > Breakneck > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106069360/4-new-school,2.7,-1,"Sport, TR",5.10+,1,55,40.0321,-79.5408
"Eves Rib Direct Finish","13 - Glen's Roof Wall > White Rocks > Pond Bank > South Central PA > Pennsylvania",https://www.mountainproject.com/route/107171145/eves-rib-direct-finish,4.0,-1,"Trad, Sport","5.10+ R",1,35,39.86785,-77.52389
"Easier Said Than Done","Bruner Run > Ohiopyle State Park > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/106592668/easier-said-than-done,3.2,-1,Sport,5.10+,1,50,39.9252,-79.48958
5.10,"The Rim > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/106471560/510,3.0,-1,"Trad, Sport","5.10+ PG13",1,45,41.2727,-75.7664
"Semi-Grand Traverse","n. Beer Wall (Reservoir Level) > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/111617024/semi-grand-traverse,3.0,-1,Sport,"5.10+ PG13",2,100,40.24985,-75.82385
"Michael's Easy Ten","S.B.R. Block > The Lost Crag - CLOSED TO CLIMBING > Southwestern Highlands > Pennsylvania",https://www.mountainproject.com/route/118229193/michaels-easy-ten,3.0,-1,Sport,5.10+,1,35,39.91958,-79.5805
"Razor Blade","Main Wall > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/108208356/razor-blade,2.7,-1,"Trad, Sport",5.10+,1,70,41.1485,-76.1133
"Roofing Madness (Reefer Maddness)","Paradise > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/108134524/roofing-madness-reefer-maddness,3.0,-1,Sport,5.10+,1,,41.14677,-76.14145
"Uwe comes to America","i. Sun Wall (Long Slabs) > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/109501045/uwe-comes-to-america,2.0,-1,Sport,5.10+,2,160,40.25149,-75.82395
"Ghetto Palm","i. Sun Wall (Long Slabs) > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/107298570/ghetto-palm,2.0,-1,Sport,5.10+,1,,40.25149,-75.82395
"Dam Yankees","5.1 Dam Wall > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/116803231/dam-yankees,2.0,-1,Sport,5.10+,1,80,39.92652,-76.38951
"Direct Drive","Paradise > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/108134516/direct-drive,1.7,-1,Sport,5.10+,1,,41.14677,-76.14145
