Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Junco,"Jimmy Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105876683/junco,3.4,-1,Sport,5.8+,1,80,43.80417,-71.84037
Metamorphosis,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959363/metamorphosis,3.3,-1,Sport,5.8+,1,,43.80202,-71.83678
"Land Ho!","The Crow's Nest > *Rumney > New Hampshire",https://www.mountainproject.com/route/106186138/land-ho,2.6,-1,Sport,5.8+,1,,43.80521,-71.84258
"Electric Socks","The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931501/electric-socks,2.6,-1,Sport,5.8+,1,,43.80505,-71.84309
"Gold Digger","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105927100/gold-digger,2.3,-1,Sport,5.8+,1,,43.80249,-71.83593
"Son of Sammy","Below the New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/105921754/son-of-sammy,2.1,-1,Sport,5.8+,1,30,43.8021,-71.8367
"The Sand People","Darth Vader > *Rumney > New Hampshire",https://www.mountainproject.com/route/105917400/the-sand-people,2.1,-1,Sport,5.8+,1,,43.80352,-71.8404
"Constipation Prize","Venus Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105933013/constipation-prize,2.0,-1,Sport,5.8+,1,,43.80188,-71.8375
"Dung Beetle","No Money Down (Left) > The Meadows > *Rumney > New Hampshire",https://www.mountainproject.com/route/106057661/dung-beetle,1.9,-1,Sport,5.8+,1,,43.8023,-71.83202
"Loose and Baggy","Triple Corners Left > Triple Corners > *Rumney > New Hampshire",https://www.mountainproject.com/route/106261478/loose-and-baggy,1.9,-1,Sport,5.8+,1,40,43.80406,-71.84251
"Bonnie and Clyde","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/106884452/bonnie-and-clyde,1.9,-1,Sport,5.8+,1,50,43.80202,-71.83678
"Broken Dreams","8. The Hone Wall ""Proper"" (base at path level) > Echo Crag > WM: Franconia Notch > New Hampshire",https://www.mountainproject.com/route/109281271/broken-dreams,3.1,-1,Sport,5.8+,1,90,44.17792,-71.68925
"Schist Another Sport Climb","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/106600975/schist-another-sport-climb,1.7,-1,Sport,5.8+,1,40,43.80285,-71.83444
"Stealing Time","The Stolen Buttress - Main Cliff Left > Main Cliff Area > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120825948/stealing-time,3.1,-1,Sport,5.8+,1,90,43.99317,-71.65888
"The Daytripper","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/106793303/the-daytripper,1.9,-1,Sport,5.8+,1,50,43.80285,-71.83444
"Fly Flies","Railroad Cut > The Newbury Cut > Dartmouth / Lake Sunapee > New Hampshire",https://www.mountainproject.com/route/110184197/fly-flies,2.7,-1,"Sport, TR",5.8+,1,45,43.31481,-72.0325
"Boundary Route","Boundary Rock > *Rumney > New Hampshire",https://www.mountainproject.com/route/106102689/boundary-route,2.3,-1,Sport,5.8+,1,,43.8021,-71.8367
"Mantle Peace","4. Middle Forist Area > Mount Forist > Great North Woods Region > New Hampshire",https://www.mountainproject.com/route/112068615/mantle-peace,2.8,-1,Sport,5.8+,1,60,44.47381,-71.19352
"Outer Bounds","Boundary Rock > *Rumney > New Hampshire",https://www.mountainproject.com/route/106102681/outer-bounds,2.3,-1,Sport,5.8+,1,,43.8021,-71.8367
"Mixed Feelings","Safe Space > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120819507/mixed-feelings,1.8,-1,Sport,5.8+,1,50,43.99199,-71.65732
Fleas,"Yellow Dog Wall > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/107113368/fleas,2.4,-1,Sport,5.8+,1,65,43.1143,-71.1773
"Dead Toe","03. The Beach > Dickey Ledge > Welch and Dickey Area > WM: Waterville Valley > New Hampshire",https://www.mountainproject.com/route/107359765/dead-toe,2.2,-1,Sport,5.8+,1,,43.91757,-71.58669
"Journey to the Crystal Cave","Crystal Cave > Main Cliff Area > Merriam Woods aka Russell Crags > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/120828551/journey-to-the-crystal-cave,2.4,-1,Sport,5.8+,1,45,43.99303,-71.65887
"Bear Den Direct","4. Bear's Den > 4. Kinsman West End > WM: Kinsman Notch > New Hampshire",https://www.mountainproject.com/route/119199758/bear-den-direct,2.5,-1,Sport,5.8+,1,45,44.05386,-71.79856
"Rocket Science","Wonderland > *Rumney > New Hampshire",https://www.mountainproject.com/route/106720288/rocket-science,2.3,-1,"Sport, Alpine",5.8+,1,70,43.8021,-71.8367
"Little Wing","5. Humphrey's Hollow > 02. Humphrey's Ledge > WM: North Conway > New Hampshire",https://www.mountainproject.com/route/107769654/little-wing,2.0,-1,Sport,5.8+,1,55,44.08775,-71.16476
"Start Me Up","Lower Slab > Lincoln Crag > WM: Lincoln/Woodstock Area > New Hampshire",https://www.mountainproject.com/route/107587811/start-me-up,1.0,-1,Sport,5.8+,1,40,44.05742,-71.67102
Unkown,"8. The Hone Wall ""Proper"" (base at path level) > Echo Crag > WM: Franconia Notch > New Hampshire",https://www.mountainproject.com/route/122736428/unkown,3.0,-1,Sport,5.8+,1,90,44.17792,-71.68925
