Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Looker,"Site 18 > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105867036/looker,2.4,-1,Sport,5.9-,1,60,42.0927,-113.70359
Wallflower,"Outlaw Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/117969089/wallflower,2.8,-1,Sport,5.9-,1,90,47.70104,-116.96286
"Ray of Heaven","Tiny Town > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106000143/ray-of-heaven,2.2,-1,Sport,5.9-,1,36,42.127,-113.6701
Dude,"Hidden Cliff > Dierkes Lake > Twin Falls and the Snake River Canyon > South Idaho > Idaho",https://www.mountainproject.com/route/105850200/dude,2.0,-1,Sport,5.9-,1,40,42.59729,-114.38546
"No Hips, Hands, or Butts","Red Light District > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/106419475/no-hips-hands-or-butts,2.2,-1,"Sport, TR",5.9-,1,,42.68103,-113.0098
Footprint,"Outback Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/109387302/footprint,1.9,-1,"Sport, TR",5.9-,1,40,47.70493,-116.96347
Compliant,"Tiny Town > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/122093618/compliant,2.0,-1,Sport,5.9-,1,30,42.127,-113.6701
7,"Main Wall > Sunny Side > Ross Park > East Idaho > Idaho",https://www.mountainproject.com/route/118892424/7,2.0,-1,"Sport, TR",5.9-,1,30,42.83862,-112.41851
27,"Main Wall > Sunny Side > Ross Park > East Idaho > Idaho",https://www.mountainproject.com/route/108189277/27,1.8,-1,"Sport, TR",5.9-,1,,42.83862,-112.41851
"No Laughing Matter","Funny Business Wall > Funny Business Area > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111409481/no-laughing-matter,1.8,-1,Sport,5.9-,1,60,42.6827,-113.00584
