Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Chicken Bone","14. Parking Lot > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101924/chicken-bone,3.0,-1,"Trad, Sport, TR",5.8,1,90,36.33961,-80.48101
"Holy Guacamole","Trundlasaurus Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106246828/holy-guacamole,2.6,-1,Sport,5.8,1,50,35.23608,-81.27274
"Turkey Shoot","08. Amphitheater > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106101943/turkey-shoot,2.3,-1,Sport,5.8,1,50,36.34013,-80.48401
"Sunny Day","Section 2 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108540528/sunny-day,2.7,-1,Sport,5.8,1,50,35.96386,-81.12042
"The Jigsaw","Little Wilson > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/107265630/the-jigsaw,2.2,-1,Sport,5.8,1,45,36.0885,-81.79303
"Son of White Trash","The Dump aka Warpin and Dorphin (Routes) > The Dump > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106752191/son-of-white-trash,2.0,-1,"Trad, Sport",5.8,1,40,36.09709,-81.7719
"Family Feud","Family Wall > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108016244/family-feud,2.3,-1,"Trad, Sport, Aid","5.8 C0",1,75,35.44962,-82.21513
Sidewinder,"The Dump aka Warpin and Dorphin (Routes) > The Dump > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/108260411/sidewinder,1.6,-1,Sport,5.8,1,40,36.09709,-81.7719
"Overhung and Underrated","Trundlasaurus Wall > 07. Resurgence Walls > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107312479/overhung-and-underrated,2.7,-1,"Sport, TR",5.8,1,,35.23608,-81.27274
"See Line Woman","West Cliff - Main > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/118226677/see-line-woman,2.9,-1,"Sport, TR",5.8,1,55,35.20194,-82.28068
Conception,"Comatose Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108032861/conception,2.8,-1,"Trad, Sport",5.8,2,210,35.4499,-82.21438
