Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"TuFa king $:@%*~!","Tufa City > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/106683158/tufa-king-at,4.0,-1,Sport,5.13,1,75,33.17567,-110.78048
"Black Solitaire Direct","Main Wall > Higher Solitude > Solitude Canyon > Mt. Elden Crags > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/113816338/black-solitaire-direct,4.0,-1,Sport,5.13,1,80,35.24103,-111.61823
"Bad Hombres","North End > Peaks Crag > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/115134797/bad-hombres,4.0,-1,Sport,5.13,1,90,35.30713,-111.70502
"Chromatic Aberration","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/108541307/chromatic-aberration,4.0,-1,Sport,5.13,1,50,33.8488,-113.68882
"Raptor's Roost -- PROJECT","The Roost Area > Raptor Ridge > The Refuge > Lower Devil's Canyon > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/108715687/raptors-roost-project,4.0,-1,Sport,5.13,1,110,33.27133,-111.04627
"No Hope","(E) The White Wall > The Pit (aka Le Petit Verdon) > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/113684789/no-hope,3.5,-1,Sport,5.13,1,,35.12921,-111.59763
"The Natural","Tufa City > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/107981869/the-natural,3.0,-1,Sport,5.13,1,,33.17567,-110.78048
"100 Degrees of Solitude","4 - Superfly Sector > The Dry Canyon > Southern Arizona > Arizona",https://www.mountainproject.com/route/108184140/100-degrees-of-solitude,3.0,-1,Sport,5.13,1,100,31.79333,-110.40026
"Fronthand Backhand","East Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114055863/fronthand-backhand,3.0,-1,Sport,5.13,1,40,34.94209,-110.6632
TechnoZen,"West Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/117009485/technozen,3.0,-1,Sport,5.13,1,65,34.94209,-110.6632
"Throw Down the Gauntlet","West Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114055937/throw-down-the-gauntlet,3.0,-1,Sport,5.13,1,80,34.94209,-110.6632
"Credit Card","West Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114055922/credit-card,3.0,-1,Sport,5.13,1,60,34.94209,-110.6632
"Climb With A View","Beaver Wall > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106139694/climb-with-a-view,2.8,-1,Sport,5.13,1,75,32.36748,-110.7184
Shotgun,"The Chossmine > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114057191/shotgun,3.0,-1,Sport,5.13,1,50,34.7218,-111.10679
Shogun,"The Chossmine > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114057198/shogun,3.0,-1,Sport,5.13,1,50,34.7218,-111.10679
Boltering,"(I) Way Gone Wall > The Pit (aka Le Petit Verdon) > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/121767058/boltering,2.0,-1,"Sport, Boulder","5.13 V1+",1,35,35.12936,-111.59719
"Half a Step","The Chossmine > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114057162/half-a-step,2.0,-1,Sport,5.13,1,50,34.7218,-111.10679
"The Biz NAZ","Oaklands > Mt. Elden Crags > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107470957/the-biz-naz,2.0,-1,Sport,5.13,1,70,35.2458,-111.62078
"Riot Act","Oaklands > Mt. Elden Crags > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107350663/riot-act,1.0,-1,Sport,5.13,1,70,35.2458,-111.62078
"Fling Streak","Left Side > Secret Garden > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/124762276/fling-streak,2.0,-1,Sport,5.13,1,45,35.2849,-111.65662
