Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Meltdown,"-Shagg Crag > Maine",https://www.mountainproject.com/route/106075960/meltdown,3.9,-1,Sport,5.12c,1,,44.43274,-70.52741
"Looney Tunes","-Shagg Crag > Maine",https://www.mountainproject.com/route/106193544/looney-tunes,3.2,-1,Sport,5.12c,1,60,44.43274,-70.52741
Contortionism,"Central Wall > Main Wall > Ten Degree Wall > a. Western Mountains > Maine",https://www.mountainproject.com/route/118941920/contortionism,4.0,-1,Sport,5.12c,1,90,44.78887,-70.69905
Sarlacc,"High Meadow Wall > Shell Pond > a. Western Mountains > Maine",https://www.mountainproject.com/route/120577464/sarlacc,3.5,-1,Sport,5.12c,1,65,44.24944,-70.96504
Disturbed,"05. Lost Valley aka Out Back > -Camden Hills > Maine",https://www.mountainproject.com/route/107193525/disturbed,3.2,-1,Sport,5.12c,1,40,44.24959,-69.08219
Renascence,"12. The Rampart > -Camden Hills > Maine",https://www.mountainproject.com/route/106297914/renascence,3.0,-1,Sport,5.12c,1,,44.23373,-69.07153
"Wet Market","Dike Wall > Bald Bluff > a. Western Mountains > Maine",https://www.mountainproject.com/route/119752088/wet-market,2.7,-1,Sport,5.12c,1,60,44.33752,-70.67007
"Star Search","South Wall > Bald Bluff > a. Western Mountains > Maine",https://www.mountainproject.com/route/119752632/star-search,2.0,-1,Sport,5.12c,1,85,44.33735,-70.67071
"Anti-Fat Bastard Cream","Bastard Wall > Bald Bluff > a. Western Mountains > Maine",https://www.mountainproject.com/route/119752480/anti-fat-bastard-cream,2.0,-1,Sport,5.12c,1,40,44.33727,-70.66985
"Short Bobcat","-Shagg Crag > Maine",https://www.mountainproject.com/route/124660147/short-bobcat,4.0,-1,Sport,5.12c,1,,44.43274,-70.52741
"Righta Rumpus","High Meadow Wall > Shell Pond > a. Western Mountains > Maine",https://www.mountainproject.com/route/124842975/righta-rumpus,3.0,-1,Sport,5.12c,1,105,44.24944,-70.96504
Bombshell,"High Meadow Wall > Shell Pond > a. Western Mountains > Maine",https://www.mountainproject.com/route/125009129/bombshell,3.0,-1,Sport,5.12c,1,105,44.24944,-70.96504
