Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Suck the Nipple","Upper Psychoactive Wall > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/108329849/suck-the-nipple,3.1,-1,Sport,5.11+,1,70,44.08094,-107.30567
"Right About Now","The Citadel > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/106734111/right-about-now,3.3,-1,Sport,5.11+,1,80,42.74087,-108.83689
"Sucker Born Every Minute","Circus Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106159417/sucker-born-every-minute,2.7,-1,Sport,5.11+,1,45,44.10072,-107.28884
"Sulphur Queen","4. Bermuda Triangle > The Shipyard > Piney Creek Canyon > Eastern Big Horns > Wyoming",https://www.mountainproject.com/route/110787227/sulphur-queen,3.8,-1,Sport,5.11+,1,75,44.55914,-106.94184
"Country Western Swing aka Mystery Blocks","The Heap > Upper Blair > Blair (overview) > Vedauwoo > Laramie Area > Wyoming",https://www.mountainproject.com/route/106446032/country-western-swing-aka-mystery-blocks,3.0,-1,Sport,5.11+,1,45,41.19623,-105.38291
"Purple People Eater","Fickle Finger of Fate > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107223332/purple-people-eater,3.4,-1,Sport,5.11+,1,90,44.0976,-107.29321
"Heroes and Zeroes","Wine and Roses > Fremont Canyon > Wyoming",https://www.mountainproject.com/route/106846565/heroes-and-zeroes,3.6,-1,"Trad, Sport",5.11+,1,165,42.46729,-106.80228
"Galactic Tactic","Purple Galaxy > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/116179348/galactic-tactic,3.4,-1,Sport,5.11+,1,70,42.74003,-108.84134
"Question Crack Center","Question Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107227195/question-crack-center,3.1,-1,Sport,5.11+,1,80,44.09938,-107.28795
"The Burr Route","Illigitimus Rotundus AKA: Fat Bastard > Lake Point > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/108221657/the-burr-route,2.5,-1,Sport,5.11+,1,50,44.15758,-107.23345
