Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Return of Chris Snyder","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106020821/the-return-of-chris-snyder,3.8,-1,Sport,5.11d,1,100,37.73151,-83.65679
"All Things Considered","Military Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106641238/all-things-considered,3.8,-1,Sport,5.11d,1,55,37.8159,-83.66918
Snozzberries,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108411358/snozzberries,3.7,-1,Sport,5.11d,1,80,37.64919,-83.71343
"The Infidel","Funk Rock City > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107122332/the-infidel,3.8,-1,Sport,5.11d,1,75,37.8029,-83.5762
"Gold Rush","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106980972/gold-rush,3.8,-1,Sport,5.11d,1,70,37.65292,-83.71772
"Dave the Dude","Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106169442/dave-the-dude,3.8,-1,Sport,5.11d,1,70,37.81596,-83.58104
"Starry Night","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112289818/starry-night,3.5,-1,Sport,5.11d,1,60,37.65292,-83.71772
"Buddha Hole","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106920312/buddha-hole,3.6,-1,Sport,5.11d,1,75,37.6775,-83.73409
"Brachial Plexus","The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111170541/brachial-plexus,3.5,-1,Sport,5.11d,1,80,37.64186,-83.68375
"Forearm Follies","Military Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106061926/forearm-follies,3.5,-1,Sport,5.11d,1,100,37.8159,-83.66918
"Manifest Destiny","The Solarium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106316623/manifest-destiny,3.1,-1,Sport,5.11d,1,70,37.73372,-83.63884
"Breakfast at Koops","Fruit Wall > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110969006/breakfast-at-koops,3.7,-1,Sport,5.11d,1,65,37.64504,-83.67849
"Return of the Mohan","Serenity Point > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110356296/return-of-the-mohan,3.5,-1,Sport,5.11d,1,55,37.64136,-83.68044
"Tree Hugger","Midnight Surf > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110933299/tree-hugger,3.6,-1,Sport,5.11d,1,75,37.73199,-83.64195
8133,"The Portal > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110969237/8133,3.5,-1,Sport,5.11d,1,70,37.64698,-83.67826
"Bangers and Mash","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203346/bangers-and-mash,3.4,-1,Sport,5.11d,1,70,37.73135,-83.63968
"Scarlet Scorchdropper","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111756736/scarlet-scorchdropper,3.4,-1,Sport,5.11d,1,60,37.64919,-83.71343
"June Bug","The Crossroads > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108337000/june-bug,3.0,-1,Sport,5.11d,1,55,37.67609,-83.73312
"Head and Shoulders","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106124718/head-and-shoulders,3.2,-1,Sport,5.11d,1,70,37.65292,-83.72495
Grumpalump,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108341815/grumpalump,2.9,-1,Sport,5.11d,1,50,37.64919,-83.71343
"Welcomed Guest","Courtesy Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107556667/welcomed-guest,3.7,-1,Sport,5.11d,1,85,37.65193,-83.71141
"Collision Damage","Bronaugh Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108195152/collision-damage,2.9,-1,Sport,5.11d,1,50,37.6538,-83.70943
"Martin Rides Again","Eastern Sky Bridge Ridge > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107433601/martin-rides-again,3.1,-1,Sport,5.11d,1,70,37.81596,-83.58104
"Stratus Fear","Cloud 9 > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111355461/stratus-fear,3.5,-1,Sport,5.11d,1,72,37.64255,-83.68534
"Bees in the Trap","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110529445/bees-in-the-trap,3.0,-1,Sport,5.11d,1,80,37.64036,-83.67556
Trephination,"The Infirmary > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111311299/trephination,3.6,-1,Sport,5.11d,1,85,37.64186,-83.68375
"Velvet Revolution","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107152673/velvet-revolution,3.6,-1,Sport,5.11d,1,100,37.72324,-83.62607
"Don't Call it a Comeback","Throwback Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113805508/dont-call-it-a-comeback,3.7,-1,Sport,5.11d,1,100,37.64669,-83.72282
"Count Dooku","The Dark Side > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110429174/count-dooku,3.5,-1,Sport,5.11d,1,85,37.67874,-83.73759
"Seek The Truth","Torrent Falls > Natural Bridge Region > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106290282/seek-the-truth,3.6,-1,Sport,5.11d,1,50,37.71999,-83.66294
"Guilty Pleasure","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109717449/guilty-pleasure,3.4,-1,Sport,5.11d,1,60,37.65292,-83.72495
"Government Cheese","Military Wall > Northern Gorge > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107195878/government-cheese,3.3,-1,Sport,5.11d,1,60,37.8159,-83.66918
"Western Blot","The Laboratory > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112295917/western-blot,4.0,-1,Sport,5.11d,1,80,37.64461,-83.68018
