Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Fear and Loathing, III","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808935/fear-and-loathing-iii,3.6,-1,Sport,5.12a,1,70,36.15702,-115.43904
"Steep Thrills","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732686/steep-thrills,3.5,-1,Sport,5.12a,1,,36.16986,-115.42321
Audiophile,"Sonar Wall > North Echo Cliff > Echo Cliffs > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113627043/audiophile,3.5,-1,Sport,5.12a,1,70,36.25166,-115.64725
KGB,"Cannabis Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106060626/kgb,3.6,-1,Sport,5.12a,1,60,36.16728,-115.4179
"Highway Man","The Robbery Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/107201479/highway-man,3.5,-1,Sport,5.12a,1,,36.30159,-115.6127
"Gimme Back My Bullets","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105916629/gimme-back-my-bullets,3.5,-1,Sport,5.12a,1,50,36.16986,-115.42321
"Pain Check","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106035672/pain-check,3.5,-1,Sport,5.12a,1,50,36.16724,-115.45361
Cannabis,"Cannabis Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106060623/cannabis,3.3,-1,Sport,5.12a,1,35,36.16728,-115.4179
"Save the Heart to Eat Later","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944477/save-the-heart-to-eat-later,3.0,-1,Sport,5.12a,1,50,36.14903,-115.42296
Maneater,"Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105834017/maneater,2.8,-1,Sport,5.12a,1,,36.14903,-115.42296
"Delivering the Smiles","White Pine > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114198621/delivering-the-smiles,3.8,-1,Sport,5.12a,1,50,36.26892,-115.66803
Wedgie,"Panty Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106200178/wedgie,3.0,-1,Sport,5.12a,1,65,36.14964,-115.4299
"Tangled up in Blue","Swamp Cave > Arrow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/107433527/tangled-up-in-blue,3.6,-1,Sport,5.12a,1,95,36.74132,-114.79758
"Echo Location","Sonar Wall > North Echo Cliff > Echo Cliffs > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113627104/echo-location,3.0,-1,Sport,5.12a,1,85,36.25166,-115.64725
"All the Wrong Reasons","The Secret 13 Wall > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105948352/all-the-wrong-reasons,3.1,-1,Sport,5.12a,1,50,36.17073,-115.45045
"The Great Train Robbery Extension","The Robbery Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/108136118/the-great-train-robbery-extension,3.5,-1,Sport,5.12a,1,110,36.30159,-115.6127
"Where Egos Dare","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105885150/where-egos-dare,2.8,-1,Sport,5.12a,1,60,36.16724,-115.45361
