Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Prophet","Alternative Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106421490/the-prophet,3.7,-1,Sport,5.12b,1,65,36.15633,-115.43093
"Keep Your Powder Dry","The Trophy Wall > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944704/keep-your-powder-dry,3.7,-1,Sport,5.12b,1,90,36.17034,-115.45158
Threadfin,"Tsunami Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808884/threadfin,3.6,-1,Sport,5.12b,1,50,36.15177,-115.43311
"Agent Orange","Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105905294/agent-orange,3.9,-1,Sport,5.12b,1,80,36.16602,-115.45317
"Promises in the Dark","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808931/promises-in-the-dark,3.4,-1,Sport,5.12b,1,70,36.15702,-115.43904
"Stratocaster Direct","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105818849/stratocaster-direct,3.0,-1,Sport,5.12b,1,50,36.15852,-115.4401
"Cling Free","The Pier > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105905234/cling-free,2.7,-1,Sport,5.12b,1,30,36.1607,-115.44627
Aftershock,"Tsunami Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808870/aftershock,3.4,-1,Sport,5.12b,1,50,36.15177,-115.43311
"Tour de Pump","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105916617/tour-de-pump,3.4,-1,Sport,5.12b,1,50,36.16986,-115.42321
Artemis,"Sonar Wall > North Echo Cliff > Echo Cliffs > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113626984/artemis,3.4,-1,Sport,5.12b,1,65,36.25166,-115.64725
"No Dogs Allowed (aka K-9)","Dog Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105880571/no-dogs-allowed-aka-k-9,3.0,-1,Sport,5.12b,1,50,36.14745,-115.42927
"All Your Pump Are Belong to Us!","White Pine > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114198593/all-your-pump-are-belong-to-us,3.4,-1,Sport,5.12b,1,50,36.26892,-115.66803
Batarang,"Sonar Wall > North Echo Cliff > Echo Cliffs > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/117355419/batarang,3.3,-1,Sport,5.12b,1,70,36.25166,-115.64725
"Camels and Cokes","Dirty Wall > Arrow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/111740994/camels-and-cokes,3.8,-1,Sport,5.12b,1,80,36.73445,-114.78819
Capricorner,"Cave Sector > Sun City > Southern Nevada > Nevada",https://www.mountainproject.com/route/116113670/capricorner,3.6,-1,Sport,5.12b,1,100,36.67015,-114.08219
Loki,"Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105905298/loki,3.5,-1,Sport,5.12b,1,80,36.16602,-115.45317
"Slot Machine","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106959205/slot-machine,2.9,-1,Sport,5.12b,1,50,36.16986,-115.42321
"The J Wall","The J Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107959336/the-j-wall,2.5,-1,Sport,5.12b,1,40,36.15031,-115.43086
"Prairie Fire","1) Prairie Fire Sector > Wall of Misfortune > Mormon Mountains > Southern Nevada > Nevada",https://www.mountainproject.com/route/118170264/prairie-fire,4.0,-1,Sport,5.12b,1,60,36.90207,-114.28397
Satellite,"The Icehouse > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/108303312/satellite,3.8,-1,Sport,5.12b,1,70,36.3087,-115.6418
"Catch a Fire","The Fire Wall > Box Canyon > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/120683408/catch-a-fire,4.0,-1,Sport,5.12b,1,50,36.23019,-115.38889
"Naked and Disfigured","Janes Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107463545/naked-and-disfigured,3.5,-1,Sport,5.12b,1,65,36.15234,-115.4323
"Waste Not Want Not","Digimon Sector > Sun City > Southern Nevada > Nevada",https://www.mountainproject.com/route/116561849/waste-not-want-not,2.9,-1,Sport,5.12b,1,45,36.67005,-114.08283
"Churning in the Dirt","Left Wall > Front Corridor > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106110532/churning-in-the-dirt,2.8,-1,Sport,5.12b,1,50,36.1627,-115.44939
RU4-GSUS,"The Church Pew > Cathedral Rock > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114612588/ru4-gsus,3.7,-1,Sport,5.12b,1,45,36.25541,-115.64905
"Good Vibration","Sonar Wall > North Echo Cliff > Echo Cliffs > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113627271/good-vibration,2.8,-1,Sport,5.12b,1,55,36.25166,-115.64725
"Pier Pressure","The Pier > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105905240/pier-pressure,2.7,-1,Sport,5.12b,1,30,36.1607,-115.44627
"East West Connection","Digimon Sector > Sun City > Southern Nevada > Nevada",https://www.mountainproject.com/route/116561938/east-west-connection,3.1,-1,Sport,5.12b,1,50,36.67005,-114.08283
Bloodline,"5. The Souls Cave > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/108339632/bloodline,2.9,-1,Sport,5.12b,1,60,36.27438,-115.65746
Windex,"The Glass House > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/122410096/windex,3.4,-1,Sport,5.12b,1,85,36.2956,-115.6107
Sidewinder,"Blue Diamond Cave > Blue Diamond Area > Southern Nevada > Nevada",https://www.mountainproject.com/route/120451296/sidewinder,2.9,-1,Sport,5.12b,1,40,36.03775,-115.39201
"Charlie Don't Surf","Contra Canyon Towers > Contra Canyon > Pig Rock Area > Pyramid Lake Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106309068/charlie-dont-surf,3.5,-1,Sport,5.12b,1,40,39.88952,-119.65651
Santorini,"Clear Light Cave > East Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/108826297/santorini,3.2,-1,Sport,5.12b,1,40,35.97018,-115.47445
"Stealers of Culture","The Robbery Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/107799670/stealers-of-culture,3.1,-1,Sport,5.12b,2,90,36.30159,-115.6127
