Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"That Eight (aka Kennel Club)","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,2.9,-1,Sport,5.8,1,60,34.17961,-85.8179
"Captain Ron","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009978/captain-ron,2.6,-1,Sport,5.8,1,35,34.18082,-85.81373
"Fat Boy","New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108009884/fat-boy,2.2,-1,Sport,5.8,1,30,34.18082,-85.81373
Outstanding,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108737084/outstanding,3.1,-1,Sport,5.8,1,60,34.4353,-86.6746
"Bird in Hand","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/112907812/bird-in-hand,2.7,-1,Sport,5.8,1,70,34.17961,-85.8179
"Head in the Toilet","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111244589/head-in-the-toilet,2.2,-1,Sport,5.8,1,20,34.4353,-86.6746
"Thin's Bottom Bitch","The Islands > Sand Rock > Alabama",https://www.mountainproject.com/route/107575056/thins-bottom-bitch,1.9,-1,Sport,5.8,1,20,34.1792,-85.81933
Stolen,"Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/114041852/stolen,3.0,-1,"Sport, TR","5.8 PG13",1,30,32.67095,-85.90765
Strutin,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111244659/strutin,2.4,-1,Sport,5.8,1,20,34.4353,-86.6746
"A Good Life","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/106833521/a-good-life,2.9,-1,Sport,5.8,1,25,32.67095,-85.90765
"Scorpian Low","Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/113829353/scorpian-low,2.5,-1,Sport,5.8,1,70,34.36424,-85.65413
"Caught In the Hen House","A0 Ledge > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111972455/caught-in-the-hen-house,3.0,-1,Sport,5.8,1,60,34.43603,-86.67675
"Haley's Loft","Hurricane Creek Park > Alabama",https://www.mountainproject.com/route/106248433/haleys-loft,3.0,-1,Sport,5.8,1,30,34.28683,-86.895
"Wally World","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/114019011/wally-world,2.3,-1,"Sport, TR",5.8,1,25,32.67095,-85.90765
"Sergii's Sandbox","East Wall > Noccalula Falls > Alabama",https://www.mountainproject.com/route/124817870/sergiis-sandbox,3.0,-1,Sport,5.8,1,35,34.04097,-86.02276
