Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Lichen This","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106105961/lichen-this,2.6,-1,Sport,5.9,1,40,34.18041,-85.81555
Backdraft,"New Wall (AKA Kurt Russell Block) > Sand Rock > Alabama",https://www.mountainproject.com/route/108419758/backdraft,2.3,-1,Sport,5.9,1,35,34.18082,-85.81373
"Lucifer's Revenge","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108685434/lucifers-revenge,3.3,-1,Sport,5.9,1,52,34.4353,-86.6746
"First Black In Office","Grotto > Sand Rock > Alabama",https://www.mountainproject.com/route/106940954/first-black-in-office,2.2,-1,Sport,5.9,1,40,34.18027,-85.81621
Noob,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111244686/noob,2.9,-1,Sport,5.9,1,40,34.4353,-86.6746
Cheesecake,"Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/113938702/cheesecake,2.6,-1,Sport,5.9,1,60,34.36397,-85.65656
"Salute Your Shorts","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/106833513/salute-your-shorts,2.5,-1,Sport,"5.9 PG13",1,25,32.67095,-85.90765
"240 Shorty","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111244645/240-shorty,1.9,-1,Sport,5.9,1,20,34.4353,-86.6746
"Black Hole","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/111244669/black-hole,1.6,-1,Sport,5.9,1,30,34.4353,-86.6746
"Out on a Limb","The Tower > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106767863/out-on-a-limb,2.7,-1,Sport,5.9,1,,34.4353,-86.6746
"Gumby Bears","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/122211882/gumby-bears,2.5,-1,Sport,5.9,1,,34.32235,-85.67426
%#@!,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/118029517/at,1.7,-1,"Sport, TR",5.9,1,40,34.18041,-85.81555
MP1,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108787135/mp1,2.0,-1,Sport,5.9,2,50,34.4353,-86.6746
MP2,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108787224/mp2,2.0,-1,Sport,5.9,2,50,34.4353,-86.6746
"Toad's Turnpike","Roadside Crag > Southwest Bucks > Buck’s Pocket > Alabama",https://www.mountainproject.com/route/125525104/toads-turnpike,2.0,-1,Sport,5.9,1,45,34.47087,-86.0506
"Yoshi Valley","Roadside Crag > Southwest Bucks > Buck’s Pocket > Alabama",https://www.mountainproject.com/route/125525158/yoshi-valley,2.0,-1,Sport,5.9,1,50,34.47087,-86.0506
"Trail Boss","Roadside Crag > Southwest Bucks > Buck’s Pocket > Alabama",https://www.mountainproject.com/route/125525196/trail-boss,4.0,-1,Sport,5.9,1,60,34.47087,-86.0506
"Sunday Driver","Roadside Crag > Southwest Bucks > Buck’s Pocket > Alabama",https://www.mountainproject.com/route/125526331/sunday-driver,3.0,-1,Sport,5.9,1,50,34.47087,-86.0506
"King Boo","Roadside Crag > Southwest Bucks > Buck’s Pocket > Alabama",https://www.mountainproject.com/route/125526587/king-boo,4.0,-1,Sport,5.9,1,60,34.47087,-86.0506
"Spring Loaded","Offroad Crag > Southwest Bucks > Buck’s Pocket > Alabama",https://www.mountainproject.com/route/125539735/spring-loaded,2.0,-1,Sport,5.9,1,50,34.47136,-86.05187
