Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Rain Dance","House of Pain > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105908687/rain-dance,3.7,-1,Sport,5.12b,1,40,30.36155,-98.12531
"Body Wax","Sex Cave > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105877679/body-wax,3.4,-1,Sport,5.12b,1,30,30.3631,-98.1237
"The Ghost of Johnny Reimers","Mossy Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/114172020/the-ghost-of-johnny-reimers,3.7,-1,Sport,5.12b,1,35,30.37746,-98.1164
"Dark Energy","Sex Canyon > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/109877067/dark-energy,3.4,-1,Sport,5.12b,1,,30.3337,-98.1222
Werecats,"Undead Cats Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/112469950/werecats,3.5,-1,Sport,5.12b,1,35,30.37826,-98.11437
"Curious George","Tit for Tom > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/111575019/curious-george,3.8,-1,Sport,5.12b,1,60,30.3337,-98.1222
Columbia,"Shuttle Cave > Paradise on the Brazos > Texas",https://www.mountainproject.com/route/107264057/columbia,4.0,-1,Sport,5.12b,1,35,32.9987,-98.4583
DRW,"Beehive Wall > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/108171212/drw,3.8,-1,Sport,5.12b,1,60,30.2394,-97.8098
"Genetic Plasm","Cub Cave > Texas",https://www.mountainproject.com/route/107692415/genetic-plasm,3.6,-1,Sport,5.12b,1,30,29.64744,-98.47002
Concentrics,"Front Wall > Miller Springs > Lake Belton > Texas",https://www.mountainproject.com/route/120575292/concentrics,4.0,-1,Sport,5.12b,1,40,31.1031,-97.45886
"Industrial Disease","Crankenstein > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/108323271/industrial-disease,2.8,-1,Sport,5.12b,1,40,30.3612,-98.1254
"Castle in the Sky","Sex Cave > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/111612477/castle-in-the-sky,3.7,-1,Sport,5.12b,2,100,30.3631,-98.1237
Dragonflower,"Insect Wall (including Block Party) > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/116531374/dragonflower,3.5,-1,Sport,5.12b,1,40,30.3337,-98.1222
"Cat on a Hot Tin Roof","Slain Buffalo Ledge > Pecos River Boat Ramp > Texas",https://www.mountainproject.com/route/112474668/cat-on-a-hot-tin-roof,3.5,-1,Sport,5.12b,1,50,29.70519,-101.35726
Megabyte,"The Frog > Echo Canyon > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/114146988/megabyte,3.3,-1,"Sport, TR",5.12b,1,75,30.50558,-98.82286
Undertaker,"Cub Cave > Texas",https://www.mountainproject.com/route/112781127/undertaker,3.3,-1,Sport,5.12b,1,50,29.64744,-98.47002
"Love Shack","World's Greatest Boulder > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/106342901/love-shack,3.2,-1,"Sport, Boulder","5.12b V5+",1,,30.36426,-98.12679
"Adam's Way","The Great Wall > New Wall > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/112934794/adams-way,2.8,-1,Sport,5.12b,1,,30.2544,-97.7938
Undertow,"Seismic Wall A.K.A. Maggie's Wall > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/119216069/undertow,3.0,-1,Sport,5.12b,1,50,30.24535,-97.79986
"Pocket Envy","Wrath Wall > Miller Springs > Lake Belton > Texas",https://www.mountainproject.com/route/114067800/pocket-envy,3.3,-1,Sport,5.12b,1,30,31.10563,-97.45847
"Geisha Girl","Boulder between Acid Boulder and the Snake Farm Boulder > Kingdom of Zilch > Little Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/121878994/geisha-girl,3.0,-1,Sport,5.12b,1,35,30.49997,-98.82197
"The Mausoleum","The Graveyard > Buzzard's Roost > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/112514321/the-mausoleum,3.0,-1,Sport,5.12b,1,,30.51082,-98.80725
"Flaming Arrow","Slain Buffalo Ledge > Pecos River Boat Ramp > Texas",https://www.mountainproject.com/route/114315345/flaming-arrow,3.0,-1,Sport,5.12b,1,60,29.70519,-101.35726
"Shaman in a Bottle","Whiskey Wall > Pecos River Boat Ramp > Texas",https://www.mountainproject.com/route/112474620/shaman-in-a-bottle,3.0,-1,Sport,5.12b,1,50,29.70427,-101.36027
"Mai Type","Mai Tai Wall > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/109865936/mai-type,3.0,-1,Sport,"5.12b R",1,40,30.3337,-98.1222
"Man's Best Friend","Mossy Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/114373314/mans-best-friend,2.8,-1,Sport,5.12b,1,40,30.37746,-98.1164
"I Was Here","Undead Cats Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/110358926/i-was-here,2.2,-1,Sport,5.12b,1,,30.37826,-98.11437
"Power Pig","Insect Wall (including Block Party) > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/121901586/power-pig,2.7,-1,Sport,5.12b,1,40,30.3337,-98.1222
"Space Cowboy","The Great Wall > New Wall > Barton Creek Greenbelt > Austin Area > Texas",https://www.mountainproject.com/route/107372896/space-cowboy,2.1,-1,Sport,5.12b,1,45,30.2544,-97.7938
"Revenge of the Shoggoths","Lovecraftian Madness Wall > Monster Rock > Austin Area > Texas",https://www.mountainproject.com/route/111607132/revenge-of-the-shoggoths,2.2,-1,Sport,5.12b,1,40,30.3939,-98.07074
"Pollution / Erosion","Insanity Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/115147606/pollution-erosion,2.0,-1,Sport,5.12b,1,45,30.37708,-98.1178
"Wasp Arete","Georgetown Hospital > Austin Area > Texas",https://www.mountainproject.com/route/108055865/wasp-arete,2.0,-1,Sport,5.12b,1,40,30.6266,-97.6895
Overlord,"Hand Beyond Wall > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/112397336/overlord,2.0,-1,Sport,5.12b,1,30,30.3664,-98.1287
"Pave the world","Insanity Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/111574842/pave-the-world,2.0,-1,Sport,5.12b,1,,30.37708,-98.1178
"Jimmy's Rig","Tit for Tom > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/113382790/jimmys-rig,2.0,-1,Sport,5.12b,1,30,30.3337,-98.1222
"Poco's Piss","Unleashed Wall > Reimer's Ranch North Shore > Austin Area > Texas",https://www.mountainproject.com/route/114377777/pocos-piss,2.0,-1,Sport,"5.12b PG13",1,25,30.37624,-98.1203
Misery,"Front Wall > Miller Springs > Lake Belton > Texas",https://www.mountainproject.com/route/120575272/misery,2.0,-1,Sport,5.12b,1,40,31.1031,-97.45886
Semantics,"Front Wall > Miller Springs > Lake Belton > Texas",https://www.mountainproject.com/route/120575398/semantics,2.0,-1,Sport,5.12b,1,35,31.1031,-97.45886
Primadonna,"Front Wall > Miller Springs > Lake Belton > Texas",https://www.mountainproject.com/route/120575424/primadonna,2.0,-1,Sport,5.12b,1,40,31.1031,-97.45886
"Ralph's Rig","Tit for Tom > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/113438966/ralphs-rig,2.0,-1,Sport,5.12b,1,35,30.3337,-98.1222
