Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Manifest Destiny","Middle Hawksbill > Hawksbill Mtn > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106450560/manifest-destiny,3.5,-1,Sport,5.12b,1,50,35.91263,-81.88769
"The Dark Angel","The Underworld > Gold Coast Cliffs > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106786483/the-dark-angel,4.0,-1,Sport,5.12b,1,,35.88116,-81.90287
"Kahntian Ethics","North Side > Looking Glass Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108390507/kahntian-ethics,4.0,-1,"Trad, Sport",5.12b,1,100,35.30546,-82.79093
"Monster Groove Direct Start","Laurel Knob > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108018322/monster-groove-direct-start,4.0,-1,"Trad, Sport, Aid","5.12b A0",7,1000,35.15026,-83.0564
"The Snag","Hidden Wall > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107292992/the-snag,2.8,-1,Sport,"5.12b PG13",1,60,35.23273,-81.27498
"Atomic Dog","The Kennel > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108725791/atomic-dog,3.0,-1,Sport,5.12b,1,50,35.449,-82.2143
"The Recommendation","North End > Moore's Wall (Routes) > Moore's Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106465810/the-recommendation,2.3,-1,Sport,5.12b,1,70,36.3979,-80.2917
"Hero's Journey","Sky-Net > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/117006613/heros-journey,3.0,-1,Sport,5.12b,1,65,36.40009,-80.2602
Spitter,"Hidden Wall > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107293047/spitter,3.0,-1,Sport,"5.12b PG13",1,60,35.23273,-81.27498
Fashion,"06. Red Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107355707/fashion,2.8,-1,"Sport, TR",5.12b,1,70,35.23437,-81.27357
"Irish Stout","Table Rock > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106074102/irish-stout,3.0,-1,"Trad, Sport","5.12b PG13",1,85,35.88831,-81.88519
"Silence The Critics","06. Red Wall > Main Climbing Areas > Crowders Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/106243549/silence-the-critics,2.4,-1,Sport,5.12b,1,75,35.23437,-81.27357
"I Abuse Profen","The Cave > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/107320029/i-abuse-profen,2.4,-1,Sport,5.12b,1,45,35.449,-82.2143
"Ethics in Bondage","10. Devil in the White House > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/107616768/ethics-in-bondage,1.9,-1,Sport,5.12b,1,50,36.33997,-80.48255
Cerberus,"The Underworld > Gold Coast Cliffs > Linville Gorge > 2. Northern Mountains Region > North Carolina",https://www.mountainproject.com/route/106786478/cerberus,2.5,-1,Sport,5.12b,1,,35.88116,-81.90287
"Breakfast Of Champions","Breakfast Wall > West Walls > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/114304879/breakfast-of-champions,2.0,-1,Sport,5.12b,1,50,36.3806,-80.29355
"Satan's Alley","Upper Cookbook (Warfare Area) > The Cookbook > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108681142/satans-alley,1.5,-1,Sport,5.12b,1,100,36.37869,-80.2873
"Warrior's Gate","The Prow > The Cookbook > Cooks Wall > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/109878098/warriors-gate,1.0,-1,Sport,5.12b,1,100,36.37869,-80.28732
