Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Groovin',"f. Big Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/107331227/groovin,3.6,-1,Sport,5.11d,1,80,40.24988,-75.82491
Zorro,"d. Zorro Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/106381207/zorro,2.8,-1,Sport,5.11d,1,,40.24948,-75.82397
"Arm-a-geddon, AKA WtB","3.0 Euro Wall > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/109707441/arm-a-geddon-aka-wtb,3.6,-1,Sport,5.11d,1,70,39.93765,-76.42677
"Twisted Sister","f. Big Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/107097666/twisted-sister,3.1,-1,Sport,5.11d,1,70,40.24988,-75.82491
Mercury,"Main Wall > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/108134479/mercury,3.7,-1,Sport,"5.11d PG13",1,35,41.1485,-76.1133
"Faint  (drilled)","a. Main Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/106381121/faint-drilled,2.4,-1,Sport,5.11d,1,,40.24965,-75.82247
"Bernie Plays Base","Trailside > 1.5 Chimney of Horror Section > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/109907635/bernie-plays-base,3.3,-1,Sport,5.11d,1,50,39.95017,-76.45129
CT7,"f. Big Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/107262932/ct7,2.9,-1,Sport,5.11d,1,60,40.24988,-75.82491
"Book of Four Words","Southeast Block, Back side > The Library > Mocanaqua (aka Shickshinny) > Northeast Ridges and Valleys > Pennsylvania",https://www.mountainproject.com/route/111460337/book-of-four-words,2.0,-1,"Sport, TR",5.11d,1,30,41.1458,-76.13836
Project,"4.49 Cemetery Wall - Fine Line Area > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/109422621/project,2.0,-1,"Sport, TR",5.11d,1,50,39.92956,-76.40074
"Swimming with the Fishes","m. Reservoir Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/108996138/swimming-with-the-fishes,1.5,-1,Sport,5.11d,1,,40.25053,-75.82294
"Upward Mobility","4.51 Cemetery Short Wall > Safe Harbor North > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/121680376/upward-mobility,1.0,-1,Sport,5.11d,1,,39.92936,-76.39971
