Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Wagon Wheel of Death","Downpour Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106198625/wagon-wheel-of-death,3.4,-1,Sport,5.11b/c,1,100,44.13246,-107.25716
Banga,"Hound Dog Crag > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107771954/banga,3.5,-1,Sport,5.11b/c,1,90,44.10033,-107.28463
Gloom,"Upper Psychoactive Wall > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107774499/gloom,3.0,-1,Sport,5.11b/c,1,75,44.08094,-107.30567
Hera,"3. Mytho Wall > The Shipyard > Piney Creek Canyon > Eastern Big Horns > Wyoming",https://www.mountainproject.com/route/113045310/hera,3.5,-1,Sport,5.11b/c,1,50,44.55902,-106.94125
"Satan is My Motor","J. Ministry Wall > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107251225/satan-is-my-motor,2.6,-1,Sport,5.11b/c,1,50,44.13872,-107.25767
"Shotgun Rider","Honky Tonk > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/121272754/shotgun-rider,3.3,-1,Sport,5.11b/c,1,65,44.08875,-107.2914
Transitions,"2. Fossil Hill Central > Fossil Hill > Lander Area > Wyoming",https://www.mountainproject.com/route/113602567/transitions,2.8,-1,Sport,5.11b/c,1,85,42.71338,-108.84756
"Santa's Little Prowler","Whiny Baby Wall > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/110630039/santas-little-prowler,2.7,-1,Sport,5.11b/c,1,60,44.14977,-107.2572
"Sweet Beguilin'","Purple Galaxy > Sinks Canyon > Lander Area > Wyoming",https://www.mountainproject.com/route/111245412/sweet-beguilin,2.7,-1,Sport,5.11b/c,1,50,42.74003,-108.84134
"Swallows Race","Sherard Tower > Southwest Ridge of Reese Mtn > Reese Mountain > Laramie Peak Wildlife Habitat Management Area > Laramie Range > Wyoming",https://www.mountainproject.com/route/107482173/swallows-race,4.0,-1,"Trad, Sport",5.11b/c,4,350,42.0078,-105.3674
"Cayman Jack","Warm Up Wall > The Green Mile > The Island Area > Cody > Wyoming",https://www.mountainproject.com/route/123337593/cayman-jack,3.5,-1,Sport,5.11b/c,1,70,44.50849,-109.17954
