Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Cocopuss,"Coco Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105942208/cocopuss,3.2,-1,Sport,5.10-,1,80,36.14645,-115.42297
"Sand Felipe","North Face > Whiskey Peak > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732785/sand-felipe,2.6,-1,Sport,5.10-,2,110,36.03509,-115.46345
"Climber’s Paradise","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009393/climbers-paradise,3.2,-1,Sport,5.10-,1,50,36.14572,-115.42813
Contagion,"Lake Mead Buttress > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/121833433/contagion,3.5,-1,Sport,5.10-,6,700,36.2169,-115.36439
"Far Cry From Josh","California Crag > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105818957/far-cry-from-josh,2.5,-1,Sport,5.10-,1,45,36.16118,-115.44733
Tremor,"Tsunami Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808856/tremor,1.8,-1,Sport,5.10-,1,30,36.15177,-115.43311
"Low Tide","Tsunami Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808861/low-tide,1.8,-1,Sport,5.10-,1,30,36.15177,-115.43311
"Bottomless Pit","The Black Hole > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105926159/bottomless-pit,2.9,-1,Sport,5.10-,1,75,36.1461,-115.42647
"Split Ends","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105813469/split-ends,1.9,-1,Sport,5.10-,1,100,36.15852,-115.4401
"Weakness Unknown","Weakness Wall > Cathedral Rock > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/111904698/weakness-unknown,2.5,-1,Sport,5.10-,1,70,36.25568,-115.65057
"Destroy All Monsters","Ultraman Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108523687/destroy-all-monsters,2.0,-1,"Sport, TR",5.10-,1,130,36.15151,-115.43125
"Sneaky Tough","Left Wall > The Imagination Wall > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113333817/sneaky-tough,2.3,-1,Sport,5.10-,1,70,36.2617,-115.6587
"Stew on This","Upper Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732857/stew-on-this,1.4,-1,Sport,5.10-,1,40,36.14217,-115.42131
Vancelot,"3. The  Pyramid (a.k.a. Midway Area) > Rainbow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/107341098/vancelot,2.2,-1,Sport,5.10-,1,65,37.37421,-114.55067
"Chunk Light","Water World > Box Canyon > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/122665922/chunk-light,2.0,-1,Sport,5.10-,1,55,36.23393,-115.38203
"Stone Scorpion","Cactus Joes > North Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120403633/stone-scorpion,1.6,-1,Sport,5.10-,1,30,36.00409,-115.48324
"Thieving Prick","The Cactus Wall > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/125668150/thieving-prick,1.3,-1,Sport,5.10-,1,85,36.23025,-115.33765
