Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Latest Rage","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105814483/latest-rage,3.7,-1,Sport,5.12b,1,75,44.3665,-121.14564
"Magic Light","(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790014/magic-light,3.5,-1,Sport,5.12b,2,,44.36716,-121.14353
Crossfire,"(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105790859/crossfire,3.9,-1,Sport,5.12b,1,115,44.3665,-121.14564
"Watts Totts","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106018126/watts-totts,3.3,-1,Sport,5.12b,1,75,44.3665,-121.14564
"Take a Powder","(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105928635/take-a-powder,3.4,-1,Sport,5.12b,1,80,44.3665,-121.14564
[Redacted],"(f) Cocaine Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105880407/redacted,3.1,-1,Sport,5.12b,1,40,44.36719,-121.14307
Vision,"(k) The Dihedrals > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105880369/vision,3.7,-1,Sport,5.12b,1,70,44.3665,-121.14564
"Catalyst (aka Child Abuse)","(3) Catwalk Cliff > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105811342/catalyst-aka-child-abuse,3.9,-1,Sport,5.12b,1,80,44.36733,-121.13065
"Sweet as Hank","The Hank Collins Memorial Wall > (7) The Monument > (v) Monument Area > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/111380682/sweet-as-hank,3.7,-1,Sport,5.12b,1,70,44.37591,-121.13458
"Liquid Jade","Shipwreck Wall - East Face > (c) Shipwreck Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105789321/liquid-jade,2.9,-1,Sport,5.12b,1,,44.36708,-121.14198
"Eternal Stoke","North Face > Brogan Spire > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/114289524/eternal-stoke,3.5,-1,Sport,5.12b,1,65,44.36805,-121.12411
Bloodline,"(6) Bat Wall > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105792518/bloodline,3.5,-1,Sport,5.12b,1,80,45.53901,-122.37472
"The Dark Side (AKA The Siege)","French's Dome > Mt. Hood National Forest > Oregon",https://www.mountainproject.com/route/105874659/the-dark-side-aka-the-siege,3.0,-1,Sport,5.12b,1,65,45.39719,-121.85985
"Monkey Boy","(d) Aggro Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106557623/monkey-boy,2.7,-1,Sport,5.12b,1,60,44.36724,-121.14238
"Culture of Fear","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/108865955/culture-of-fear,3.5,-1,Sport,5.12b,1,75,44.36598,-121.14688
"Fight Club (Round Two)","Garden Cliffs > The Garden > Willamette Valley > Oregon",https://www.mountainproject.com/route/111666678/fight-club-round-two,3.5,-1,Sport,5.12b,1,50,44.44123,-122.57255
"Rogue Pack (AKA: OR7 Memorial Route)","(H) Studio > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120689698/rogue-pack-aka-or7-memorial-route,3.6,-1,Sport,5.12b,1,45,43.84614,-122.74753
"The Big Ulysses","Viento Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/116381650/the-big-ulysses,2.9,-1,Sport,5.12b,1,100,45.69264,-121.68108
"Rot-Punkt Funk","(5) Little Three Finger Jack AKA The Alex Reed Memorial Wall > (v) Monument Area > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/118093413/rot-punkt-funk,3.9,-1,Sport,5.12b,1,115,44.37625,-121.13715
"My Empire of Dirt","Garden Cliffs > The Garden > Willamette Valley > Oregon",https://www.mountainproject.com/route/114363361/my-empire-of-dirt,4.0,-1,Sport,5.12b,1,70,44.44123,-122.57255
Legacy,"(.8) Cascade Wall > Terra Nova > Southwest Oregon > Oregon",https://www.mountainproject.com/route/121374461/legacy,4.0,-1,Sport,5.12b,1,,42.75399,-122.90603
"Modern Day Prophet","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/114960115/modern-day-prophet,4.0,-1,Sport,5.12b,1,90,44.36598,-121.14688
