Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Break the Chains","Right Cave > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108862039/break-the-chains,3.5,-1,Sport,5.12b,3,130,61.8128,-148.1665
"The Undertaker","The Sea Cliffs > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/112157153/the-undertaker,4.0,-1,Sport,5.12b,1,,58.58494,-134.90001
"Six Figure Bums","Republic of Boulder > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108607267/six-figure-bums,4.0,-1,"Sport, Alpine",5.12b,1,110,61.17251,-145.7244
"Smooth Ride","Glacier View > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119285092/smooth-ride,4.0,-1,"Sport, Alpine",5.12b,1,60,61.17081,-145.72983
"Gusel Jugs","Panorama Point > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111786305/gusel-jugs,3.3,-1,"Sport, Alpine",5.12b,1,65,61.14021,-146.22031
"Arctic Cave Man","Right Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109938928/arctic-cave-man,3.0,-1,Sport,5.12b,1,75,61.81071,-148.15916
Derailed,"The Tunnel Wall > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108605011/derailed,3.0,-1,"Sport, Alpine",5.12b,1,100,61.08487,-145.89324
"Last Rage","Weekender Wall > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109239574/last-rage,3.0,-1,Sport,5.12b,1,50,61.80554,-148.30643
"Unknown 1","Right Cave > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109909936/unknown-1,3.0,-1,Sport,5.12b,1,50,61.8128,-148.1665
"Not Named","Weekender Wall > Ravine Lake Climbing Areas > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109239694/not-named,3.0,-1,Sport,5.12b,1,40,61.80554,-148.30643
"300 Days of Sunshine and Attitude","Republic of Boulder > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108607159/300-days-of-sunshine-and-attitude,3.0,-1,"Sport, Alpine",5.12b,1,95,61.17251,-145.7244
"Danger Stranger","Panorama Point > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111790320/danger-stranger,2.5,-1,"Sport, Alpine","5.12b R",1,65,61.14021,-146.22031
"Unknown 5.12","Right Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109006894/unknown-512,1.7,-1,Sport,5.12b,1,30,61.81071,-148.15916
"Shriek of the Mutilated","Shriek of the Mutilated > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108968347/shriek-of-the-mutilated,1.5,-1,Sport,5.12b,1,55,60.93008,-149.34473
"Silver Fish","Right of Garnet City > Jaw Point > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/125381702/silver-fish,4.0,-1,Sport,5.12b,1,130,58.26523,-134.06129
