Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Rude Boys","Christian Brothers - East Side > (l) Christian Brothers > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105808422/rude-boys,3.9,-1,Sport,5.13c,1,90,44.36598,-121.14688
Battlecry,"Viento Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/116381496/battlecry,4.0,-1,Sport,5.13c,1,100,45.69264,-121.68108
"Wasted Years","(d) Maiden Oregon Wall > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/114580051/wasted-years,3.9,-1,Sport,5.13c,1,90,44.36721,-121.12164
"House of Cards","(F) Bomb Shelter > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/120724862/house-of-cards,4.0,-1,Sport,5.13c,1,50,43.84615,-122.74783
Earthbender,"Madrone Coves > Lookout Point > Willamette Valley > Oregon",https://www.mountainproject.com/route/120212924/earthbender,4.0,-1,Sport,5.13c,1,20,43.89267,-122.67924
Heirloom,"Garden Cliffs > The Garden > Willamette Valley > Oregon",https://www.mountainproject.com/route/112180537/heirloom,3.7,-1,Sport,5.13c,1,60,44.44123,-122.57255
"Vibes Alive","North Face > Brogan Spire > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/117550665/vibes-alive,4.0,-1,Sport,5.13c,1,70,44.36805,-121.12411
TuffNerd,"Rat Cave > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105878116/tuffnerd,3.8,-1,Sport,5.13c,1,70,45.57501,-122.13757
"Inglorious Bastard","(e) The Colosseum > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/115465389/inglorious-bastard,4.0,-1,Sport,5.13c,1,100,44.36649,-121.12153
"Somewhere in Time","(d) Maiden Oregon Wall > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/116166564/somewhere-in-time,4.0,-1,Sport,5.13c,1,75,44.36721,-121.12164
"Resist in Place [var.]","(F) Bomb Shelter > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/122644647/resist-in-place-var,4.0,-1,Sport,5.13c,1,75,43.84615,-122.74783
"Big Tuna","(zz) Upper Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105891807/big-tuna,4.0,-1,Sport,5.13c,1,75,44.36434,-121.12783
"The Burl Master","(d) Aggro Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106732500/the-burl-master,3.4,-1,Sport,5.13c,1,40,44.36724,-121.14238
"EOES: The Eye of Every Storm","The R.I.P. > Lookout Point > Willamette Valley > Oregon",https://www.mountainproject.com/route/119601601/eoes-the-eye-of-every-storm,3.7,-1,Sport,5.13c,1,25,43.89259,-122.67866
Boxcar,"Rat Cave > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105878148/boxcar,3.6,-1,Sport,5.13c,1,45,45.57501,-122.13757
"Feast or Famine","Viento Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/116379787/feast-or-famine,3.5,-1,Sport,5.13c,1,55,45.69264,-121.68108
"Mama Daucus","(d) Aggro Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/108167337/mama-daucus,3.5,-1,Sport,5.13c,1,60,44.36724,-121.14238
Warlord,"Viento Wall > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/117048766/warlord,3.5,-1,Sport,5.13c,1,100,45.69264,-121.68108
"The Succubus","Left Side > Northern Point > (yy) Basalt Rimrock > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/117006627/the-succubus,3.0,-1,Sport,5.13c,1,35,44.37227,-121.13424
"Lucky Pigeon","(d) Aggro Gully > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106056414/lucky-pigeon,3.2,-1,Sport,5.13c,1,70,44.36724,-121.14238
"Return of the Jedi","Trilogy Wall > Brogan Spire > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/114585348/return-of-the-jedi,3.3,-1,Sport,5.13c,1,85,44.36835,-121.12382
"So Etched in Memory [var.]","The R.I.P. > Lookout Point > Willamette Valley > Oregon",https://www.mountainproject.com/route/120407682/so-etched-in-memory-var,3.0,-1,Sport,5.13c,1,45,43.89259,-122.67866
"Gravy Train","(5) Little Three Finger Jack AKA The Alex Reed Memorial Wall > (v) Monument Area > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/117839805/gravy-train,3.0,-1,Sport,5.13c,1,85,44.37625,-121.13715
"100% Beef","(2) Llama Wall > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/112224305/100-beef,3.5,-1,Sport,5.13c,1,45,44.36418,-121.14694
"Emergent Strategy","(F) Bomb Shelter > Eagles Rest > Willamette Valley > Oregon",https://www.mountainproject.com/route/121023923/emergent-strategy,3.0,-1,Sport,5.13c,1,65,43.84615,-122.74783
Powerslave,"Babylon Wall > Trenchtown Gulley > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/116093896/powerslave,3.0,-1,Sport,5.13c,1,60,44.37062,-121.1229
"The Devastator","(e) The Colosseum > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/116372666/the-devastator,3.0,-1,Sport,5.13c,1,87,44.36649,-121.12153
"Rip City","(a) Dreamland > Marsupial Wall > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/113435326/rip-city,2.0,-1,Sport,5.13c,1,70,44.36891,-121.12312
Cerberus,"West Face (Canal Side) > The Kangaroo > (w) The Marsupials > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/125069971/cerberus,3.0,-1,Sport,5.13c,1,,44.36633,-121.12453
