Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Wave Traverse","Wizard's Point > EM: Sage Mountain Recreation Area > Missouri",https://www.mountainproject.com/route/123379648/the-wave-traverse,4.0,-1,Sport,5.6,1,60,38.61651,-91.27803
"First Passage","Bandit's Edge > EM: Sage Mountain Recreation Area > Missouri",https://www.mountainproject.com/route/123132790/first-passage,4.0,-1,"Sport, TR",5.6,1,,38.61765,-91.27932
"Low Dexterity Required","Bandit's Edge > EM: Sage Mountain Recreation Area > Missouri",https://www.mountainproject.com/route/123132830/low-dexterity-required,4.0,-1,"Sport, TR",5.6,1,,38.61765,-91.27932
Groovy,"Wizard's Point > EM: Sage Mountain Recreation Area > Missouri",https://www.mountainproject.com/route/122213652/groovy,3.7,-1,"Sport, TR",5.6,1,35,38.61651,-91.27803
"Make A Good Impression","F: Monet Wall > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/120075671/make-a-good-impression,3.2,-1,Sport,5.6,1,55,38.01286,-90.62572
"Todd the Bod","Goose Island (south rock) > WM: Raven Rocks > Missouri",https://www.mountainproject.com/route/110425848/todd-the-bod,2.8,-1,"Sport, TR",5.6,1,40,38.11327,-93.37223
"Tootsie Pops","I: Juarez Wall > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/114213101/tootsie-pops,2.3,-1,Sport,5.6,1,45,38.01331,-90.62408
"Step by Step","Providence Main Wall > CM: Providence > Missouri",https://www.mountainproject.com/route/111467679/step-by-step,2.5,-1,Sport,5.6,1,45,38.83528,-92.40306
Funwall,"Fun Wall ""AKA The Book"" > WM: Cliff Drive > Missouri",https://www.mountainproject.com/route/108298989/funwall,1.6,-1,Sport,5.6,1,35,39.11689,-94.5502
"Witch's Tit","Halloween Wall > WM: Trapper's Camp > Missouri",https://www.mountainproject.com/route/105899868/witchs-tit,2.3,-1,Sport,5.6,1,50,38.01576,-93.71755
"Finding Joy","Legacy Wall > WM: Reed's Bluff > Missouri",https://www.mountainproject.com/route/121938754/finding-joy,2.7,-1,Sport,5.6,1,30,37.99615,-93.72834
"Show Boat","C: Legacy Wall > 1: South, Climber's Left of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/116364130/show-boat,2.4,-1,Sport,5.6,1,40,38.01123,-90.6282
Ichabod,"F: Dark Hollow > 1: South, Climber's Left of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/118348351/ichabod,2.4,-1,Sport,5.6,1,60,38.01034,-90.62875
"Community Service","Trundle Wall > The Drive-In > CM: Capen Park > Missouri",https://www.mountainproject.com/route/111261064/community-service,2.3,-1,Sport,5.6,1,25,38.92772,-92.32228
Caveman,"Primal Wall > North Area > CM: Providence > Missouri",https://www.mountainproject.com/route/112415725/caveman,2.3,-1,"Sport, TR",5.6,1,60,38.83887,-92.40685
"Free Cholo","F: Monet Wall > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/116630942/free-cholo,2.5,-1,Sport,5.6,1,60,38.01286,-90.62572
"Wabbitt Season","Battress Area > North Area > CM: Providence > Missouri",https://www.mountainproject.com/route/110428205/wabbitt-season,1.8,-1,Sport,5.6,1,30,38.84356,-92.41251
"Buffalo Trace","J: Winter Whiskey > 2: North, Climber's Right of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/120029166/buffalo-trace,2.0,-1,Sport,5.6,1,45,38.01346,-90.6237
"Easy for You","Second Wall > The Drive-In > CM: Capen Park > Missouri",https://www.mountainproject.com/route/118767468/easy-for-you,2.0,-1,Sport,5.6,1,25,38.92729,-92.32186
"Hollow Weenie","Halloween Wall > WM: Trapper's Camp > Missouri",https://www.mountainproject.com/route/105899872/hollow-weenie,1.8,-1,Sport,5.6,1,50,38.01576,-93.71755
"Baaa-llywood Right","I:  Dollywall > 1: South, Climber's Left of Stairs > EM: Robinson Bluff > Missouri",https://www.mountainproject.com/route/120244914/baaa-llywood-right,2.0,-1,Sport,5.6,1,25,38.00954,-90.62876
"Slow Children playing","Andromeda Buttress > CM: Andromeda > Missouri",https://www.mountainproject.com/route/112902698/slow-children-playing,2.0,-1,Sport,5.6,1,45,38.93575,-92.50916
"Time for a Quickie?","Trundle Wall > The Drive-In > CM: Capen Park > Missouri",https://www.mountainproject.com/route/111640650/time-for-a-quickie,1.4,-1,Sport,5.6,1,35,38.92772,-92.32228
"Friend of a Friend","Missoureality Wall > WM: Trapper's Camp > Missouri",https://www.mountainproject.com/route/105901093/friend-of-a-friend,1.5,-1,Sport,"5.6 PG13",1,30,38.01576,-93.71755
"King Planet","Hoskins Wall > WM: Trapper's Camp > Missouri",https://www.mountainproject.com/route/105900865/king-planet,1.5,-1,"Trad, Sport",5.6,1,55,38.01576,-93.71755
