Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Marceline,"The Tree House > Wolverine Bowl > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/109497479/marceline,3.7,-1,"Sport, Alpine",5.12a/b,1,80,45.84076,-110.93857
"Freight Train","Antiquities Wall > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/116364360/freight-train,3.7,-1,Sport,5.12a/b,1,,45.55028,-110.20327
"Ancient Psychic Tandem War Elephant","The Tree House > Wolverine Bowl > Bridger Range > Southwest Region > Montana",https://www.mountainproject.com/route/119246414/ancient-psychic-tandem-war-elephant,3.5,-1,"Sport, Alpine",5.12a/b,1,90,45.84076,-110.93857
RRT,"Skyline South > Skyline Buttress > East Side > Gallatin Canyon > Southwest Region > Montana",https://www.mountainproject.com/route/108183793/rrt,3.5,-1,"Trad, Sport",5.12a/b,1,90,45.41854,-111.2281
"Vicious Little Dog","Shredder Wall > Rattler Gulch > Northwest Region > Montana",https://www.mountainproject.com/route/107233173/vicious-little-dog,3.0,-1,Sport,5.12a/b,1,35,46.72703,-113.23248
Tenacious,"Gregory > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107516947/tenacious,2.8,-1,"Sport, TR",5.12a/b,1,40,45.8033,-108.5884
"Caramel Treat","Gregory > Billings Rimrocks > South Central Region > Montana",https://www.mountainproject.com/route/107540569/caramel-treat,3.0,-1,Sport,5.12a/b,1,35,45.8033,-108.5884
"Vitamin D","The Solarium > Natural Bridge and Falls > South Central Region > Montana",https://www.mountainproject.com/route/116939070/vitamin-d,3.0,-1,Sport,5.12a/b,1,60,45.55029,-110.20424
Meatwad,"South Jersey Shore > Big Bear Canyon (the BBC) > Southwest Region > Montana",https://www.mountainproject.com/route/113415490/meatwad,2.0,-1,Sport,5.12a/b,1,45,45.50208,-111.09383
Ickum-Stickum,"Voyage Wall > Maiden Rocks > Southwest Region > Montana",https://www.mountainproject.com/route/123552666/ickum-stickum,3.0,-1,Sport,5.12a/b,1,,45.68795,-112.76763
