Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Honey Seeker","5 - Bee Cave > The Dry Canyon > Southern Arizona > Arizona",https://www.mountainproject.com/route/112900633/honey-seeker,3.8,-1,Sport,5.13d,1,85,31.79397,-110.39949
"Crack and Shatter","West Side > Winslow Wall > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/112974197/crack-and-shatter,4.0,-1,Sport,5.13d,1,80,34.94209,-110.6632
"Magnum Opus","The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/108747957/magnum-opus,3.7,-1,Sport,5.13d,1,120,36.65703,-114.00822
"Eyewitness Blues","Main Wall > The Asylum > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/114169447/eyewitness-blues,4.0,-1,Sport,5.13d,1,90,34.74779,-111.07682
Sundiver,"Sun Wall > Virgin River Gorge > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/123480839/sundiver,4.0,-1,Sport,5.13d,1,100,36.92177,-113.85878
"The Broken Blade","Spectrum Wall > Spectrum Crags > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/108844547/the-broken-blade,3.5,-1,Sport,5.13d,1,65,32.41701,-110.74986
"House of Sky","Bowling Alley Main Wall > 3 - The Bowling Alley > The Farmhouse > Southern Arizona > Arizona",https://www.mountainproject.com/route/118252194/house-of-sky,3.4,-1,Sport,5.13d,1,105,31.69154,-110.42929
"Hell Comes To Frogtown","Mentor Cave > Virgin River Gorge > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/109793815/hell-comes-to-frogtown,3.5,-1,Sport,5.13d,1,35,36.92085,-113.85714
"Dead By 30","Beaver Wall > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/108474466/dead-by-30,3.0,-1,Sport,5.13d,1,40,32.36748,-110.7184
"Scum and Villainy","McLaws Road > Chevelon Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/112778817/scum-and-villainy,3.0,-1,Sport,5.13d,1,45,34.92282,-110.52937
"The Almighty","Tufa City > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/107983861/the-almighty,3.0,-1,Sport,5.13d,1,,33.17567,-110.78048
Helios,"Sun Wall > Virgin River Gorge > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/123480781/helios,3.0,-1,Sport,5.13d,1,80,36.92177,-113.85878
Crucifix,"(J) The Oven > The Pit (aka Le Petit Verdon) > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/106452345/crucifix,2.5,-1,Sport,5.13d,1,,35.1294,-111.59711
"Friend of the Devil","Goosehead > 5 - Windy Ridge > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/123762925/friend-of-the-devil,4.0,-1,Sport,5.13d,1,75,32.37483,-110.70448
