Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Feelin footsie","Hurricane Creek Park > Alabama",https://www.mountainproject.com/route/119537546/feelin-footsie,4.0,-1,Boulder,V1-2,1,16,34.28683,-86.895
"Feelin footsie","Hurricane Creek Park > Alabama",https://www.mountainproject.com/route/119537558/feelin-footsie,4.0,-1,Boulder,V1-2,1,16,34.28683,-86.895
"Lock n Twist","Chewacla State Park > Alabama",https://www.mountainproject.com/route/118752449/lock-n-twist,3.3,-1,Boulder,V1-2,1,5,32.5493,-85.47827
"Margaret's Knife","Chewacla State Park > Alabama",https://www.mountainproject.com/route/118281014/margarets-knife,3.0,-1,Boulder,V1-2,1,13,32.5493,-85.47827
"Bubba's Trip Across The Ocean","The Wash > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367930/bubbas-trip-across-the-ocean,3.0,-1,Boulder,V1-2,1,60,33.9294,-86.249
Deviation,"Fire Tower Boulders > Smith Mountain > Alabama",https://www.mountainproject.com/route/109964427/deviation,3.0,-1,Boulder,V1-2,1,18,32.81024,-85.83817
"Side step","Home Crag Boulders  a.k.a. Sherriff Boulders > Alabama",https://www.mountainproject.com/route/106363571/side-step,3.0,-1,Boulder,V1-2,1,,33.7609,-86.8799
"""Jelly Roll""","Bouldering > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106413405/jelly-roll,3.0,-1,Boulder,V1-2,1,,34.64132,-86.48652
"Pit Stop","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/118964131/pit-stop,2.7,-1,Boulder,V1-2,1,8,34.73235,-86.72746
"Event Horizon","Chewacla State Park > Alabama",https://www.mountainproject.com/route/109757086/event-horizon,2.5,-1,Boulder,V1-2,1,11,32.5493,-85.47827
"Boy Scout Crack","Turtle Rock Area/ Warning Signs Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107379433/boy-scout-crack,2.4,-1,Boulder,V1-2,1,10,33.92107,-86.30892
"Somewhat Larger Throw","Trussville Boulders > Alabama",https://www.mountainproject.com/route/118594283/somewhat-larger-throw,2.5,-1,Boulder,V1-2,1,,33.63877,-86.59549
"Inverted chin ups","Fireplace Rock > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/113604893/inverted-chin-ups,2.2,-1,Boulder,V1-2,1,20,34.17993,-85.81698
"Handz of Steel (easy start)","Harambe Boulder > Smith Mountain > Alabama",https://www.mountainproject.com/route/113711951/handz-of-steel-easy-start,2.0,-1,Boulder,V1-2,1,12,32.81,-85.83851
Trends,"Turtle Rock Area/ Whiplash Boulders. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107391707/trends,1.5,-1,Boulder,V1-2,1,6,33.92088,-86.30879
"Curb Smile","Mulletino Boulder. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367038/curb-smile,1.5,-1,Boulder,V1-2,1,10,33.92089,-86.30755
"Snake in my Boot","Trussville Boulders > Alabama",https://www.mountainproject.com/route/118593834/snake-in-my-boot,2.0,-1,Boulder,V1-2,1,13,33.63877,-86.59549
"Biggish Throw","Trussville Boulders > Alabama",https://www.mountainproject.com/route/118594252/biggish-throw,1.0,-1,Boulder,V1-2,1,,33.63877,-86.59549
Doodles,"Boulder Area D > Noccalula Falls > Alabama",https://www.mountainproject.com/route/125201844/doodles,3.0,-1,Boulder,V1-2,1,,34.03965,-86.0245
"Not Quite There","Anarchy Boulders > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/125554306/not-quite-there,2.0,-1,Boulder,V1-2,1,15,33.38131,-86.84342
