Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Seam Project (open)","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367188/seam-project-open,3.0,-1,Boulder,V-easy,1,12,33.92129,-86.3079
"Hidden Slab","Chewacla State Park > Alabama",https://www.mountainproject.com/route/118819636/hidden-slab,2.3,-1,Boulder,V-easy,1,10,32.5493,-85.47827
"The Rail","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106890347/the-rail,2.0,-1,Boulder,V-easy,1,,33.92116,-86.30755
"Easy Slab","Turtle Rock Area/ Landslide Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387181/easy-slab,2.0,-1,Boulder,V-easy,1,8,33.9294,-86.249
"VO -V2","Turtle Rock, Big Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107372832/vo-v2,2.0,-1,Boulder,V-easy,1,8,33.92124,-86.30865
Squeemish,"Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/120148847/squeemish,2.0,-1,Boulder,V-easy,1,40,34.07677,-86.01818
"Easy Street","Trussville Boulders > Alabama",https://www.mountainproject.com/route/119973053/easy-street,1.5,-1,Boulder,V-easy,1,25,33.63877,-86.59549
Firefly,"Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/122033478/firefly,2.0,-1,Boulder,V-easy,1,8,34.07656,-86.01718
"TB (Tutorial Boulder)","Trussville Boulders > Alabama",https://www.mountainproject.com/route/117396286/tb-tutorial-boulder,2.0,-1,Boulder,V-easy,1,7,33.63877,-86.59549
Mosquito,"Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/122033446/mosquito,2.0,-1,Boulder,V-easy,1,8,34.07656,-86.01718
Steve,"Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387330/steve,1.8,-1,Boulder,V-easy,1,8,33.92096,-86.30899
Slabb,"Bouldering > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106414500/slabb,2.0,-1,Boulder,V-easy,1,,34.64132,-86.48652
Slopey,"Bouldering > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106414494/slopey,2.0,-1,Boulder,V-easy,1,,34.64132,-86.48652
Sloppy,"Bouldering > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106414488/sloppy,2.0,-1,Boulder,V-easy,1,,34.64132,-86.48652
"Mr. Salt","Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387298/mr-salt,1.7,-1,Boulder,V-easy,1,8,33.92096,-86.30899
Blue,"Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387306/blue,1.7,-1,Boulder,V-easy,1,8,33.92096,-86.30899
Joe,"Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387316/joe,1.7,-1,Boulder,V-easy,1,8,33.92096,-86.30899
Tallboy,"Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/122033517/tallboy,1.5,-1,Boulder,V-easy,1,15,34.07677,-86.01818
V-Easy,"Turtle Rock Area/ Turtle Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107388464/v-easy,1.8,-1,Boulder,V-easy,1,6,33.92082,-86.30886
"Soggy Pocket","Arrowhead Trail > Monte Sano State Park > Alabama",https://www.mountainproject.com/route/112871283/soggy-pocket,1.0,-1,Boulder,V-easy,1,25,34.7216,-86.53713
"Sweet Iced Tea","Arrowhead Trail > Monte Sano State Park > Alabama",https://www.mountainproject.com/route/112870843/sweet-iced-tea,1.0,-1,Boulder,V-easy,1,30,34.7216,-86.53713
Monoslabic,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/118077536/monoslabic,1.0,-1,Boulder,V-easy,1,15,34.07685,-86.01774
"Slab Warm-Up","Griffin Falls > Alabama",https://www.mountainproject.com/route/120976422/slab-warm-up,1.0,-1,Boulder,V-easy,1,15,34.2876,-85.9237
"Hollowed Jug","Roof Rock > Roof Rock Area > Hurricane Creek Bouldering Problems > Hurricane Creek Park (Tuscaloosa) > Alabama",https://www.mountainproject.com/route/116541007/hollowed-jug,1.0,-1,Boulder,V-easy,1,10,33.21479,-87.45239
