Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Luminance,"Luminance Block > Beehive Area > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111711207/luminance,4.0,-1,Boulder,"V9-10 R",1,20,37.33559,-118.57679
"Terminator Sit Start","The Cube / Terminator Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119378799/terminator-sit-start,4.0,-1,Boulder,V9-10,1,,34.07525,-118.70304
"Rat Hole Traverse","Order of the Moose Wall > Santa Cruz > Central Coast > California",https://www.mountainproject.com/route/122742527/rat-hole-traverse,4.0,-1,Boulder,V9-10,1,15,37.02695,-122.02281
"A Race Against Time","One Eye Willie Boulder > The Beavers > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/122472229/a-race-against-time,3.7,-1,Boulder,V9-10,1,,38.79557,-120.01727
"Hueco Wall","Hueco Wall Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111728292/hueco-wall,3.0,-1,Boulder,"V9-10 PG13",1,19,37.31839,-118.57563
"Couch Surfer (sit)","Upper Indian Rock(I-block) > Indian Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120586945/couch-surfer-sit,3.0,-1,Boulder,V9-10,1,,37.8923,-122.27302
"Way of the Samurai","The Noir Boulder > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/109075566/way-of-the-samurai,3.0,-1,Boulder,V9-10,1,40,34.50409,-119.81302
"Violent Hippie","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122018667/violent-hippie,3.0,-1,Boulder,V9-10,1,18,33.03112,-116.99943
"White Angel Traverse","Pile Ups > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/111010829/white-angel-traverse,2.8,-1,Boulder,V9-10,1,,34.26915,-118.60472
"Crimp Juice","420 Boulder > Lower Gulley > Mary Fork Boulders > Redding Area > Northeast California > California",https://www.mountainproject.com/route/120245676/crimp-juice,2.5,-1,Boulder,V9-10,1,15,40.74165,-122.4699
"Parking Problem","Birthday Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/120033064/parking-problem,2.4,-1,Boulder,V9-10,1,,37.33004,-118.57901
Elf,"South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121833656/elf,2.0,-1,Boulder,V9-10,1,8,33.03112,-116.99943
"Shock Therapy","Shock Therapy Boulder > Druid Stones > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114101201/shock-therapy,1.0,-1,Boulder,V9-10,1,12,37.30751,-118.43589
"Burlday Bash","The Needle Overlook > Lost Horse Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/123731503/burlday-bash,3.0,-1,Boulder,V9-10,1,10,34.01569,-116.17777
Bloodline,"Bloodline boulder > Temecula Area > Inland Empire > California",https://www.mountainproject.com/route/124057851/bloodline,4.0,-1,Boulder,V9-10,1,25,33.4581,-117.12957
