Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Y2K9,"Left Cliff Band (Y2K9 roof) > The Hideaway > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/108540946/y2k9,3.8,-1,Boulder,V10,1,,42.397,-72.60069
"Press Your Luck","Magic Bean Boulder > The Happy Valley > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/108541070/press-your-luck,4.0,-1,Boulder,V10,1,10,44.49892,-77.62919
"Fathoms and Fathoms","The Riverblock > Charlemont > Western MA > Massachusetts",https://www.mountainproject.com/route/110503356/fathoms-and-fathoms,4.0,-1,Boulder,V10,1,15,42.7233,-72.78617
Project,"Phantom Tower > Gilbert Hills State Park > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/106531665/project,4.0,-1,Boulder,V10,1,,42.05571,-71.28057
"Applesauce Shampoo","Golden Wall > Mt. Spickett/Goliath Rock Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/111602158/applesauce-shampoo,3.3,-1,Boulder,V10,1,15,42.49637,-70.98151
"Buttermilker Low","Stone Tower Boulder > Stone Tower Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/117388854/buttermilker-low,3.5,-1,Boulder,V10,1,10,42.49079,-70.98626
Devolution,"Elephant Boulder > Weetamoo Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/117069999/devolution,2.7,-1,Boulder,V10,1,12,42.49968,-70.9956
"Road Rage Sit","Turtle Boulder > Wilson Mountain Reservation > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/120147684/road-rage-sit,3.0,-1,Boulder,V10,1,12,42.2594,-71.20111
"Apocalyptic Silence","Silence Boulder > Ledge Hill Trails Boulders > Ravenswood Park > Cape Ann > North Shore > Massachusetts",https://www.mountainproject.com/route/121813126/apocalyptic-silence,3.0,-1,Boulder,V10,1,15,42.59689,-70.69306
"Tipping the Balance","Millenium Boulder > The Hideaway > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/123210792/tipping-the-balance,3.0,-1,Boulder,V10,1,,42.397,-72.46885
"Black Pearl","Ship Rock > Greater Lynn Woods Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/111941796/black-pearl,3.0,-1,Boulder,V10,1,,42.49123,-70.99199
"The Wild Hunt Sit","Upper Field > Charlemont > Western MA > Massachusetts",https://www.mountainproject.com/route/111798869/the-wild-hunt-sit,3.0,-1,Boulder,V10,1,20,42.72233,-72.7751
"44 Flies on Leashes","The Bends Boulder > Charlemont > Western MA > Massachusetts",https://www.mountainproject.com/route/111799041/44-flies-on-leashes,3.0,-1,Boulder,V10,1,20,42.7207,-72.77889
"Midnight or Moonlight?","The Approach Boulder > Redrocks Bouldering > Redrocks and Vicinity > Cape Ann > North Shore > Massachusetts",https://www.mountainproject.com/route/111651096/midnight-or-moonlight,3.0,-1,Boulder,V10,1,,42.6167,-70.7246
"The Condor sit start","Ravenswood Boulder > Ledge Hill Trails Boulders > Ravenswood Park > Cape Ann > North Shore > Massachusetts",https://www.mountainproject.com/route/111651148/the-condor-sit-start,3.0,-1,Boulder,V10,1,,42.61879,-70.6668
Project,"D Wall > Picnic Area to Lucky 13 > Jerusalem Road Boulders > Wendell State Forest > Western MA > Massachusetts",https://www.mountainproject.com/route/123383987/project,3.0,-1,Boulder,V10,1,,42.5556,-72.44913
"Harsh Toke","The Stash Wall > Second Overlook Areas > Jerusalem Road Boulders > Wendell State Forest > Western MA > Massachusetts",https://www.mountainproject.com/route/123457107/harsh-toke,3.0,-1,Boulder,V10,1,,42.56499,-72.44629
"The Tempest","Sleeping Giant Boulder > The Happy Valley > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/108541089/the-tempest,2.5,-1,Boulder,V10,1,12,42.53647,-72.49203
"Dunk It, Rat!","Chumbo/Farmstrong Area > 00 - Rose Ledge Bouldering > Rose Ledge > Western MA > Massachusetts",https://www.mountainproject.com/route/119189456/dunk-it-rat,1.5,-1,Boulder,V10,1,10,42.60162,-72.46201
"French Press SDS","Chumbo/Farmstrong Area > 00 - Rose Ledge Bouldering > Rose Ledge > Western MA > Massachusetts",https://www.mountainproject.com/route/120655984/french-press-sds,2.7,-1,Boulder,V10,1,,42.60162,-72.46201
"Swisher Sweets","Left Cliff Band (Y2K9 roof) > The Hideaway > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/108541013/swisher-sweets,2.0,-1,Boulder,V10,1,,42.397,-72.60069
"None So Vile","Aviary > 00 - Rose Ledge Bouldering > Rose Ledge > Western MA > Massachusetts",https://www.mountainproject.com/route/119189574/none-so-vile,2.0,-1,Boulder,V10,1,,42.60161,-72.46055
"Achey Breaky","3. Wizard's Cave > Rock House Reservation > Central, MA > Massachusetts",https://www.mountainproject.com/route/123908624/achey-breaky,3.0,-1,Boulder,V10,1,20,42.26881,-72.1972
