Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"1,2 Punch","1, 2 Punch Boulder > Sunshine Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114232065/12-punch,3.8,-1,Boulder,V7,1,15,38.0738,-81.08513
"Final Fantasy","Final Fantasy Cave > Tilted Tree Area > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/110806695/final-fantasy,3.6,-1,Boulder,V7,1,13,39.6332,-79.805
"Road to Emmaus","Rhodo Cave > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/120167853/road-to-emmaus,3.9,-1,Boulder,V7,1,25,39.64472,-79.82429
Hercules,"Demi-God Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/119696289/hercules,3.9,-1,Boulder,V7,1,10,39.69077,-79.80159
"Kingbird Highway","Bird Watcher Boulders > First Area Boulders > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/123123958/kingbird-highway,4.0,-1,Boulder,V7,1,12,39.64273,-79.82041
"The White","Black and White Boulder > Sunshine Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/114232102/the-white,3.8,-1,Boulder,"V7 PG13",1,15,38.07358,-81.08592
"Tomb Raider Roof (sit-start)","Tomb Raider > Tomb Raider Area > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/107495199/tomb-raider-roof-sit-start,3.5,-1,Boulder,V7,1,15,39.63807,-79.81754
"Iron Pig","Pig Iron Boulder > Furnace Trail Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/119899684/iron-pig,3.8,-1,Boulder,V7,1,,39.65123,-79.82384
"Brain Storm","County Line South > County Line Boulders > Park Entrance Areas > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/118693384/brain-storm,4.0,-1,Boulder,V7,1,,39.64907,-79.78648
"Ronski Feint","Ronski Feint > Interp Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/115172880/ronski-feint,3.8,-1,Boulder,V7,1,,38.07878,-81.07696
"False Blood","False Blood > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/119698468/false-blood,3.6,-1,Boulder,V7,1,,39.69062,-79.80171
Aneurysm,"The Grunge Boulder > Furnace Trail Boulders > Furnace Road Areas > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/119899396/aneurysm,4.0,-1,Boulder,V7,1,14,39.6504,-79.82319
"A Light Less Broken","Arete Boulder > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/119698193/a-light-less-broken,4.0,-1,Boulder,V7,1,,39.69078,-79.8016
"Blood in the Water","Shark Tooth > 5th Pull Off (School Bus Area) > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/119977206/blood-in-the-water,4.0,-1,Boulder,V7,1,,39.69066,-79.8022
"The Mystery Problem","B: Mystery Boulder > Downstream Boulderfield > Bozoo Bouldering > Bozoo > Southern WV > West Virginia",https://www.mountainproject.com/route/108711633/the-mystery-problem,4.0,-1,Boulder,V7,1,,37.48209,-80.87394
"Summer Rain","Rhodo Cave > Rhododendron Trail Areas > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/122901719/summer-rain,3.7,-1,Boulder,V7,1,14,39.64472,-79.82429
"Hitchhiking (aka The Disguise)","Tendon Repair Kit Area > Roadside > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/120046395/hitchhiking-aka-the-disguise,4.0,-1,Boulder,V7,1,,39.63561,-79.81205
"Atlas Rise","Ganja Bloc Aka Moon Board > Darkside East > Darnell Hollow > University Research Forest > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/120192425/atlas-rise,3.5,-1,Boulder,V7,1,15,39.68889,-79.80131
"Stars Like Dust","Mother of All Slabs > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/120460897/stars-like-dust,3.5,-1,Boulder,V7,1,17,39.63343,-79.80576
"The Bends Extension","Roadside Boulder > Big Wheeling Creek Boulders > Northern Panhandle > Northern WV > West Virginia",https://www.mountainproject.com/route/120221521/the-bends-extension,4.0,-1,Boulder,V7,1,10,39.98089,-80.61672
Delusional,"The Nut House > Tilted Tree > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/123098556/delusional,4.0,-1,Boulder,V7,1,12,39.63404,-79.80727
"Tango in the Night","The Cranny > Entrance Boulders > Upper Rock City > Coopers Rock State Forest > Northern WV > West Virginia",https://www.mountainproject.com/route/119612220/tango-in-the-night,3.5,-1,Boulder,V7,1,14,39.63824,-79.81714
"Please Stand Up (SDS)","8. The Cut (North) > Camp 70 Boulders > Eastern WV > West Virginia",https://www.mountainproject.com/route/119486183/please-stand-up-sds,4.0,-1,Boulder,V7,1,12,39.137,-79.43637
"Nothing to Endure","Sector 1 > Cheat Canyon Wildlife Management Area > Cheat Canyon > Northern WV > West Virginia",https://www.mountainproject.com/route/117118775/nothing-to-endure,4.0,-1,Boulder,V7,1,,39.51329,-79.65458
"Is it organic?","Fern Creek Boulders > New River Gorge Proper > The New River Gorge Region > West Virginia",https://www.mountainproject.com/route/123221565/is-it-organic,3.0,-1,Boulder,V7,1,,38.06019,-81.06851
