Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Warbonnet,"Crescent/War Bonnet Area > Idaho Boulders > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107285980/warbonnet,3.7,-1,Boulder,V5,1,,36.00269,-93.2937
"Planet Earth","Font Red > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107028262/planet-earth,3.1,-1,Boulder,V5,1,15,35.8786,-93.121
Memento,"Warm-Up Boulder > Idaho Boulders > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107285677/memento,3.8,-1,Boulder,V5,1,,36.0027,-93.2937
"Moondye Stand","Moondye Boulder > Idaho Boulders > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/106733567/moondye-stand,3.1,-1,Boulder,V5,1,,36.0047,-93.29274
"Always Lead the Opossum","Power Wall > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/109667369/always-lead-the-opossum,3.3,-1,Boulder,V5,1,,35.8786,-93.121
"(Super Charismatic) Mega Fauna","North Side > Hurricane Creek > Big Piney Region > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/111679830/super-charismatic-mega-fauna,3.9,-1,Boulder,V5,1,,35.73315,-93.13541
"Even Dirtier","Crescent/War Bonnet Area > Idaho Boulders > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107722147/even-dirtier,2.8,-1,Boulder,V5,1,,36.00269,-93.2937
"Shots Fired","The Whitcombs > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/120155491/shots-fired,4.0,-1,Boulder,V5,1,,34.88075,-93.09024
Shoehorn,"Mad Max Bouldering > Lake Lincoln > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/118326451/shoehorn,4.0,-1,Boulder,"V5 PG13",1,14,35.99585,-94.41744
"Eat Your Oatmeal","Font Red > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107417623/eat-your-oatmeal,2.4,-1,Boulder,V5,1,12,35.8786,-93.121
