Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Gumdrop,"Gumball Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/118732777/gumdrop,2.5,-1,Boulder,V3,1,5,34.56515,-80.91831
"Cervical Contusion","Spinal Roof Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/111838424/cervical-contusion,2.5,-1,Boulder,V3,1,12,34.56365,-80.97506
"Can't Sit Here","Can't Sit Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/111838074/cant-sit-here,3.5,-1,Boulder,V3,1,8,34.56365,-80.95656
"Third base","Rest Stop Lover Rock > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/121801563/third-base,3.0,-1,Boulder,V3,1,8,34.56384,-80.90491
"Chopping Block","Offwidth is Dead Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/111837324/chopping-block,2.3,-1,Boulder,V3,1,8,34.56524,-80.91833
"Off with His Head traverse","Offwidth is Dead Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/111837156/off-with-his-head-traverse,2.0,-1,Boulder,V3,1,8,34.56524,-80.91833
"Dirty Dan's Great Misadventure","Savannah River Mini Quarry > South Carolina",https://www.mountainproject.com/route/112245118/dirty-dans-great-misadventure,1.5,-1,Boulder,V3,1,15,33.49606,-81.98987
"Fleeing Responsibilities","Can't Sit Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/123707169/fleeing-responsibilities,3.0,-1,Boulder,V3,1,10,34.56365,-80.95656
"Up Dog","Parking Lot Boulders > Big Rock Boulders > Big Rock Mountain > South Carolina",https://www.mountainproject.com/route/123823099/up-dog,3.0,-1,Boulder,V3,1,6,34.95605,-82.78857
Luvie,"Beauty Boulder > Rocky Creek Bouldering > South Carolina",https://www.mountainproject.com/route/124119635/luvie,3.0,-1,Boulder,V3,1,12,34.5789,-80.98433
"The Project","Laurel Boulder > Persimmon Ridge Bouldering Area > South Carolina",https://www.mountainproject.com/route/124768572/the-project,4.0,-1,Boulder,V3,1,12,35.0889,-82.60737
"Danger Mouse","Danger Zone - Right Boulder > Danger Zone > Upper Summit Boulders > Big Rock Boulders > Big Rock Mountain > South Carolina",https://www.mountainproject.com/route/125801111/danger-mouse,3.0,-1,Boulder,V3,1,,34.95776,-82.78989
