Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Hang Ten (aka Undertow Direct or Pee Wave)","Undertow Boulder > East Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/106736813/hang-ten-aka-undertow-direct-or-pee-wave,3.6,-1,Boulder,V7,1,,36.00972,-93.28994
Leatherface,"Leatherface Boulder > North Forty Boulders > North Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/107287594/leatherface,3.2,-1,Boulder,V7,1,,36.00842,-93.29477
"Grand Dragon","Glass Bowl Area > Idaho Boulders > West Side > Horseshoe Canyon Ranch > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/112847774/grand-dragon,4.0,-1,Boulder,"V7 PG13",1,,36.00269,-93.2937
"The Wasp","Heaven Boulders > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/112392933/the-wasp,4.0,-1,Boulder,V7,1,14,35.84545,-92.96753
"Black Snapper","Power Wall > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/110489983/black-snapper,3.7,-1,Boulder,V7,1,,35.8786,-93.121
"Strickland Dyno","Fern Gulley > Invasion Area > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/110971502/strickland-dyno,3.8,-1,Boulder,V7,1,5,35.87561,-93.12678
"Fine Deluxe","Trackman Boulder > Stack Rock > Richland Creek Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/120098278/fine-deluxe,3.6,-1,Boulder,V7,1,,35.8829,-92.91321
"Flow Stone","Cave Roof > Area 74 > Northwest Arkansas (NWA) Region > Arkansas",https://www.mountainproject.com/route/106736997/flow-stone,4.0,-1,Boulder,V7,1,,36.0364,-93.6763
"Breaking All Illusions","The Hood > Cowell > Cowell/Deer Area > North-Central Arkansas > Arkansas",https://www.mountainproject.com/route/118239762/breaking-all-illusions,4.0,-1,Boulder,V7,1,9,35.85884,-93.10949
Venom,"Mamba Wall > Strawberry > Woods Mountain > River Valley and Ouachitas Region > Arkansas",https://www.mountainproject.com/route/120247885/venom,4.0,-1,Boulder,"V7 PG13",1,20,35.56845,-93.37128
