Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Swan stars","Swan’s Boulder > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/121492500/swan-stars,4.0,-1,"Boulder, Alpine",V3-4,1,12,46.62469,-87.48722
"Lower Boulder","Black Rocks > Presque Isle Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/118884248/lower-boulder,2.7,-1,Boulder,V3-4,1,8,46.59043,-87.37703
Lush,"Rum Runner's Cove > Wetmore Landing > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/119137560/lush,3.0,-1,Boulder,V3-4,1,15,46.60925,-87.45318
"Garbage Truck","Dumpster Boulder > Wetmore Pond > Wetmore Pond Trailhead > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/122240421/garbage-truck,3.0,-1,Boulder,V3-4,1,11,46.60264,-87.4652
"Slippery When Wet","Moss Pit > The Sand Lot > Harlow Lake Pathway > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/117872713/slippery-when-wet,3.0,-1,Boulder,V3-4,1,12,46.61402,-87.47302
"New Age","Trail Side > The Sand Lot > Harlow Lake Pathway > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/119832540/new-age,3.0,-1,Boulder,V3-4,1,14,46.61361,-87.472
"Ominous Wind","The Dream > Lily Pond > Wetmore Pond Trailhead > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/119857958/ominous-wind,3.0,-1,Boulder,V3-4,1,14,46.59776,-87.46772
Intrinsic,"Wetmore Slabs > Wetmore Pond > Wetmore Pond > Wetmore Pond Trailhead > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/118743857/intrinsic,2.8,-1,Boulder,V3-4,1,12,46.60364,-87.47059
Loche,"Rum Runner's Cove > Wetmore Landing > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/117663097/loche,2.3,-1,Boulder,V3-4,1,10,46.60925,-87.45318
"Bath Bomb","The Washroom > South Ridge > Blueberry Boulders > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/118773856/bath-bomb,2.0,-1,Boulder,V3-4,1,12,46.61938,-87.46976
Stickman,"East Cluster > Dead River Quarry > Noquemanon North Trailhead > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/120401495/stickman,2.5,-1,Boulder,V3-4,1,8,46.57117,-87.42231
"The Hippos of Escobar","Slugg’s Bluff Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/120566048/the-hippos-of-escobar,2.0,-1,Boulder,V3-4,1,8,46.44413,-87.56928
"King's Move","Gateway Outcrops > The Sand Lot > Harlow Lake Pathway > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/119832659/kings-move,2.0,-1,Boulder,V3-4,1,10,46.61363,-87.47244
"Augustus Gloop","Slugg’s Bluff Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/120566575/augustus-gloop,2.0,-1,Boulder,V3-4,1,10,46.44413,-87.56928
Topless,"Pathway Palisades > Harlow Lake Pathway > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/117888289/topless,1.3,-1,Boulder,V3-4,1,6,46.6153,-87.47179
"Scoot and Scamper","The Mezzanine > The Motherlode > Wetmore Pond Trailhead > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/120441264/scoot-and-scamper,1.5,-1,Boulder,V3-4,1,11,46.60756,-87.46361
"EEasy Arete","North Riverside Boulders > Horse Race Rapids Bouldering > Horse Race Rapids > Upper Peninsula > Michigan",https://www.mountainproject.com/route/122704101/eeasy-arete,1.0,-1,"TR, Boulder","5.4 V3-4",1,30,45.99029,-88.2693
"V Hard","Boulder #0 > Old 41 boulders > Upper Peninsula > Michigan",https://www.mountainproject.com/route/125193799/v-hard,3.0,-1,Boulder,V3-4,1,10,46.66073,-88.45325
"Coming Prepared","Main Wall > Silver Mountain > Upper Peninsula > Michigan",https://www.mountainproject.com/route/125281930/coming-prepared,3.0,-1,Boulder,V3-4,1,7,46.66633,-88.74034
"Banana Republic","Banana Bloc > Wetmore Peak > 550 Bouldering > Marquette (and Central UP) Bouldering > Upper Peninsula > Michigan",https://www.mountainproject.com/route/125337930/banana-republic,2.5,-1,Boulder,V3-4,1,15,46.61206,-87.46568
