Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Blunt,"B.F.B. > Top of the Notch Boulders > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/109472367/blunt,3.9,-1,Boulder,V10-11,1,,44.55532,-72.79603
Nosferatu,"Second Base > Rooftopia > 3. Southern Vermont > Vermont",https://www.mountainproject.com/route/119818040/nosferatu,4.0,-1,Boulder,V10-11,1,16,42.86488,-73.01292
"Lunar Eclipse","Moon Tower Boulder > Roots/ Moon Tower Boulder Area > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/111957898/lunar-eclipse,3.7,-1,Boulder,V10-11,1,30,44.54934,-72.79364
"Our Kung Fu Is Strong","Kook Boulder > Bolton Notch Rd Boulders > Bolton Bouldering > Bolton Area > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/111673916/our-kung-fu-is-strong,2.7,-1,Boulder,V10-11,1,,44.39983,-72.90441
"Yoga Master","Biscuit and Gravy Boulders > Boulders Behind the Main Parking Lot/Visitor Center > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/113633629/yoga-master,1.5,-1,Boulder,V10-11,1,,44.55695,-72.7945
"Blood Diamond","The Gem > Groton > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/110512326/blood-diamond,3.0,-1,Boulder,V10-11,1,14,44.29361,-72.30805
"Bloody Sunday Sit","The Bone Doctor > Boulders Behind the Main Parking Lot/Visitor Center > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/119327034/bloody-sunday-sit,1.7,-1,Boulder,"V10-11 PG13",1,16,44.5569,-72.79404
"Petal Power","Chia Boulder > Shipyard > Bromley Forest > 3. Southern Vermont > Vermont",https://www.mountainproject.com/route/125049575/petal-power,2.0,-1,Boulder,V10-11,1,,43.20668,-72.97608
