Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Trust Fund Baby","Variations > Coralville Lake Bouldering > Iowa",https://www.mountainproject.com/route/118881362/trust-fund-baby,4.0,-1,Boulder,V4,1,15,41.935,-93.5376
"Fossil Boss","The Last Portage > Bouldering > Palisades Kepler State Park > Iowa",https://www.mountainproject.com/route/120786219/fossil-boss,4.0,-1,Boulder,V4,1,10,41.90325,-91.50883
"B - Gaston. Gastoff.","Centennial Park > Iowa",https://www.mountainproject.com/route/117290951/b-gaston-gastoff,3.8,-1,Boulder,V4,1,8,41.73703,-91.62431
Jealous,"Level C Maintenance Roadside Boulders > Bouldering > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/113223161/jealous,3.8,-1,Boulder,V4,1,20,42.19635,-90.85914
"Sugar Butt","Original Boulders > Coralville Lake Bouldering > Iowa",https://www.mountainproject.com/route/118879619/sugar-butt,3.7,-1,Boulder,V4,1,18,41.935,-93.5376
"Entrance Exam","Freshman Boulder > Joinerville Bouldering > Iowa",https://www.mountainproject.com/route/110576507/entrance-exam,3.3,-1,Boulder,V4,1,12,42.07986,-90.75198
"Vanished Edens","Hot Stuff Camp Roof > Bouldering > Backbone State Park > Iowa",https://www.mountainproject.com/route/117944541/vanished-edens,3.5,-1,Boulder,V4,1,12,42.6139,-91.56163
"Bae Wall Dyno","Bae Wall Boulder > Joinerville Bouldering > Iowa",https://www.mountainproject.com/route/117724313/bae-wall-dyno,3.0,-1,Boulder,V4,1,18,42.07986,-90.75198
"Cedar River Buccaneers","The Dam Wall Bouldering > Bouldering > Palisades Kepler State Park > Iowa",https://www.mountainproject.com/route/123857997/cedar-river-buccaneers,3.3,-1,Boulder,V4,1,12,41.90222,-91.50671
"Memory is enough","Wild Iowa Wall Bouldering > Bouldering > Pictured Rocks > Iowa",https://www.mountainproject.com/route/124025280/memory-is-enough,3.5,-1,Boulder,V4,1,10,42.20954,-91.10186
"Stand Up","Moab boulder > Wickiup Hill Outdoor Learning Center > Iowa",https://www.mountainproject.com/route/124208793/stand-up,4.0,-1,Boulder,V4,2,8,42.08414,-91.76485
