Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
ROYGBIV,"ROYGBIV > Ezekiel Wall Area > Middle Mesteño > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/118710578/roygbiv,4.0,-1,Boulder,V10,1,,36.03143,-104.32685
"Tommy Guns","Upper Simms > Simms Park (Elena Gallegos Picnic Area) > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106648121/tommy-guns,4.0,-1,Boulder,V10,1,12,35.1632,-106.4526
"Carpet Bombers","World Wide Wall > Upper Mesteño > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/120312946/carpet-bombers,4.0,-1,Boulder,V10,1,25,36.04529,-104.31892
"Fei Gai","The Temple > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/107760175/fei-gai,3.4,-1,Boulder,V10,1,,35.2574,-106.4086
"Alternative Facts","Mega Roof > Upper Mesteño > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/121887279/alternative-facts,3.0,-1,Boulder,V10,1,,36.04163,-104.31949
"Monsieur Pain","Simms Park South Drainage > Simms Park (Elena Gallegos Picnic Area) > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106780274/monsieur-pain,3.0,-1,Boulder,V10,1,18,35.15892,-106.45744
TMBJ,"TMBJ Boulder > The Pond > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106361924/tmbj,2.8,-1,Boulder,V10,1,20,35.6864,-106.65783
Ichiro,"The Orange Lightbulb (Ichiro) > The Pond > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106361898/ichiro,2.6,-1,Boulder,V10,1,10,35.68655,-106.65897
"Late Breaking News","The TV Station > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/107284366/late-breaking-news,2.7,-1,Boulder,V10,1,20,35.21934,-106.45166
"Tsunami SDS AKA: The Butterfly Effect","Tsunami Boulder > Mesa > The Corral > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106279049/tsunami-sds-aka-the-butterfly-effect,2.5,-1,Boulder,V10,1,20,35.69394,-106.66181
"Drag Queen","King for a Day Boulder > The Pond > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106224062/drag-queen,2.3,-1,Boulder,V10,1,,35.68681,-106.65846
C3PO,"C3PO (aka The Overlooked Boulder) > Pilar Area Bouldering > Taos Area > New Mexico",https://www.mountainproject.com/route/106803687/c3po,2.3,-1,Boulder,V10,1,9,36.3214,-105.7506
"Double Bump","Bouldering Cave > Big Block > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/118874043/double-bump,2.2,-1,Boulder,V10,1,12,35.0311,-106.3621
Gordyno,"Apache Canyon (a.k.a. Grasshopper Canyon) Bouldering > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/120926406/gordyno,3.5,-1,Boulder,V10,1,10,35.56397,-105.81098
"Channel Incision","Fun Bags Area > The Jumbles > Middle Mesteño > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/121863640/channel-incision,2.9,-1,Boulder,V10,1,,36.03081,-104.32838
"Mini G","The Tram > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106699497/mini-g,2.0,-1,Boulder,V10,1,10,35.1915,-106.4792
"Bikini Kill","The Squat > Las Vegas / El Porvenir > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/106647078/bikini-kill,2.0,-1,"Boulder, Alpine",V10,1,15,35.65592,-105.32104
Fugazi,"The Squat > Las Vegas / El Porvenir > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/106647104/fugazi,2.0,-1,"Boulder, Alpine",V10,1,12,35.65592,-105.32104
Eyeliners,"The Squat > Las Vegas / El Porvenir > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/106647075/eyeliners,2.0,-1,"Boulder, Alpine",V10,1,15,35.65592,-105.32104
"Slug and Lettuce","The Squat > Las Vegas / El Porvenir > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/106647089/slug-and-lettuce,2.0,-1,"Boulder, Alpine",V10,1,12,35.65592,-105.32104
"On Location","Fun Bags Area > The Jumbles > Middle Mesteño > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/121863635/on-location,3.0,-1,Boulder,V10,1,,36.03081,-104.32838
