Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Soul Slinger","Soul Slinger Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105908345/soul-slinger,3.8,-1,Boulder,V9,1,14,37.32868,-118.57635
"Acid Wash","Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107029681/acid-wash,3.3,-1,Boulder,V9,1,15,37.41682,-118.4512
"Acid Wash Right","Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107029691/acid-wash-right,3.1,-1,Boulder,V9,1,15,37.41682,-118.4512
"Finders Fee","Honey Boulder > Pollen Grains / Lidija Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108700842/finders-fee,3.8,-1,Boulder,V9,1,,37.337,-118.5702
"Vanishing Point","Vanishing Point Boulder > Long Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107674959/vanishing-point,3.9,-1,Boulder,V9,1,16,33.81442,-116.64229
"Left Hand of Darkness","Boardwalk Boulder - NW Face > Boardwalk Boulder > Boardwalk Area > Shangri-La Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/111599523/left-hand-of-darkness,4.0,-1,Boulder,V9,1,12,33.81738,-116.64868
"Pimp Juice","Pimp Juice Boulder > Trailhead Boulders > Pie Shop Bouldering > The Pie Shop > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/111753270/pimp-juice,3.9,-1,Boulder,V9,1,,38.88064,-120.01097
Thriller,"Thriller Boulder > Camp 4 Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106074984/thriller,4.0,-1,Boulder,V9,1,,37.74325,-119.60225
Slunk,"Slunk Boulder > Kindergarten Area > Sad Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106068491/slunk,3.7,-1,Boulder,V9,1,,37.4226,-118.4346
"The Fall Guy","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070948/the-fall-guy,4.0,-1,Boulder,"V9 PG13",1,20,37.33057,-118.57834
"Campground Arete","Campground Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106297247/campground-arete,3.9,-1,Boulder,V9,1,20,37.5103,-118.7147
Hobo,"The Saddle Boulder > The Saddles > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119485939/hobo,4.0,-1,Boulder,V9,1,15,39.29877,-120.29473
"Heavy Artillery","May Lake - Battle Tanks > * Tuolumne Bouldering > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/118565115/heavy-artillery,4.0,-1,Boulder,V9,1,,37.85149,-119.48827
"Last Dance","Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106129137/last-dance,2.7,-1,Boulder,V9,1,,37.41624,-118.44938
"The Force","Thriller Boulder > Camp 4 Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106081723/the-force,3.8,-1,Boulder,V9,1,,37.74325,-119.60225
"Twin Cracks","Get Carter Boulder > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109646283/twin-cracks,3.3,-1,Boulder,V9,1,,37.3388,-118.5776
Purgatory,"Dancing Outlaw Boulder > The Brickyard > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/108144323/purgatory,3.8,-1,Boulder,V9,1,,34.4983,-119.86135
"Future Present","Orange Block > Hope Valley > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/122473032/future-present,3.6,-1,Boulder,V9,1,13,38.78754,-119.92112
Interstellar,"WhiskeyTown Dam Boulders > Redding Area > Northeast California > California",https://www.mountainproject.com/route/118863747/interstellar,4.0,-1,Boulder,"V9 PG13",1,15,40.59773,-122.53954
Deforestation,"Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106319806/deforestation,3.5,-1,Boulder,V9,1,14,37.2296,-122.0952
Footprints,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109743926/footprints,3.9,-1,Boulder,"V9 X",1,50,37.32817,-118.57477
"Spirit Bomb","Cannonball Boulder > Windy Boulders Central > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120232633/spirit-bomb,4.0,-1,Boulder,V9,1,8,33.21361,-116.45515
"Egypt Air","Mortar Rock > Mortar Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120369520/egypt-air,4.0,-1,Boulder,"V9 PG13",1,20,37.89327,-122.2724
"Bushwacker Direct Low","Indian Joe Caves bouldering > Indian Joe Caves > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/111778871/bushwacker-direct-low,4.0,-1,Boulder,V9,1,,37.52484,-121.81869
Unborn,"Swallow Rock Boulders > Swallow Rock > Dos Rios > *Northwest California Bouldering > Northwest California > California",https://www.mountainproject.com/route/119130574/unborn,4.0,-1,Boulder,V9,1,20,39.7113,-123.34206
Nitiri,"Satellite #1 > The Saddles > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/121351125/nitiri,4.0,-1,Boulder,V9,1,15,39.29812,-120.29551
Dude,"The Boy Named Sue Boulder > Rock Creek Bouldering > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/107483852/dude,4.0,-1,Boulder,V9,1,,37.5092,-118.7152
"Countdown To Extinction","West Nile Boulder (aka The Creek Boulder) > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/108673495/countdown-to-extinction,3.3,-1,Boulder,V9,1,,34.45822,-119.69224
"Wasp Bit","Upper Catway Canyon > Romero Canyon Bouldering > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/123465754/wasp-bit,4.0,-1,Boulder,V9,1,15,34.46023,-119.59834
"PJ tight","Pimp Juice Boulder > Trailhead Boulders > Pie Shop Bouldering > The Pie Shop > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/118108628/pj-tight,3.8,-1,Boulder,V9,1,,38.88064,-120.01097
"Helen of Troy","Hanging Garden area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120464012/helen-of-troy,4.0,-1,Boulder,V9,1,16,33.01125,-116.96287
"This Side of Paradise","Bardini Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114104162/this-side-of-paradise,4.0,-1,Boulder,V9,1,33,37.31797,-118.58542
"Skin in the Game","Split Rock East > Split Rock Area > Donner Memorial State Park > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/121090351/skin-in-the-game,4.0,-1,Boulder,V9,1,,39.31857,-120.23577
"Heart of Darkness","Heart of Darkness > Intersection Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118247849/heart-of-darkness,3.8,-1,Boulder,"V9 PG13",1,15,37.72131,-119.69772
"Bomb Threat","Wooden Cobra > Coldstream Canyon > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/123176486/bomb-threat,4.0,-1,Boulder,V9,1,15,39.29847,-120.29452
"Off the Couch","Picnic Area Boulders > Pine Mountain > Hwy 33/Ojai Bouldering > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/120027884/off-the-couch,4.0,-1,Boulder,V9,1,10,34.63912,-119.32692
"Honor Among Thieves","Honor Among Thieves Area > Camp 4 Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/118309963/honor-among-thieves,4.0,-1,Boulder,V9,1,,37.74285,-119.60399
"Arms Length","Armstront Tract #4 > Armstrong Tract > Bermgarten Trailhead > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/122393643/arms-length,4.0,-1,Boulder,V9,1,,39.3352,-120.23024
"Higher Ground","Bob's Rock > South Shore > Lake Tahoe > California",https://www.mountainproject.com/route/121666683/higher-ground,4.0,-1,Boulder,V9,1,,38.88719,-120.02589
"PBR Prow Sit","May Lake - Battle Tanks > * Tuolumne Bouldering > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119484698/pbr-prow-sit,4.0,-1,Boulder,"V9 PG13",1,25,37.85149,-119.48827
"Vic's Line","Whale's Tail > Campground Boulders > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119851585/vics-line,4.0,-1,Boulder,V9,1,15,38.80143,-120.13625
"Flying Monkey","Main Boulder > Fort Ross > Wine Country/Northeast Bay > San Francisco Bay Area > California",https://www.mountainproject.com/route/117005060/flying-monkey,4.0,-1,Boulder,"V9 PG13",1,20,38.52311,-123.26389
