Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Waters of Lake Minnetonka","The Waters of Lake Minnetonka > God's Country > West Rock State Park > CT Bouldering > Connecticut",https://www.mountainproject.com/route/111521985/the-waters-of-lake-minnetonka,4.0,-1,Boulder,V1-2,1,25,41.36446,-72.97502
"Temple of Time","Temple Wall > East Side > Basin Area > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107612714/temple-of-time,3.5,-1,Boulder,V1-2,1,15,41.34235,-73.40538
"Rock Spears","Foster Pond Area > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107008713/rock-spears,3.3,-1,Boulder,V1-2,1,12,41.3597,-72.5869
Stonemason,"Sanitarium > Burr Pond State Park / Paugnut State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/120139771/stonemason,3.0,-1,Boulder,V1-2,1,,41.83621,-73.11332
Cigarette,"Laddin's Rock > Western Coastal Slope > Connecticut",https://www.mountainproject.com/route/119977492/cigarette,3.0,-1,Boulder,V1-2,1,10,41.0436,-73.565
Rockwood,"Old Man of Thorns > Babcock Preserve > CT Bouldering > Connecticut",https://www.mountainproject.com/route/120064489/rockwood,3.0,-1,Boulder,V1-2,1,15,41.10686,-73.63347
"Falcon Attack","Falcon Rock > Bald Rock Backside > Bald Rock > Bald Rock Basin > CT Bouldering > Connecticut",https://www.mountainproject.com/route/107849292/falcon-attack,3.0,-1,Boulder,V1-2,1,14,41.34074,-73.40735
"Claustrum Crack","The Ascension Chamber > Walnut Mountain > Burr Pond State Park / Paugnut State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/120055101/claustrum-crack,3.0,-1,Boulder,V1-2,1,10,41.85683,-73.11511
"Always Tip Your SushiBot","SushiBot Boulder > The Uncanny Valley > Burr Pond State Park / Paugnut State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/118886691/always-tip-your-sushibot,3.0,-1,Boulder,V1-2,1,16,41.8307,-73.10872
Q++,"Deplora-Boulder > Hough Mountain > Housatonic State Forest > CT Bouldering > Connecticut",https://www.mountainproject.com/route/118828252/q,3.0,-1,Boulder,V1-2,1,12,41.91565,-73.34345
