Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Spragueasorus,"Spragueasorus Boulder (aka Underworld Boulder) > Zig Zag Area > Black Jack Boulders > *Rumney Bouldering > *Rumney > New Hampshire",https://www.mountainproject.com/route/105961475/spragueasorus,3.7,-1,Boulder,V5,1,15,43.80288,-71.84167
Fido,"45 To Life Area > Hillside > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106123073/fido,3.0,-1,Boulder,V5,1,,43.11709,-71.17836
"The Professor","The Zoo > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105948118/the-professor,2.3,-1,Boulder,V5,1,8,43.11916,-71.18372
Amnesia,"Swirley Boulder > Blair Woods > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106053032/amnesia,2.8,-1,Boulder,V5,1,,43.10843,-71.15305
Gadgetry,"02. Gadgetry Boulders > Round Pond > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105951607/gadgetry,2.4,-1,Boulder,V5,1,,43.116,-71.17689
"The Hug","Up in Smoke Area > Devil's Den Bouldering > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/108395960/the-hug,2.8,-1,Boulder,V5,1,10,43.1227,-71.18713
"Whale Calling Condor","Barn Door Boulder > saved historical Pound info > ZZTemp Holding > New Hampshire",https://www.mountainproject.com/route/106730871/whale-calling-condor,3.5,-1,Boulder,V5,1,15,43.7989,-71.79659
ARP,"Fisherman Boulder (Fundy Boulder) > Blair Woods > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106403776/arp,3.4,-1,Boulder,V5,1,20,43.1094,-71.1506
Bruisemaster,"04. Bruisemasters Block > 3. Dumplingtown Hill South > Dumplingtown Hill (The Dump) > Merrimack Valley > New Hampshire",https://www.mountainproject.com/route/108201043/bruisemaster,4.0,-1,"Trad, Boulder","5.11 V5",1,,43.03745,-71.24238
"Freezing Point Depression","Pinnacle & Forgotten Boulders > Blair Woods > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106139477/freezing-point-depression,2.9,-1,Boulder,V5,1,20,43.1094,-71.1506
