Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Swingers,"Front Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/106981186/swingers,3.4,-1,Boulder,V3-4,1,10,35.24899,-85.22003
"The Good Arete","Jenga Area > Laurel Falls > Trail Split Area > Dayton Pocket/Laurel Falls Bouldering > Tennessee",https://www.mountainproject.com/route/116516268/the-good-arete,4.0,-1,Boulder,V3-4,1,15,35.56004,-85.0384
Traversaroids,"Asteroid > The Boulders on Old Wauhatchie Pike > Tennessee",https://www.mountainproject.com/route/118233009/traversaroids,3.3,-1,Boulder,V3-4,1,,35.01485,-85.33441
"The Main Line","Beer Crag > Percy Priest DWS > Tennessee",https://www.mountainproject.com/route/116993575/the-main-line,3.0,-1,"TR, Boulder","5.10a/b V3-4",1,50,36.12243,-86.61762
"Oscar The Grouch","Castle Boulder > Upper Middle Creek > Middle Creek > Tennessee",https://www.mountainproject.com/route/122035339/oscar-the-grouch,2.5,-1,Boulder,V3-4,1,8,35.15075,-85.35034
"Composition #9","Western Gold Boulder > Trail Split Area > Dayton Pocket/Laurel Falls Bouldering > Tennessee",https://www.mountainproject.com/route/122012734/composition-9,3.0,-1,Boulder,V3-4,1,13,35.55911,-85.04226
"Pantheon Traverse","Pantheon Amphitheatre > Blue Heron > Big South Fork > Tennessee",https://www.mountainproject.com/route/122765260/pantheon-traverse,3.0,-1,Boulder,V3-4,1,60,36.6706,-84.54431
"Barefoot Arete","Warm Up Boulder > Cumberland Boulders > Tennessee",https://www.mountainproject.com/route/122618543/barefoot-arete,3.0,-1,Boulder,V3-4,1,15,35.25683,-85.19749
"Puddle Arete","Puddle Boulder > Shady Blues Area > Upper Blue Hole > Blue Hole Falls > Tennessee",https://www.mountainproject.com/route/108410700/puddle-arete,3.0,-1,Boulder,V3-4,1,20,36.35706,-82.40049
"Angle Fangle (high)","Buena Vista > The Boulders on Old Wauhatchie Pike > Tennessee",https://www.mountainproject.com/route/118305026/angle-fangle-high,2.5,-1,Boulder,V3-4,1,,35.01519,-85.3344
"Popped His Cherry","Toxic Wall > Tennessee",https://www.mountainproject.com/route/113396039/popped-his-cherry,1.9,-1,Boulder,V3-4,1,12,36.1615,-86.62159
"Boob Fight","Jungle Gym/ Fromundathunda Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/122189534/boob-fight,2.8,-1,Boulder,V3-4,1,10,35.25012,-85.21799
"The Ghast","Now and Zen Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/116546579/the-ghast,2.1,-1,Boulder,V3-4,1,7,35.25035,-85.21869
"Sushi Roll","Jungle Gym/ Fromundathunda Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/122266819/sushi-roll,2.0,-1,Boulder,V3-4,1,,35.25012,-85.21799
"Space Balls","Space Odyssey/ Shotgun Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/120195072/space-balls,1.5,-1,Boulder,V3-4,1,,35.24979,-85.21884
"Corner Store","Front Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/120237171/corner-store,1.0,-1,Boulder,"V3-4 R",1,,35.24899,-85.22003
"V1 (Art of Vogi)","Front Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/124731092/v1-art-of-vogi,1.0,-1,Boulder,V3-4,1,10,35.24899,-85.22003
"The Potato Famine","Jungle Gym/ Fromundathunda Area > Stone Fort > Tennessee",https://www.mountainproject.com/route/125344585/the-potato-famine,2.0,-1,Boulder,V3-4,1,15,35.25012,-85.21799
Peanut,"The Lilly Pad Boulder > Lilly Boulders > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/125503520/peanut,2.5,-1,Boulder,V3-4,1,4,36.10485,-84.72266
