Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Lowdown,"Mulletino Boulder. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106294969/lowdown,3.2,-1,Boulder,V4,1,20,33.92089,-86.30755
"The Beach","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106302788/the-beach,3.1,-1,Boulder,V4,1,,33.92116,-86.30755
Centerpede,"Supa Coola Area/ Millipede Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107418526/centerpede,3.4,-1,Boulder,V4,1,8,33.92053,-86.30898
"Red Arrow","Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106094872/red-arrow,3.5,-1,Boulder,V4,1,,33.92134,-86.30839
"Man With The Slow Hand","Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106094976/man-with-the-slow-hand,3.7,-1,Boulder,V4,1,,33.92134,-86.30839
"Mortal Kombat","Mortal Combat Area/ Mortal Combat boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107371562/mortal-kombat,4.0,-1,Boulder,V4,1,20,33.9294,-86.249
"Slush Puppy","Turtle Rock Area/ Slabolicious Block > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106297945/slush-puppy,3.2,-1,Boulder,V4,1,,33.92081,-86.30887
Swirls,"Kiss boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107370108/swirls,3.2,-1,Boulder,V4,1,8,33.9294,-86.249
"Honky Tonkin'","Flat Roof Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107947627/honky-tonkin,3.8,-1,Boulder,V4,1,,33.92032,-86.3102
Uniball,"Uniball Area > Slider Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106589789/uniball,3.0,-1,Boulder,V4,1,15,33.91979,-86.31074
"Don't Look Back","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391910/dont-look-back,3.7,-1,Boulder,V4,1,,34.07677,-86.01818
"Muddy Water","Latrine Boulder > Smith Mountain > Alabama",https://www.mountainproject.com/route/119182041/muddy-water,4.0,-1,Boulder,V4,1,12,32.81024,-85.83817
"Groovin' In B-Minor","Jaws Area > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/118294310/groovin-in-b-minor,4.0,-1,Boulder,V4,1,,34.17984,-85.81745
"Another One","Warm Up > Right Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121945509/another-one,4.0,-1,Boulder,V4,1,12,34.44049,-86.38678
"Shape Shifter","Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106222054/shape-shifter,3.1,-1,Boulder,V4,1,10,33.38188,-86.84141
"Toe Jam","Down Stairs > Smith Mountain > Alabama",https://www.mountainproject.com/route/109964170/toe-jam,4.0,-1,Boulder,V4,1,,32.80995,-85.83834
Hurricane,"Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392224/hurricane,3.5,-1,Boulder,V4,1,,34.07677,-86.01818
"Easy Touch","Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107362335/easy-touch,3.8,-1,Boulder,V4,1,12,33.92134,-86.30839
