Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Xavier's Roof","Xav's Roof Boulder > Hueco Wall Area > Dale's Camp > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108604948/xaviers-roof,3.9,-1,Boulder,V11,1,25,37.31814,-118.57567
"Kill On Sight","Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109757458/kill-on-sight,3.9,-1,Boulder,V11,1,15,37.41624,-118.44938
Ambrosia,"Grandpa Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/110088205/ambrosia,4.0,-1,Boulder,"V11 X",1,55,37.32817,-118.57477
"Haroun & the Sea of Stories","Stained Glass/Flyboy Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106070952/haroun-the-sea-of-stories,3.9,-1,Boulder,V11,1,20,37.33057,-118.57834
Whiplash,"Happy Hunting Grounds > Pine Mountain > Hwy 33/Ojai Bouldering > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/117243268/whiplash,4.0,-1,Boulder,V11,1,10,34.63641,-119.31488
"Go Go Gadget","Mortar Rock > Mortar Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120183225/go-go-gadget,4.0,-1,Boulder,V11,1,,37.89327,-122.2724
"The Drawing of the Three","The Drawing of the Three > School Rock Bouldering > Donner Pass > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/120324053/the-drawing-of-the-three,4.0,-1,Boulder,V11,1,,39.31995,-120.32215
"Treat Box","Treat Box Boulder > Treat Box > Castle Peak > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/122833209/treat-box,4.0,-1,Boulder,V11,1,,39.36209,-120.3723
Neblina,"The North Side Boulders (The Meadow) > Pine Mountain > Hwy 33/Ojai Bouldering > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/112197756/neblina,4.0,-1,Boulder,"V11 PG13",1,40,34.63736,-119.30822
"Ghost Dance","The Untamed Rocks > Frog Woman Cliff Area > Wine Country/Northeast Bay > San Francisco Bay Area > California",https://www.mountainproject.com/route/116579901/ghost-dance,4.0,-1,Boulder,"V11 R",1,,38.8032,-123.0132
