Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Stranger","Spirit Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106273173/the-stranger,2.9,-1,Boulder,V2,1,10,33.92092,-86.30788
Wasp,"Point Boulders (Highlife Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106273064/wasp,2.9,-1,Boulder,V2,1,18,33.91986,-86.3108
"Ring My Bell","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106293538/ring-my-bell,2.7,-1,Boulder,V2,1,,33.92129,-86.3079
"Slippery When Wet","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392053/slippery-when-wet,3.5,-1,Boulder,V2,1,,34.07677,-86.01818
Dope,"Supa Coola Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107418746/dope,2.9,-1,Boulder,V2,1,10,33.9294,-86.249
"Cheese is Good","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106102053/cheese-is-good,2.7,-1,Boulder,V2,1,15,33.38165,-86.84214
"Long Shot","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106041305/long-shot,3.4,-1,Boulder,V2,1,10,33.38165,-86.84214
"Eight Ball","Point Boulders (Eight Ball Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106274146/eight-ball,2.6,-1,Boulder,V2,1,10,33.91987,-86.31075
"Growing Stone","Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387262/growing-stone,2.6,-1,Boulder,V2,1,8,33.92096,-86.30899
"JB Groove","Supa Coola Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107418701/jb-groove,2.6,-1,Boulder,V2,1,8,33.9294,-86.249
"Unnamed Roof Crack","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/120148690/unnamed-roof-crack,4.0,-1,Boulder,V2,1,10,34.07677,-86.01818
"Make America send again","Hurricane Creek Park > Alabama",https://www.mountainproject.com/route/119545702/make-america-send-again,4.0,-1,Boulder,V2,1,14,34.28683,-86.895
"Gazebo Crack","Arecibo Boulders > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121858982/gazebo-crack,3.5,-1,Boulder,V2,1,8,34.45507,-86.37584
Pride,"Pride Rock > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121958824/pride,4.0,-1,Boulder,V2,1,12,34.45455,-86.37823
"Rain Storm","Trussville Boulders > Alabama",https://www.mountainproject.com/route/118725461/rain-storm,4.0,-1,Boulder,V2,1,12,33.63877,-86.59549
"Triple Decker","Latrine Boulder > Smith Mountain > Alabama",https://www.mountainproject.com/route/109964154/triple-decker,3.5,-1,Boulder,V2,1,10,32.81024,-85.83817
"Spur of the Moment","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106294952/spur-of-the-moment,2.5,-1,Boulder,V2,1,10,33.92116,-86.30755
"Groove 2","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106095025/groove-2,2.5,-1,Boulder,V2,1,,33.92129,-86.3079
"Lost Roof Jr.","Lost Roof Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106102036/lost-roof-jr,2.9,-1,Boulder,V2,1,,33.38143,-86.84292
"Low and Slow","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391863/low-and-slow,2.7,-1,Boulder,V2,1,,34.07677,-86.01818
"Bridge Arete","Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106273237/bridge-arete,2.9,-1,Boulder,V2,1,12,33.92134,-86.30839
"M-Anton aka White Russian","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/112438855/m-anton-aka-white-russian,3.3,-1,Boulder,V2,1,6,34.73235,-86.72746
Orchid,"Out of the Box area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106295955/orchid,2.7,-1,Boulder,V2,1,12,33.92042,-86.30885
"South Paw","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/116765296/south-paw,3.1,-1,Boulder,V2,1,8,34.73235,-86.72746
Nosey,"Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111393174/nosey,2.5,-1,Boulder,V2,1,,34.07656,-86.01718
"Just Like That","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/111312877/just-like-that,2.8,-1,Boulder,V2,1,10,34.73235,-86.72746
Dish,"Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391681/dish,3.0,-1,Boulder,V2,1,,34.07677,-86.01818
"Lady Slipper","The Lady Slipper Boulder > Slider Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106095004/lady-slipper,3.0,-1,Boulder,V2,1,,33.93994,-86.23849
"Razzle Dazzle","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111841062/razzle-dazzle,2.9,-1,Boulder,V2,1,12,34.07677,-86.01818
"Maybe Later","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106102058/maybe-later,2.4,-1,Boulder,V2,1,15,33.38165,-86.84214
Dagobah,"Chewacla State Park > Alabama",https://www.mountainproject.com/route/113947753/dagobah,3.0,-1,Boulder,V2,1,15,32.5493,-85.47827
"Dial a Yield","Fireplace Rock > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/106188017/dial-a-yield,2.8,-1,Boulder,V2,1,15,34.17993,-85.81698
"X Marx the Spot","Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111393238/x-marx-the-spot,3.0,-1,Boulder,V2,1,,34.07656,-86.01718
"Spook Eye","Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106273192/spook-eye,2.7,-1,Boulder,V2,1,10,33.92134,-86.30839
"Jiffy Pop","Fireplace Rock > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/118237216/jiffy-pop,2.6,-1,Boulder,V2,1,,34.17993,-85.81698
Serpentine,"Skywalker Area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/116248617/serpentine,3.0,-1,Boulder,V2,1,15,33.92051,-86.30913
"Turtle Head Right","Turtle Rock Area/ Turtle Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106297219/turtle-head-right,2.6,-1,Boulder,V2,1,8,33.92082,-86.30886
"Damp It!","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/118086100/damp-it,3.0,-1,Boulder,V2,1,,34.73235,-86.72746
Rhyno,"New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/118148537/rhyno,3.0,-1,Boulder,V2,1,,34.73235,-86.72746
"Walk it like I talk it","Hurricane Creek Park > Alabama",https://www.mountainproject.com/route/119537099/walk-it-like-i-talk-it,3.0,-1,Boulder,V2,1,15,34.28683,-86.895
"B.B. Gun","Lock N' Load > Right Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121945352/bb-gun,3.0,-1,Boulder,V2,1,8,34.44061,-86.38686
Emptiness,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/116515303/emptiness,3.0,-1,Boulder,V2,1,,34.07685,-86.01774
"Fetal John Connor","Big Boss Man Wall > Smith Mountain > Alabama",https://www.mountainproject.com/route/119182070/fetal-john-connor,3.0,-1,Boulder,"V2 PG13",1,13,32.80925,-85.83824
Tails,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/116515317/tails,3.0,-1,Boulder,V2,1,,34.07685,-86.01774
"The Shakes","Roof Rock > Roof Rock Area > Hurricane Creek Bouldering Problems > Hurricane Creek Park (Tuscaloosa) > Alabama",https://www.mountainproject.com/route/116540987/the-shakes,3.0,-1,Boulder,V2,1,18,33.21479,-87.45239
Seniorities,"Near Side Cliffs > Roof Rock Area > Hurricane Creek Bouldering Problems > Hurricane Creek Park (Tuscaloosa) > Alabama",https://www.mountainproject.com/route/118056380/seniorities,3.0,-1,Boulder,V2,1,12,33.21517,-87.45354
Radiology,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392693/radiology,3.0,-1,Boulder,V2,1,,34.07685,-86.01774
"""Yella Fever""","Bouldering > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106413420/yella-fever,3.0,-1,Boulder,V2,1,,34.64132,-86.48652
"Indian Roof Right","Temp HP40 > Alabama",https://www.mountainproject.com/route/106296365/indian-roof-right,2.6,-1,Boulder,V2,1,,33.92201,-86.30798
"Sure Thing","Out of the Box area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106806030/sure-thing,2.4,-1,Boulder,V2,1,12,33.92042,-86.30885
"Peel It","Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106177684/peel-it,2.5,-1,Boulder,V2,1,10,33.38188,-86.84141
"Fourth of July","Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106102734/fourth-of-july,2.5,-1,Boulder,V2,1,10,33.38188,-86.84141
"A.S.S (another sit start)","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/116765357/ass-another-sit-start,2.5,-1,Boulder,V2,1,8,34.73235,-86.72746
"Las Americas","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106294957/las-americas,2.1,-1,Boulder,V2,1,13,33.92116,-86.30755
Slice,"Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364442/slice,2.6,-1,Boulder,V2,1,12,33.92116,-86.30755
"Almond Joy","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391693/almond-joy,2.6,-1,Boulder,V2,1,,34.07677,-86.01818
Flight,"The Wash > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367864/flight,2.5,-1,Boulder,V2,1,15,33.9294,-86.249
"Ozzy Slab","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/108188761/ozzy-slab,2.6,-1,Boulder,V2,1,25,33.38165,-86.84214
"The Blob","The Lady Slipper Boulder > Slider Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/108104124/the-blob,2.6,-1,Boulder,V2,1,8,33.93994,-86.23849
Hope,"Hope Boulder > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/120425802/hope,2.8,-1,Boulder,V2,1,,34.45862,-86.38089
"Flexing Flake","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364416/flexing-flake,2.8,-1,Boulder,V2,1,12,33.92116,-86.30755
"Disposable Razor","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391877/disposable-razor,2.8,-1,Boulder,V2,1,,34.07677,-86.01818
"Down Wind","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391725/down-wind,2.5,-1,Boulder,V2,1,,34.07677,-86.01818
"Pearl Necklace","Out of the Box area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/109992910/pearl-necklace,2.5,-1,Boulder,V2,1,,33.92042,-86.30885
"Behind the Tree","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107365173/behind-the-tree,2.5,-1,Boulder,V2,1,8,33.92116,-86.30755
"I’m not getting in that cave","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/118761261/im-not-getting-in-that-cave,2.5,-1,Boulder,V2,1,8,34.73235,-86.72746
"Short Change","Point Boulders (Eight Ball Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/118094830/short-change,2.3,-1,Boulder,V2,1,10,33.91987,-86.31075
Baja,"Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364583/baja,2.1,-1,Boulder,V2,1,12,33.92116,-86.30755
Contusion,"Point Boulders (Eight Ball Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/111400083/contusion,1.9,-1,Boulder,V2,1,12,33.91987,-86.31075
Sordid,"Skywalker Area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/108748137/sordid,2.5,-1,Boulder,V2,1,10,33.92051,-86.30913
"Jen Problem","Roadside Boulders/Shelter Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106299791/jen-problem,2.4,-1,Boulder,V2,1,,33.92088,-86.30967
[Redacted],"Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/118293164/redacted,2.8,-1,Boulder,V2,1,18,34.07677,-86.01818
"orange Streak","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/107107672/orange-streak,2.1,-1,Boulder,V2,1,15,33.38165,-86.84214
Tork,"Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367408/tork,2.4,-1,Boulder,V2,1,10,33.92129,-86.3079
Rubberneck,"Mulletino Boulder. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367014/rubberneck,2.3,-1,Boulder,V2,1,12,33.92089,-86.30755
"Right Of Tree","Flat Roof Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106298193/right-of-tree,2.3,-1,Boulder,V2,1,,33.92032,-86.3102
"Iron Fist","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/120251161/iron-fist,2.5,-1,Boulder,V2,1,12,34.73235,-86.72746
Chasers,"Point Boulders (Eight Ball Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/118094838/chasers,2.4,-1,Boulder,V2,1,10,33.91987,-86.31075
"Brown Leaf","Hang Loose Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107368537/brown-leaf,2.5,-1,Boulder,V2,1,12,33.9294,-86.249
"Snake Eyes","Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106380429/snake-eyes,2.2,-1,Boulder,V2,1,10,33.38188,-86.84141
"Private Moment","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107365179/private-moment,2.0,-1,Boulder,V2,1,10,33.92116,-86.30755
"Waiting Line","Point Boulders (Eight Ball Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/117742533/waiting-line,2.8,-1,Boulder,V2,1,12,33.91987,-86.31075
"Hemorrhoids Left start","Latrine Boulder > Smith Mountain > Alabama",https://www.mountainproject.com/route/113410448/hemorrhoids-left-start,2.3,-1,Boulder,V2,1,10,32.81024,-85.83817
"Green Mosster","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/108667375/green-mosster,2.3,-1,Boulder,V2,1,7,34.07677,-86.01818
"Honey 1","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364340/honey-1,2.3,-1,Boulder,V2,1,10,33.92116,-86.30755
"Mantle Problem","Main Boulder Area > Colbert Heights > Alabama",https://www.mountainproject.com/route/106325615/mantle-problem,2.3,-1,Boulder,V2,1,12,34.6784,-87.7051
Muscadine,"Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367383/muscadine,2.2,-1,Boulder,V2,1,12,33.92129,-86.3079
Fabio,"Turtle Rock Area/ Warning Signs Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107378749/fabio,2.5,-1,Boulder,V2,1,10,33.92107,-86.30892
Stoney,"Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367342/stoney,2.0,-1,Boulder,V2,1,10,33.92129,-86.3079
