Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Bulbasaur,"Northwest Face 2 > Porcupine Crag > Spirit Mountain boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106770782/bulbasaur,4.0,-1,Boulder,V1,1,15,46.6856,-92.229
"Morgan's Bane","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/122565304/morgans-bane,3.0,-1,Boulder,V1,1,,47.4031,-91.1637
"Slab Center","Teacher's Overlook > Banning State Park - Bouldering > Minnesota",https://www.mountainproject.com/route/109441217/slab-center,2.8,-1,Boulder,V1,1,,46.16448,-92.8395
"Dr. Crack 'n Slab","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/121152837/dr-crack-n-slab,3.4,-1,Boulder,V1,1,15,47.4031,-91.1637
"Succulent Pricks","The Blank > South Quarry Area > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106959289/succulent-pricks,3.2,-1,Boulder,V1,1,,43.70373,-96.1784
"Easy Slab Problem","The Pit (AKA Arm Pit) > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106434255/easy-slab-problem,2.2,-1,Boulder,V1,1,10,45.39925,-92.65138
"I'm Lichen It","Fern Gully > Duluth Area > Minnesota",https://www.mountainproject.com/route/119525441/im-lichen-it,3.3,-1,Boulder,V1,1,15,46.76953,-92.14097
"Gorilla Warfare","Confederate Wall > Sanctuary > Duluth Area > Minnesota",https://www.mountainproject.com/route/111618356/gorilla-warfare,3.3,-1,Boulder,V1,1,12,46.76033,-92.15942
"Bad Habit","Sizzlefoot Wall > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106433615/bad-habit,2.3,-1,Boulder,V1,1,6,45.39882,-92.65149
"What is Sunshine?","Sizzlefoot Wall > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/108849566/what-is-sunshine,2.7,-1,Boulder,V1,1,10,45.39882,-92.65149
"No Hands Face","Sizzlefoot Wall > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106433685/no-hands-face,2.1,-1,Boulder,V1,1,10,45.39882,-92.65149
Unnamed,"Kryptonite Boulder > Mini Fortress > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/114539829/unnamed,3.0,-1,Boulder,V1,1,14,43.70549,-96.17971
Slugtown,"Laurentian Divide Climbing Area > Minnesota",https://www.mountainproject.com/route/122843081/slugtown,2.5,-1,Boulder,V1,1,13,47.57637,-92.54279
"The Loneliest Climber in Mankato","The Lonely Boulder > Rasmussen Woods Boulders > Mankato Area Bouldering (Mankato) > Minnesota",https://www.mountainproject.com/route/106146023/the-loneliest-climber-in-mankato,2.6,-1,Boulder,V1,1,,44.14654,-94.01422
"Rock Music","The Chamber > North Quarry Talus > North Quarry Area > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/107382713/rock-music,3.0,-1,Boulder,V1,1,,43.69576,-96.18662
"Reverse traverse","Quarry Park (St. Cloud) > Minnesota",https://www.mountainproject.com/route/121309497/reverse-traverse,3.0,-1,Boulder,V1,1,15,45.5355,-94.2416
"Bushman Traverse","Path Area > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/120807891/bushman-traverse,2.9,-1,Boulder,V1,1,,45.39958,-92.6514
"Black Tomahawk","Split Boulder > Tomahawk Road > Minnesota",https://www.mountainproject.com/route/120030158/black-tomahawk,3.0,-1,Boulder,V1,1,15,47.77462,-91.35097
"Pirates cove","Humpty dumpty wall > Magney-Snively nature center > Duluth Area > Minnesota",https://www.mountainproject.com/route/115680063/pirates-cove,3.0,-1,Boulder,V1,1,12,46.69257,-92.25929
Collusion,"(Art of) The Don wall > Magney-Snively nature center > Duluth Area > Minnesota",https://www.mountainproject.com/route/115678372/collusion,3.0,-1,Boulder,V1,1,25,46.69188,-92.2602
"Dubble bubble","Humpty dumpty wall > Magney-Snively nature center > Duluth Area > Minnesota",https://www.mountainproject.com/route/115680120/dubble-bubble,3.0,-1,Boulder,V1,1,,46.69257,-92.25929
"For The Day Brings The Light","Pine Slabs > Ely's Peak Bouldering > Duluth Area > Minnesota",https://www.mountainproject.com/route/122768729/for-the-day-brings-the-light,3.0,-1,Boulder,V1,1,15,46.68111,-92.2577
"Decayed Strange Quark","North Little Foxx > Little Foxx Canyon > Duluth Area > Minnesota",https://www.mountainproject.com/route/106733094/decayed-strange-quark,3.0,-1,Boulder,"V1 R",1,33,46.7614,-92.1726
"Soiled Bottom","Bruce Lee Wall > Kung Fu Boulders > Swede's Forest Boulders > Minnesota",https://www.mountainproject.com/route/107279550/soiled-bottom,3.0,-1,Boulder,V1,1,18,44.6634,-95.3196
"Blue Sunset","Alpine Block > North Quarry Talus > North Quarry Area > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/107439742/blue-sunset,3.0,-1,Boulder,V1,1,,43.69573,-96.18678
"Take the Mission","Mission Impossible Boulder > Kung Fu Boulders > Swede's Forest Boulders > Minnesota",https://www.mountainproject.com/route/107260037/take-the-mission,3.0,-1,Boulder,V1,1,30,44.6634,-95.3196
"Monky's Wedding","Lake Quarry > Swede's Forest Boulders > Minnesota",https://www.mountainproject.com/route/106791210/monkys-wedding,3.0,-1,Boulder,V1,1,8,44.6634,-95.3196
"Mine View","Laurentian Divide Climbing Area > Minnesota",https://www.mountainproject.com/route/123241271/mine-view,3.0,-1,Boulder,V1,1,15,47.57637,-92.54279
"Rain With a Chance of Boulders","Quarry Boulder > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106626488/rain-with-a-chance-of-boulders,2.6,-1,Boulder,"V1 PG13",1,15,43.69574,-96.18702
"Viva Brasil!","Louisville Swamp Boulder > Minnesota",https://www.mountainproject.com/route/106500154/viva-brasil,2.1,-1,Boulder,V1,1,12,44.71889,-93.6044
"Bullwinkle aka God Created Gene Hackman","Farmhouse Boulders > Bur Oak Trail > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106952289/bullwinkle-aka-god-created-gene-hackman,2.8,-1,Boulder,V1,1,,43.69144,-96.19407
"Shit' Hole","The Shit Hole > Duluth Area > Minnesota",https://www.mountainproject.com/route/106143330/shit-hole,2.8,-1,Boulder,V1,1,,46.7771,-92.1149
"Cuidado Piso Mojado","Boulder Area 2 > Bur Oak Trail > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106957660/cuidado-piso-mojado,2.6,-1,Boulder,V1,1,,43.69144,-96.19407
"My Head Kissed The Ground","The Boneyards > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106538592/my-head-kissed-the-ground,2.1,-1,Boulder,"V1 PG13",1,8,45.39902,-92.65115
"Made In Switzerland","Upper Wall > Piedmont roadside boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106268677/made-in-switzerland,2.6,-1,Boulder,V1,1,12,46.9951,-92.089
"Slap Happy","The Metamorphic Rock > Kanaranzi Boulders > North Quarry Area > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/107474661/slap-happy,2.5,-1,Boulder,V1,1,,43.69576,-96.18662
Juguelous,"Upper Wall > Piedmont roadside boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106268685/juguelous,2.5,-1,Boulder,V1,1,12,46.9951,-92.089
"Helke Arete","Eldon > Sandstone > Minnesota",https://www.mountainproject.com/route/122213901/helke-arete,2.3,-1,Boulder,V1,1,12,46.13257,-92.85603
"Swamp Sex","Louisville Swamp Boulder > Minnesota",https://www.mountainproject.com/route/106769670/swamp-sex,2.1,-1,Boulder,V1,1,12,44.71889,-93.6044
"Finger Hole","The Boneyards > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/107844978/finger-hole,2.3,-1,Boulder,V1,1,14,45.39902,-92.65115
"Quarry Haim","The Lost Boys Boulders > Robinson Park Bouldering > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/108431839/quarry-haim,2.3,-1,Boulder,V1,1,15,46.12921,-92.85805
"The OverHang","The Boneyards > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/107844952/the-overhang,2.1,-1,Boulder,V1,1,14,45.39902,-92.65115
"Number Lover","Pump House Boulders > Robinson Park Bouldering > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/108430447/number-lover,2.5,-1,Boulder,V1,1,7,46.133,-92.85825
"Wet Bottom","Bruce Lee Wall > Kung Fu Boulders > Swede's Forest Boulders > Minnesota",https://www.mountainproject.com/route/107279541/wet-bottom,2.5,-1,Boulder,V1,1,17,44.6634,-95.3196
"Unknown 4","First Street Boulder > Duluth Area > Minnesota",https://www.mountainproject.com/route/106135852/unknown-4,2.5,-1,Boulder,V1,1,,46.77364,-92.11815
"The Rail","Louisville Swamp Boulder > Minnesota",https://www.mountainproject.com/route/122311529/the-rail,2.2,-1,Boulder,V1,1,8,44.71889,-93.6044
Scrappers,"Foxx Rocks > Little Foxx Canyon > Duluth Area > Minnesota",https://www.mountainproject.com/route/106407793/scrappers,2.3,-1,Boulder,V1,1,15,46.76155,-92.16616
"Cool 2","Next Bloc > South Little Foxx > Little Foxx Canyon > Duluth Area > Minnesota",https://www.mountainproject.com/route/106238144/cool-2,2.3,-1,Boulder,V1,1,13,46.7714,-92.1626
"Ezekiel's Prophecy","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/106524465/ezekiels-prophecy,2.3,-1,Boulder,V1,1,12,47.4031,-91.1637
Jumungy,"Lower Wall > Piedmont roadside boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106268332/jumungy,1.9,-1,Boulder,V1,1,12,46.9951,-92.089
"10,000 Teeth","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/106856851/10000-teeth,1.9,-1,Boulder,V1,1,15,47.4031,-91.1637
Beetlewood,"Junebug Alley > Bur Oak Trail > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/117054607/beetlewood,2.0,-1,Boulder,V1,1,10,43.69161,-96.19162
"Front and Center","Boulder (Unknown name) > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106538635/front-and-center,1.9,-1,Boulder,V1,1,10,45.39925,-92.65138
"Rotten Carcass","South Hartley Riverside > Duluth Area > Minnesota",https://www.mountainproject.com/route/107194509/rotten-carcass,2.0,-1,Boulder,V1,1,,46.9951,-92.089
"South Face  1","Avery Boulder > Duluth Area > Minnesota",https://www.mountainproject.com/route/106407554/south-face-1,2.2,-1,Boulder,V1,1,10,46.7522,-92.1657
"Mr. Muscles","The Whatever Wall > South Little Foxx > Little Foxx Canyon > Duluth Area > Minnesota",https://www.mountainproject.com/route/106250417/mr-muscles,2.0,-1,Boulder,V1,1,10,46.7714,-92.1626
"Duluth Style","Foxx Rocks > Little Foxx Canyon > Duluth Area > Minnesota",https://www.mountainproject.com/route/106407821/duluth-style,2.0,-1,Boulder,V1,1,15,46.76155,-92.16616
"Oh Goddamn","Piedmont Boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106012350/oh-goddamn,2.0,-1,Boulder,V1,1,16,46.9951,-92.089
"Easy Bee","Louisville Swamp Boulder > Minnesota",https://www.mountainproject.com/route/122191715/easy-bee,2.0,-1,Boulder,V1,1,12,44.71889,-93.6044
"Over The Handlebars","Farmhouse Boulders > Bur Oak Trail > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/109364128/over-the-handlebars,2.0,-1,Boulder,V1,1,12,43.69144,-96.19407
"Unknown Soilder","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/106524009/unknown-soilder,2.0,-1,Boulder,"V1 PG13",1,20,47.4031,-91.1637
"Porcelain Gods","Lisa's Slabs > Duluth Area > Minnesota",https://www.mountainproject.com/route/106743320/porcelain-gods,2.0,-1,Boulder,V1,1,15,46.7784,-92.1119
"Texas Ranger","Wee Munter Wall > Kung Fu Boulders > Swede's Forest Boulders > Minnesota",https://www.mountainproject.com/route/106600476/texas-ranger,2.0,-1,Boulder,V1,1,,44.6634,-95.3196
"Tiny Roof","Warm Up Wall > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/109395493/tiny-roof,1.6,-1,Boulder,V1,1,,45.39965,-92.6514
Ace,"Sizzlefoot Wall > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/123123885/ace,2.6,-1,Boulder,V1,1,15,45.39882,-92.65149
"Hardly knower","Gunflint Trail > Minnesota",https://www.mountainproject.com/route/121319684/hardly-knower,2.0,-1,Boulder,V1,1,15,47.7626,-90.3421
Loosey-Goosey,"Enger Park > Duluth Area > Minnesota",https://www.mountainproject.com/route/118988510/loosey-goosey,2.0,-1,Boulder,"V1 PG13",1,25,46.77789,-92.12503
"Twinkle Crack","The Pit (AKA Arm Pit) > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/122864535/twinkle-crack,2.0,-1,Boulder,V1,1,12,45.39925,-92.65138
warmup,"Science Boulder > Burntside Lake Climbing > Ely Area > Minnesota",https://www.mountainproject.com/route/120450822/warmup,2.0,-1,Boulder,V1,1,,47.91087,-92.02936
"Slab of Bacon","West Face > Porcupine Crag > Spirit Mountain boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/120993331/slab-of-bacon,2.0,-1,Boulder,V1,1,18,46.6856,-92.229
"Good Life","Lower Huber > The Hubers > Duluth Area > Minnesota",https://www.mountainproject.com/route/120122897/good-life,2.0,-1,Boulder,V1,1,10,46.75853,-92.15878
360,"Saddlestones > Ely's Peak Bouldering > Duluth Area > Minnesota",https://www.mountainproject.com/route/114385530/360,2.0,-1,Boulder,V1,1,15,46.6836,-92.2511
"Private Porcupine","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/110427753/private-porcupine,2.0,-1,Boulder,V1,1,,47.4031,-91.1637
"Rock Music 2","The Chamber > North Quarry Talus > North Quarry Area > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/123130014/rock-music-2,2.0,-1,Boulder,V1,1,20,43.69576,-96.18662
