Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Shootz!,"Lowlands > Oahu > Hawaii",https://www.mountainproject.com/route/114122912/shootz,4.0,-1,Boulder,V2,1,15,21.43176,-157.99593
"Mai Tai","Sacreds > Oahu > Hawaii",https://www.mountainproject.com/route/114194381/mai-tai,4.0,-1,Boulder,V2,1,15,21.63795,-158.06738
"Ka'anapali Miracle","The Backside > Maui > Hawaii",https://www.mountainproject.com/route/112239815/kaanapali-miracle,3.8,-1,"TR, Boulder","5.10b V2 PG13",1,30,20.92795,-156.69654
Wavestorm,"Lowlands > Oahu > Hawaii",https://www.mountainproject.com/route/114122855/wavestorm,4.0,-1,Boulder,V2,1,20,21.43176,-157.99593
Shoulders,"Waimea Bay Bouldering > Oahu > Hawaii",https://www.mountainproject.com/route/107652580/shoulders,2.8,-1,Boulder,V2,1,,21.63864,-158.06443
Crocodile,"Waimea Bay Bouldering > Oahu > Hawaii",https://www.mountainproject.com/route/107652657/crocodile,2.6,-1,Boulder,V2,1,,21.63864,-158.06443
"Mahalo Pali","Lumahai West > Lumaha'i Beach > Kauai > Hawaii",https://www.mountainproject.com/route/118121323/mahalo-pali,2.8,-1,Boulder,V2,1,,22.21532,-159.52621
"No Trades","Bomb Bay > Molokai > Hawaii",https://www.mountainproject.com/route/117005936/no-trades,3.0,-1,Boulder,"V2 PG13",1,15,21.15941,-157.27381
"Moa kāne","Lumahai West > Lumaha'i Beach > Kauai > Hawaii",https://www.mountainproject.com/route/122941658/moa-kane,3.0,-1,Boulder,V2,1,10,22.21532,-159.52621
"(Destroyed) The Dragon's Talon","Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/114295624/destroyed-the-dragons-talon,3.0,-1,Boulder,V2,1,10,22.22235,-159.42488
"Dead to Rights","Lumahai West > Lumaha'i Beach > Kauai > Hawaii",https://www.mountainproject.com/route/109361559/dead-to-rights,3.0,-1,Boulder,"V2 PG13",1,25,22.21532,-159.52621
"Door to the Dragon's Lair","Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/114468917/door-to-the-dragons-lair,3.0,-1,Boulder,V2,1,11,22.22235,-159.42488
Thrakonisi,"Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/121836304/thrakonisi,3.0,-1,Boulder,V2,1,10,22.22235,-159.42488
"Four Clawed Gecko","Caudal Peduncle Boulder > Kahakuloa Head > Maui > Hawaii",https://www.mountainproject.com/route/110291761/four-clawed-gecko,3.0,-1,Boulder,V2,1,10,20.99904,-156.54453
"Mind the Gape","McGregor Point > Maui > Hawaii",https://www.mountainproject.com/route/122791244/mind-the-gape,3.0,-1,Boulder,V2,1,10,20.77727,-156.52304
"Diamond Face","Manawaipueo Gulch > Lahaina Pali Trail > Maui > Hawaii",https://www.mountainproject.com/route/122934975/diamond-face,3.0,-1,Boulder,V2,1,10,20.78469,-156.54766
"Tipping the Scales","Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/114405916/tipping-the-scales,2.7,-1,Boulder,V2,1,13,22.22235,-159.42488
"A Pirate's Life","Pohaku Mauliuli Lithified Sand > Molokai > Hawaii",https://www.mountainproject.com/route/116787631/a-pirates-life,2.5,-1,Boulder,V2,1,15,21.19542,-157.24766
"Bird Cage","Waimea Bay Bouldering > Oahu > Hawaii",https://www.mountainproject.com/route/109221728/bird-cage,2.2,-1,Boulder,"V2 PG13",1,,21.63864,-158.06443
Lua,"Lumahai West > Lumaha'i Beach > Kauai > Hawaii",https://www.mountainproject.com/route/109361577/lua,2.4,-1,Boulder,V2,1,12,22.21532,-159.52621
"Molting Lava","Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/114376743/molting-lava,2.0,-1,Boulder,V2,1,12,22.22235,-159.42488
"Bulge Right","McGregor Point > Maui > Hawaii",https://www.mountainproject.com/route/111871832/bulge-right,2.0,-1,Boulder,V2,1,12,20.77727,-156.52304
"Muffin Direct","Kamaole Beach Park III > Maui > Hawaii",https://www.mountainproject.com/route/121041601/muffin-direct,2.0,-1,Boulder,"V2 PG13",1,12,20.71131,-156.44627
Ledges,"McGregor Point > Maui > Hawaii",https://www.mountainproject.com/route/111871766/ledges,2.0,-1,Boulder,"V2 PG13",1,20,20.77727,-156.52304
Traverse,"Venus Pool > Maui > Hawaii",https://www.mountainproject.com/route/114361611/traverse,2.0,-1,Boulder,V2,1,40,20.70429,-155.99478
"The Clam Right","Hawea Point > Maui > Hawaii",https://www.mountainproject.com/route/120857495/the-clam-right,2.0,-1,Boulder,V2,1,,21.00555,-156.6658
"Anchors away","McGregor Point > Maui > Hawaii",https://www.mountainproject.com/route/111871840/anchors-away,2.0,-1,Boulder,"V2 R",1,25,20.77727,-156.52304
(Destroyed)Obsidious,"Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/114431976/destroyedobsidious,2.0,-1,Boulder,V2,1,,22.22235,-159.42488
"Tiki said to heel hook","Kihei Boat Landing > Maui > Hawaii",https://www.mountainproject.com/route/122725155/tiki-said-to-heel-hook,2.0,-1,Boulder,"V2 R",1,5,20.70845,-156.44612
Scalene,"Dragon's Breath Area Bouldering > Dragon's Breath > Kauai > Hawaii",https://www.mountainproject.com/route/121836157/scalene,2.0,-1,Boulder,V2,1,10,22.22235,-159.42488
Splinters,"Warm-up Boulder > Nuuanu Memorial Park & Mortuary (Town Boulders) > Oahu > Hawaii",https://www.mountainproject.com/route/109181834/splinters,1.7,-1,Boulder,V2,1,,21.32418,-157.84677
"I Wish I Brought Shoes","Pounders Wall > Oahu > Hawaii",https://www.mountainproject.com/route/113238759/i-wish-i-brought-shoes,1.5,-1,Boulder,V2,1,,21.63013,-157.92093
"Back Scratcher","Bomb Bay > Molokai > Hawaii",https://www.mountainproject.com/route/117005951/back-scratcher,1.5,-1,Boulder,"V2 PG13",1,15,21.15941,-157.27381
"The Little Violin","Pounders Wall > Oahu > Hawaii",https://www.mountainproject.com/route/113238714/the-little-violin,1.0,-1,Boulder,V2,1,15,21.63013,-157.92093
Noi,"Saensombat Wall > Ohiki-Lolo (near Makua Cave) > Oahu > Hawaii",https://www.mountainproject.com/route/122829236/noi,1.0,-1,Boulder,V2,1,15,21.56707,-158.2656
"Gift Of Tha Haole","Jungle Boulders > Oahu > Hawaii",https://www.mountainproject.com/route/124629917/gift-of-tha-haole,4.0,-1,Boulder,V2,1,26,21.4191,-158.02724
Flamingo,"Manele > Lanai > Hawaii",https://www.mountainproject.com/route/125513256/flamingo,3.0,-1,Boulder,"V2 R",1,10,20.74156,-156.88853
