Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Boomerang,"The Asteroid > Top of the Notch Boulders > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/106733767/boomerang,3.4,-1,Boulder,V6,1,,44.55581,-72.79591
"The Green Room","Middle Tier > Waterfall Boulders > Abbey Pond Bouldering > 2. Central Vermont > Vermont",https://www.mountainproject.com/route/119195736/the-green-room,4.0,-1,Boulder,V6,1,,44.02507,-73.08526
"The Sagas of Toon Link","Toon Link Block > ENT Boulders > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/117944777/the-sagas-of-toon-link,3.5,-1,"Boulder, Alpine",V6,1,5,44.55758,-72.79337
"Art of the Heel","Trailside Boulders > Abbey Pond Bouldering > 2. Central Vermont > Vermont",https://www.mountainproject.com/route/119691843/art-of-the-heel,4.0,-1,Boulder,V6,1,10,44.0318,-73.08646
Xocolatl,"Tulum Boulder (Woodward Reservoir) > Vermont's Lonely Rocks - Central > 2. Central Vermont > Vermont",https://www.mountainproject.com/route/119612913/xocolatl,4.0,-1,Boulder,V6,1,18,43.55832,-72.75994
"Prize Fighter","Prize Boulder > Groton > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/114253170/prize-fighter,3.9,-1,Boulder,V6,1,,44.29121,-72.301
Bifrost,"The Helm > Snow Valley > Bromley Forest > 3. Southern Vermont > Vermont",https://www.mountainproject.com/route/120001202/bifrost,4.0,-1,Boulder,"V6 PG13",1,22,43.197,-72.97809
"Sourire Pur","Smiley > Catamount Boulders > 2. Central Vermont > Vermont",https://www.mountainproject.com/route/119129560/sourire-pur,4.0,-1,Boulder,V6,1,12,43.66299,-72.858
"Bassline Skanka","Roots Rock > Rooftopia > 3. Southern Vermont > Vermont",https://www.mountainproject.com/route/119818060/bassline-skanka,4.0,-1,Boulder,V6,1,14,42.86852,-73.00313
"King of the Bongo","Talus Field Boulders > Abbey Pond Bouldering > 2. Central Vermont > Vermont",https://www.mountainproject.com/route/118844833/king-of-the-bongo,3.6,-1,Boulder,V6,1,,44.03408,-73.0853
Reflections,"Woolly Mammoth > Chaffee Falls > 2. Central Vermont > Vermont",https://www.mountainproject.com/route/118745275/reflections,3.4,-1,Boulder,V6,1,14,43.72935,-72.99278
Respirer,"Outhouse Boulder > Boulders Behind the Main Parking Lot/Visitor Center > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/119060659/respirer,3.3,-1,Boulder,V6,1,10,44.5569,-72.79421
"While You Were Greening","Green Cave > Boulders Behind the Main Parking Lot/Visitor Center > Smugglers' Notch Bouldering > Smugglers' Notch > 1. Northern Vermont > Vermont",https://www.mountainproject.com/route/106734149/while-you-were-greening,2.9,-1,Boulder,V6,1,15,44.55686,-72.79472
