Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bring the Ruckus","04. The Whip > Round Pond > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106064888/bring-the-ruckus,3.2,-1,Boulder,V3,1,15,43.116,-71.17689
"Hobbit Hole","The Zoo > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105945048/hobbit-hole,3.1,-1,Boulder,V3,1,18,43.11916,-71.18372
Firestarter,"The Moat Boulder > Moat Boulders > Black Jack Boulders > *Rumney Bouldering > *Rumney > New Hampshire",https://www.mountainproject.com/route/105899491/firestarter,2.9,-1,Boulder,V3,1,,43.80318,-71.84274
"Standard Direct","The Yosemite Boulder Area > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106144284/standard-direct,3.1,-1,Boulder,V3,1,30,43.11916,-71.18372
"Power and Grace","The Zoo > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/105945380/power-and-grace,2.5,-1,Boulder,V3,1,,43.11916,-71.18372
Kalbro,"The Yosemite Boulder Area > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106041591/kalbro,3.1,-1,Boulder,V3,1,10,43.11916,-71.18372
"Mistaken Identity","The Zoo > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/107296135/mistaken-identity,2.0,-1,Boulder,V3,1,6,43.11916,-71.18372
"Bought The Farm","The Barnyard Boulders > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106528351/bought-the-farm,2.3,-1,Boulder,V3,1,10,43.11916,-71.18372
"Flower Power","Hillside Crags > Hillside > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106147374/flower-power,2.9,-1,Boulder,V3,1,12,43.11711,-71.17763
"Aroma  Therapy","The Buttermilk Boulder > Boulder Natural > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/106250020/aroma-therapy,2.2,-1,Boulder,V3,1,15,43.11916,-71.18372
"""Skink, Skank, Skunk""","""Skink, Skank, Skunk"" Boulder > Wetworks Area > Blair Woods > *Pawtuckaway > New Hampshire",https://www.mountainproject.com/route/119280780/skink-skank-skunk,4.0,-1,Boulder,V3,1,11,43.10969,-71.15273
Mandapa,"The Temple > Sweet Trail North (Longmarsh to Dame) > Sweet Trail Boulders > Newmarket / Durham > Southeast / Seacoast > New Hampshire",https://www.mountainproject.com/route/121809482/mandapa,4.0,-1,Boulder,V3,1,14,43.10831,-70.89898
"Prow Wow","Prow Wow Boulder > saved historical Pound info > ZZTemp Holding > New Hampshire",https://www.mountainproject.com/route/106295175/prow-wow,2.9,-1,Boulder,V3,1,14,43.7989,-71.79659
