Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Re-ignition,"Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/116656853/re-ignition,3.8,-1,Boulder,V8,1,15,33.38165,-86.84214
Cannonball,"Cannonball Wall > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/122230889/cannonball,4.0,-1,Boulder,V8,1,,34.18001,-85.81499
"Red Left","Red > Right Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121945415/red-left,4.0,-1,Boulder,V8,1,12,34.4407,-86.38575
Waterloo,"Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106301113/waterloo,3.5,-1,Boulder,V8,1,,33.92134,-86.30839
"Alabama Tiller","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367316/alabama-tiller,3.8,-1,Boulder,V8,1,10,33.92129,-86.3079
Pendulum,"Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391803/pendulum,3.8,-1,Boulder,V8,1,,34.07677,-86.01818
"Super Nova","Uniball Area > Slider Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/119980672/super-nova,3.4,-1,Boulder,V8,1,14,33.91979,-86.31074
"The Thief","Mulletino Boulder. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106301122/the-thief,3.3,-1,Boulder,V8,1,,33.92089,-86.30755
Revolver,"Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106311785/revolver,3.5,-1,Boulder,V8,1,,33.38165,-86.84214
"Crystal Tips","Skywalker Area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106302375/crystal-tips,3.3,-1,Boulder,V8,1,,33.92051,-86.30913
"Steven's Roof","Steven's Cave > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/120428477/stevens-roof,3.4,-1,Boulder,V8,1,,34.45569,-86.37738
Lawdog,"Point Boulders (Highlife Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107139291/lawdog,3.3,-1,Boulder,V8,1,10,33.91986,-86.3108
Eddie,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392305/eddie,3.2,-1,Boulder,V8,1,,34.07685,-86.01774
"Hugs and Kisses","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364620/hugs-and-kisses,3.0,-1,Boulder,V8,1,12,33.92116,-86.30755
"American Pie","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106286461/american-pie,3.3,-1,Boulder,V8,1,,33.92129,-86.3079
Pocket-T,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392725/pocket-t,3.0,-1,Boulder,V8,1,,34.07685,-86.01774
Megatron,"Turtle Rock Area/ Natural Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107380349/megatron,3.0,-1,Boulder,V8,1,10,33.92096,-86.30887
Buckshot,"Lock N' Load > Right Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121945221/buckshot,3.0,-1,Boulder,V8,1,8,34.44061,-86.38686
"Slabolicious Low","Turtle Rock Area/ Slabolicious Block > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/118272539/slabolicious-low,3.0,-1,Boulder,V8,1,10,33.92081,-86.30887
"MC2 Problem","Point Boulders (Highlife Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/118165362/mc2-problem,3.0,-1,Boulder,V8,1,,33.91986,-86.3108
"Smash Alley","Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/109284268/smash-alley,3.3,-1,Boulder,V8,1,10,34.07685,-86.01774
"Message from the Masters","The Slider Boulder > Slider Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/108029406/message-from-the-masters,3.0,-1,Boulder,"V8 R",1,25,33.93994,-86.23849
"Variation to American Pie","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367095/variation-to-american-pie,3.0,-1,Boulder,V8,1,15,33.92129,-86.3079
"Double Clutch","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106388322/double-clutch,3.0,-1,Boulder,V8,1,20,33.38165,-86.84214
