Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pink Crack","Pink Boulder > Central Basin > Boulder Basin > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/105992289/pink-crack,3.3,-1,Boulder,V2-3,1,18,33.82837,-116.75493
"Raw Honey","Indian Cracks > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108202295/raw-honey,2.7,-1,Boulder,V2-3,1,12,37.2302,-122.09347
"Pan Cake","Canyon Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106879596/pan-cake,2.7,-1,Boulder,V2-3,1,,34.27152,-118.60341
"Yabo Roof","Turlock > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105873655/yabo-roof,3.7,-1,Boulder,V2-3,1,25,34.2692,-118.6037
Breathless,"Meilee Area > The Lizard's Mouth > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/106419094/breathless,3.6,-1,Boulder,V2-3,1,18,34.5021,-119.86624
"Overhanging Lieback","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735593/overhanging-lieback,2.6,-1,Boulder,V2-3,1,10,37.22838,-122.09569
"Old and In the Way","Dancing Outlaw Boulder > The Brickyard > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/108908474/old-and-in-the-way,2.7,-1,Boulder,V2-3,1,,34.4983,-119.86135
"Beach Problem","Beach Boulder > Beach Area > Mount Rubidoux > Riverside Area > Inland Empire > California",https://www.mountainproject.com/route/106358450/beach-problem,3.6,-1,Boulder,"V2-3 PG13",1,18,33.9853,-117.3918
Scorpion,"Canyon Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106675497/scorpion,2.6,-1,Boulder,V2-3,1,15,34.27152,-118.60341
"Bumble Bee","The Beehive Wall > Borson's Area > Mount Rubidoux > Riverside Area > Inland Empire > California",https://www.mountainproject.com/route/106121747/bumble-bee,3.0,-1,Boulder,V2-3,1,,33.9848,-117.3914
"Red Stagger","The Missing Link Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107224678/red-stagger,3.4,-1,Boulder,V2-3,1,13,33.00774,-116.96499
"Unknown #4","Liam Boulder > Upper Oasis > The Firestones > Yuba Gap > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/118665464/unknown-4,4.0,-1,Boulder,V2-3,1,,39.30755,-120.61402
"Unknown #5","Gem Boulder > Upper Oasis > The Firestones > Yuba Gap > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/118657392/unknown-5,4.0,-1,Boulder,V2-3,1,,39.30755,-120.61402
"Lukewarm Hazy IPA","Panther Beach > Santa Cruz > Central Coast > California",https://www.mountainproject.com/route/121930942/lukewarm-hazy-ipa,3.5,-1,Boulder,V2-3,1,8,36.9924,-122.1699
"Overhung Route 1","Overhung Knobs Boulder > Central Pinnacles Bouldering > * Holcomb Valley Bouldering > Holcomb Valley Pinnacles > Big Bear City Area > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/117134175/overhung-route-1,4.0,-1,Boulder,"V2-3 PG13",1,15,34.30823,-116.878
"The wave","The Wave Area > Middle Area > Mt. Gower > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116357527/the-wave,4.0,-1,Boulder,V2-3,1,18,33.01245,-116.77982
"Unknown #1","Boulder ""A"" > Other side of the road > South Bliss > Bliss > West Shore > Lake Tahoe > California",https://www.mountainproject.com/route/118294565/unknown-1,4.0,-1,Boulder,V2-3,1,,38.97216,-120.0989
Direct,"Box Boulder > Campground Cluster > Foreplay Bouldering > Fairview Mountain > Apple Valley Area > High Desert > California",https://www.mountainproject.com/route/120335258/direct,4.0,-1,Boulder,V2-3,1,12,34.5647,-117.11537
"Unknown #4","Gem Boulder > Upper Oasis > The Firestones > Yuba Gap > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/118657344/unknown-4,4.0,-1,Boulder,V2-3,1,,39.30755,-120.61402
"Creek Arete","Creek Right > Downstream > Lewis Creek > Hwy 41: Fresno Dome, Shuteye Ridge > Southern-Western Sierra > California",https://www.mountainproject.com/route/116111356/creek-arete,4.0,-1,Boulder,V2-3,1,,37.41733,-119.62574
TBD,"Hockett Meadows > * SEKI Bouldering > Sequoia & Kings Canyon NP > California",https://www.mountainproject.com/route/122690788/tbd,4.0,-1,Boulder,V2-3,1,8,36.37433,-118.65191
"Pin Scar Direct","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/106762611/pin-scar-direct,2.6,-1,Boulder,V2-3,1,15,33.5947,-117.87816
