Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Girls On Film (Sit)","Rated X Boulder > Trailside Boulders > Summit Lake Area > Donner/Truckee Bouldering > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/117974078/girls-on-film-sit,3.7,-1,Boulder,V8-9,1,12,39.34464,-120.33877
Moonraker,"Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/108453174/moonraker,2.9,-1,Boulder,V8-9,1,12,37.32863,-118.57634
"Sharp Traverse","The Octagon North Face > The Octagon Area > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120671219/sharp-traverse,3.5,-1,Boulder,V8-9,1,25,33.03645,-116.3978
"Impossible Wall","Mortar Rock > Mortar Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106387266/impossible-wall,3.1,-1,Boulder,V8-9,1,18,37.89327,-122.2724
"I am a Beautiful Man","Beautiful Man Boulder > Catacombs > Sherwin Plateau > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106068538/i-am-a-beautiful-man,3.1,-1,Boulder,V8-9,1,,37.57267,-118.61138
Respawn,"Purgatory Boulder > Putah Creek > Wine Country/Northeast Bay > San Francisco Bay Area > California",https://www.mountainproject.com/route/120512628/respawn,3.0,-1,Boulder,V8-9,1,18,38.51657,-122.05583
"The Love Machine","Roof Boulder > Ryan Campground Bouldering > Central Joshua Tree Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/111599438/the-love-machine,2.6,-1,Boulder,V8-9,1,6,33.98392,-116.15436
Project,"Dave Moore Nature Area > Auburn and Grass Valley > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/119967913/project,3.0,-1,Boulder,V8-9,1,15,38.81424,-120.92189
"Round Delicacy","Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118203446/round-delicacy,3.0,-1,Boulder,V8-9,1,12,33.03247,-116.99688
"The Quarry Pinch Traverse","Pacific Street Wall > Rocklin (Deer Creek Park) > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/120382866/the-quarry-pinch-traverse,3.0,-1,Boulder,V8-9,1,,38.78688,-121.23924
"Harvest Moon","Happy Hunting Grounds > Pine Mountain > Hwy 33/Ojai Bouldering > Hwy 33/Ojai > Central Coast > California",https://www.mountainproject.com/route/112334320/harvest-moon,3.0,-1,Boulder,V8-9,1,,34.63641,-119.31488
"One Second","Shock Therapy Boulder > Druid Stones > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/118131214/one-second,2.5,-1,Boulder,V8-9,1,10,37.30751,-118.43589
"Johnny Wadd Project","Porno Pinnacle > House of the Setting Sun (aka The Ammo Dump) > * High Desert Bouldering > High Desert > California",https://www.mountainproject.com/route/107884206/johnny-wadd-project,3.0,-1,Boulder,V8-9,1,,34.66655,-116.99351
"Pocket Change SDS","Morning Glory > Potter's Point > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/109759336/pocket-change-sds,3.0,-1,Boulder,V8-9,1,,34.4912,-119.6902
Detour,"Jacked and Tan > Potter's Point > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/107145073/detour,2.5,-1,Boulder,V8-9,1,12,34.4912,-119.6902
Transmaniacon,"Transmaniacon Boulder > South Basin > Boulder Basin > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/119309839/transmaniacon,2.5,-1,Boulder,V8-9,1,16,33.82748,-116.75457
"The A-Team","Tour De France Area > Boulder Basin > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/120182105/the-a-team,2.3,-1,Boulder,V8-9,1,,33.82746,-116.75896
"Smale Frye Traverse","Mortar Rock > Mortar Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/115443784/smale-frye-traverse,2.3,-1,Boulder,V8-9,1,60,37.89327,-122.2724
"One Mule Wonder","Cave Boulder > Cave Area > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/107342463/one-mule-wonder,1.5,-1,Boulder,V8-9,1,,37.32863,-118.57634
"Days of Blunder","Thunder Wall Boulder > Thunder Wall Area > Druid Stones > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106079201/days-of-blunder,2.0,-1,Boulder,V8-9,1,15,37.30761,-118.43628
Zendetta,"The Dragon's Lair > Potter's Point > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/111675531/zendetta,2.0,-1,Boulder,V8-9,1,12,34.4912,-119.6902
"Bump Proj","Dihedral Boulder > Lower Gulley > Mary Fork Boulders > Redding Area > Northeast California > California",https://www.mountainproject.com/route/120259718/bump-proj,2.0,-1,Boulder,V8-9,1,12,40.74166,-122.4697
"Flipper SDS","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/123521322/flipper-sds,2.0,-1,Boulder,V8-9,1,12,33.03112,-116.99943
"Gang Related","Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114263452/gang-related,1.7,-1,Boulder,V8-9,1,12,37.41749,-118.45018
"Jack of Swords","Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/111693651/jack-of-swords,1.5,-1,Boulder,V8-9,1,,37.41569,-118.44957
"Only Skin","South Yuba River: Purdon Crossing > Auburn and Grass Valley > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/123708561/only-skin,4.0,-1,Boulder,V8-9,1,10,39.32832,-121.04765
"Deer Creek Arete","Creekside Boulders > The Tribute Boulders > Auburn and Grass Valley > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/123708691/deer-creek-arete,4.0,-1,Boulder,V8-9,1,15,39.26034,-121.03366
"Señor Teensy","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/123708988/senor-teensy,3.0,-1,Boulder,V8-9,1,10,33.03112,-116.99943
"Death Eating a Cracker","Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/123709012/death-eating-a-cracker,2.0,-1,Boulder,V8-9,1,15,33.03298,-116.99852
"Large Marge","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/123709137/large-marge,4.0,-1,Boulder,V8-9,1,15,33.03112,-116.99943
"The Blackest Night","The Black Manta Boulder > Central Atlantis > Atlantis > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/123711895/the-blackest-night,4.0,-1,Boulder,V8-9,1,20,33.84301,-116.60986
