Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Hammerhead,"Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106286713/hammerhead,3.6,-1,Boulder,V5,1,,33.92129,-86.3079
Popeye,"Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106329212/popeye,3.5,-1,Boulder,V5,1,10,33.92116,-86.30755
Millipede,"Supa Coola Area/ Millipede Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107418532/millipede,3.8,-1,Boulder,V5,1,8,33.92053,-86.30898
Mystified,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/108659750/mystified,3.6,-1,Boulder,V5,1,18,34.07685,-86.01774
"Cuts Like a Knife","The Slider Boulder > Slider Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106955221/cuts-like-a-knife,3.6,-1,Boulder,V5,1,20,33.93994,-86.23849
"Vertical Cartography","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391937/vertical-cartography,3.5,-1,Boulder,V5,1,,34.07677,-86.01818
"Boogey Wonderland","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106294040/boogey-wonderland,3.4,-1,Boulder,V5,1,,33.92129,-86.3079
Variation,"Mulletino Boulder. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107366997/variation,2.7,-1,Boulder,V5,1,15,33.92089,-86.30755
"Road Rage","Road Block > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/120427027/road-rage,3.8,-1,Boulder,V5,1,,34.45573,-86.38114
"Permanent Scream","Spirit Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106367156/permanent-scream,3.0,-1,Boulder,V5,1,15,33.92092,-86.30788
"Inspect Her Gadget","The Wash > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106296087/inspect-her-gadget,3.2,-1,Boulder,V5,1,15,33.9294,-86.249
"Tom Sawyer","Chewacla State Park > Alabama",https://www.mountainproject.com/route/114119692/tom-sawyer,3.6,-1,Boulder,V5,1,15,32.5493,-85.47827
"Dunbars Number","Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392702/dunbars-number,3.1,-1,Boulder,V5,1,,34.07685,-86.01774
"Reed's Eliminate","Fireplace Rock > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/106188006/reeds-eliminate,3.3,-1,Boulder,V5,1,12,34.17993,-85.81698
"Wannabe Hard Man","Chewacla State Park > Alabama",https://www.mountainproject.com/route/114233923/wannabe-hard-man,3.5,-1,Boulder,V5,1,11,32.5493,-85.47827
"Smile and Recieve","Mortal Combat Area/ Light Post Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107370279/smile-and-recieve,2.5,-1,Boulder,V5,1,18,33.9294,-86.249
"Mosquito Technique","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391635/mosquito-technique,2.7,-1,Boulder,V5,1,,34.07677,-86.01818
"Getcha Some","Point Boulders (Highlife Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106286206/getcha-some,3.0,-1,Boulder,V5,1,,33.91986,-86.3108
Sideline,"The Middle/ Flow Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107409800/sideline,2.9,-1,Boulder,V5,1,8,33.92065,-86.30882
VIP,"Point Boulders (Highlife Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106299769/vip,2.8,-1,Boulder,V5,1,,33.91986,-86.3108
"I hate Cops","Mortal Combat Area/ Light Post Boulders > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107370264/i-hate-cops,3.0,-1,Boulder,V5,1,18,33.9294,-86.249
Solution,"Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/118224987/solution,3.0,-1,Boulder,V5,1,10,33.38188,-86.84141
"Pittman Arete","Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111393184/pittman-arete,3.2,-1,Boulder,V5,1,14,34.07656,-86.01718
"Chinese Water Torture","Fireplace Rock > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/106188010/chinese-water-torture,3.3,-1,Boulder,V5,1,20,34.17993,-85.81698
"Stretching Outlaw","Spirit Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367524/stretching-outlaw,3.0,-1,Boulder,V5,1,10,33.92092,-86.30788
Jumper,"Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367087/jumper,2.9,-1,Boulder,V5,1,15,33.92129,-86.3079
Spicoli,"Chewacla State Park > Alabama",https://www.mountainproject.com/route/114250980/spicoli,3.0,-1,Boulder,V5,1,11,32.5493,-85.47827
Transplant,"Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111393224/transplant,3.5,-1,Boulder,V5,1,,34.07656,-86.01718
"Wrong Long","Mulletino Boulder. > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367004/wrong-long,3.0,-1,Boulder,V5,1,15,33.92089,-86.30755
Squatter,"The Grotto (Bouldering) > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/122284610/squatter,3.0,-1,Boulder,V5,1,12,34.1803,-85.81654
"Morningstar Mantle","Cannonball Wall > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/122315381/morningstar-mantle,3.0,-1,Boulder,V5,1,20,34.18001,-85.81499
"Blueberry Roof","Blueberry Roof > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121780716/blueberry-roof,3.0,-1,Boulder,V5,1,15,34.45495,-86.37752
Nocebo,"Arecibo Boulders > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121844575/nocebo,3.0,-1,Boulder,V5,1,15,34.45507,-86.37584
Space,"HP Canyon > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/118101033/space,3.0,-1,Boulder,V5,1,,33.92026,-86.30872
"Amy's Problem","Lost Roof Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/118227880/amys-problem,3.0,-1,Boulder,V5,1,14,33.38143,-86.84292
"Nolan’s Fridge","Omen Area > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121961114/nolans-fridge,3.0,-1,Boulder,V5,1,6,34.44612,-86.38401
Scythe,"Peace Cave > Peace Cave > Hurricane Creek Bouldering Problems > Hurricane Creek Park (Tuscaloosa) > Alabama",https://www.mountainproject.com/route/118057167/scythe,3.0,-1,Boulder,V5,1,15,33.21434,-87.45093
"No Service Stand","Guntersville Roof > Lake Guntersville > Alabama",https://www.mountainproject.com/route/120431552/no-service-stand,3.0,-1,Boulder,V5,1,,34.37369,-86.20993
"Tweedle Dum","Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392326/tweedle-dum,3.0,-1,Boulder,V5,1,,34.07685,-86.01774
"Palmar Reflex","Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392404/palmar-reflex,3.7,-1,Boulder,V5,1,12,34.07685,-86.01774
